siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
011339298,00017,01133929800017,O,1994-12-25,NN,,,2018-09-29T12:00:21,true,3,,,,RUE,JEANNE D ARC,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2018-07-31,A,,,,,81.10Z,NAFRev2,N
011339314,00012,01133931400012,O,1994-12-25,NN,,,2013-05-18T02:02:30,true,2,,16,,RUE,ALIX LE CLERC,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339330,00018,01133933000018,O,1994-12-25,02,2019,,2021-10-27T08:00:32,true,2,,,,RUE,LAXOU CLOS DE MEDREVILLE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339355,00015,01133935500015,O,1994-12-25,NN,,,2010-04-18T03:00:33,true,3,,,,CITE,DE L'HOTEL DE VILLE,54190,VILLERUPT,,,54580,,,,,,,,,,,,,,,,,,,2008-12-31,A,,,,,81.10Z,NAFRev2,N
011339363,00019,01133936300019,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,SCI 71 AV ANATOLE FRANCE,71,,AV,ANATOLE FRANCE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339371,00012,01133937100012,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,15,,RUE,MAURICE BARRES,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339389,00014,01133938900014,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,18,,RUE,DE LA COMMANDERIE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339405,00018,01133940500018,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,,,RUE,EDMOND ABOUT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339413,00012,01133941300012,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,46,,RUE,DE NABECOR,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339421,00015,01133942100015,O,1995-12-25,NN,,,2019-11-14T14:00:44,false,1,,20,,RUE,PAUL DOUMER,54130,SAINT-MAX,,,54482,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,70.3C,NAF1993,N
011339421,00023,01133942100023,O,1995-12-25,NN,,,2019-11-14T14:00:44,true,2,,,,RUE,JEAN 23,54130,SAINT-MAX,,,54482,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339439,00017,01133943900017,O,1995-12-25,NN,,,2019-11-14T14:00:44,true,2,,,,RUE,ST LIVIER,54130,SAINT-MAX,,,54482,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339447,00010,01133944700010,O,1994-12-25,NN,,,2012-01-08T05:25:24,true,3,,43,,RUE,DE LA RAVINELLE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2011-12-31,A,,,,,81.10Z,NAFRev2,N
011339462,00019,01133946200019,O,1994-12-25,NN,,,,false,3,,32,,RUE,GAMBETTA,54300,LUNEVILLE,,,54329,,,,,,,,,,,,,,,,,,,2000-04-11,F,,,,,70.3C,NAF1993,O
011339462,00027,01133946200027,O,2000-04-11,NN,,,2018-02-27T11:39:16,true,4,MME BERTRAND FRANCOISE,20,,RUE,GAMBETTA,54300,LUNEVILLE,,,54329,,,,,,,,,,,,,,,,,,,2015-02-01,A,,,,,68.20A,NAFRev2,N
011339470,00012,01133947000012,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,182,,AV,DU GENERAL LECLERC,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339488,00014,01133948800014,O,1995-12-25,NN,,,2008-01-04T17:54:37,true,2,,4,,BD,JEAN JAURES,54510,TOMBLAINE,,,54526,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339538,00016,01133953800016,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,3,,,,RUE,VERLAINE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339561,00018,01133956100018,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,16,,RUE,DE LA COTE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339579,00010,01133957900010,O,1994-12-25,01,2018,,2020-08-25T10:10:16,true,2,,15,,BD,JOFFRE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339587,00013,01133958700013,O,1994-12-25,NN,,,2019-11-21T10:50:47,true,3,,21,,RUE,DU DOCTEUR CALMETTE,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,2018-08-31,A,,,,,81.10Z,NAFRev2,N
011339595,00016,01133959500016,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,10,,RUE,DES FABRIQUES,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339603,00018,01133960300018,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,49,B,RUE,DE LA REPUBLIQUE,54220,MALZEVILLE,,,54339,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339645,00019,01133964500019,O,1994-12-25,01,2018,,2020-08-25T10:10:16,true,2,,,,BD,JOFFRE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339652,00015,01133965200015,O,1997-12-25,NN,,,2008-01-04T17:54:37,true,3,,20,,RUE,DE SAURUPT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339660,00018,01133966000018,O,1994-12-25,NN,,,2010-04-18T03:00:33,true,3,,5,,RUE,FREDERIC CHOPIN,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-12-31,A,,,,,81.10Z,NAFRev2,N
011339678,00010,01133967800010,O,1994-12-25,NN,,,2019-11-14T14:00:44,true,2,,,,RUE,JULES FERRY,54130,SAINT-MAX,,,54482,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339686,00013,01133968600013,O,1995-12-25,NN,,,2019-11-21T10:50:47,true,3,,1,,SQ,ARISTIDE BRIAND,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339710,00011,01133971000011,O,1994-12-25,NN,,,2009-12-02T05:43:40,true,3,,157,,RUE,JEANNE D ARC,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339736,00016,01133973600016,O,1994-12-25,00,2019,,2021-10-27T08:00:32,true,2,,16,,RUE,CHERON,54300,LUNEVILLE,,,54329,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339744,00010,01133974400010,O,1994-12-25,NN,,,2011-04-23T04:00:39,true,3,,19,,RUE,DU PUITS LOSET,54280,SEICHAMPS,,,54498,,,,,,,,,,,,,,,,,,,2009-12-31,A,,,,,81.10Z,NAFRev2,N
011339751,00015,01133975100015,O,1994-12-25,NN,,,2019-11-14T14:00:44,true,3,,,,,PARC DE SAURUPT,54130,SAINT-MAX,,,54482,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339769,00017,01133976900017,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,,,RUE,ARISTIDE BRIAND,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339777,00010,01133977700010,O,1994-12-25,NN,,,2019-11-14T14:00:44,true,3,,,,RUE,JEAN 23 HAUT RIVAGE,54130,SAINT-MAX,,,54482,,,,,,,,,,,,,,,,,,,2014-06-30,A,,,,,81.10Z,NAFRev2,N
011339785,00013,01133978500013,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,43,,RUE,DE LA RAVINELLE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339793,00017,01133979300017,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,43,,RUE,DE LA RAVINELLE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339819,00010,01133981900010,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,22,,RUE,DE BOUDONVILLE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339827,00013,01133982700013,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,28,,RUE,DE L ORATOIRE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339843,00010,01133984300010,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,,,RUE,GABRIEL PERI,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339900,00018,01133990000018,O,1994-12-25,NN,,,2016-05-24T08:26:03,true,3,RESIDENCE FOCH,,,AV,FOCH,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2014-08-31,A,,,,,81.10Z,NAFRev2,N
011339918,00010,01133991800010,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,11,,RUE,DU LUXEMBOURG,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339926,00013,01133992600013,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,,,BD,DE L EUROPE,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339934,00017,01133993400017,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,13,,RUE,STE COLETTE,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011339942,00010,01133994200010,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,276,,AV,DU GENERAL LECLERC,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339975,00010,01133997500010,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,12,,RUE,VICTOR HUGO,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011339983,00014,01133998300014,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,43,,RUE,DE LA RAVINELLE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340007,00019,01134000700019,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,LES SAULES,19,,RUE,JULES FERRY,54130,SAINT-MAX,,,54482,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340023,00016,01134002300016,O,1994-12-25,NN,,,2019-11-14T14:00:44,true,3,,,,AV,GEORGES GUYNEMER,54700,PONT-À-MOUSSON,,,54431,,,,,,,,,,,,,,,,,,,2011-10-11,A,,,,,81.10Z,NAFRev2,N
011340031,00019,01134003100019,O,1994-12-25,NN,,,2018-10-22T19:00:09,true,3,,16,,RUE,DE BUTHEGNEMONT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340056,00016,01134005600016,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,MONTET OCTROI,,,SQ,DE LIEGE,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340064,00010,01134006400010,O,1994-12-25,NN,,,2019-11-21T10:50:47,true,2,1 A 7,,,RUE,DE NAMUR,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340080,00016,01134008000016,O,1994-12-25,NN,,,2018-10-22T19:00:09,true,2,BONNABELLE,15,,RUE,MAURICE BARRES,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340098,00018,01134009800018,O,1994-12-25,NN,,,2019-11-14T14:00:44,true,3,,9,,RUE,JEAN 23,54130,SAINT-MAX,,,54482,,,,,,,,,,,,,,,,,,,2011-12-31,A,,,,,81.10Z,NAFRev2,N
011340106,00019,01134010600019,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,,,BD,JEAN JAURES,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340130,00019,01134013000019,O,1994-12-25,NN,,,2019-11-14T14:00:44,true,3,,,,RUE,GAL DE GAULLE CHENEVIERES,54270,ESSEY-LES-NANCY,,,54184,,,,,,,,,,,,,,,,,,,2011-12-31,A,,,,,81.10Z,NAFRev2,N
011340163,00010,01134016300010,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,6,,AV,DU GENERAL LECLERC,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340171,00013,01134017100013,O,1994-12-25,NN,,,2019-11-14T14:00:44,true,3,,2,,SQ,ALBERT LEBRUN,54140,JARVILLE-LA-MALGRANGE,,,54274,,,,,,,,,,,,,,,,,,,2014-12-31,A,,,,,81.10Z,NAFRev2,N
011340189,00015,01134018900015,O,1994-12-25,NN,,,2014-06-13T23:02:33,true,5,,5,,RUE,DE CRONSTADT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2012-06-30,A,,,,,81.10Z,NAFRev2,N
011340197,00018,01134019700018,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,RESIDENCE DU PARC,,,RUE,LOEVENBRUCK,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340221,00016,01134022100016,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,3,,43,,RUE,DE LA RAVINELLE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2020-01-31,A,,,,,81.10Z,NAFRev2,N
011340239,00018,01134023900018,O,1994-12-25,NN,,,2018-10-22T19:00:09,true,3,,14,,PL,CARNOT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340288,00015,01134028800015,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,56,,RUE,CHARLES KELLER,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340296,00018,01134029600018,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,5,,PL,DES VOSGES,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340304,00010,01134030400010,O,1994-12-25,NN,,,2017-05-04T01:02:40,true,3,,136,,AV,DU GENERAL LECLERC,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2015-06-30,A,,,,,81.10Z,NAFRev2,N
011340346,00011,01134034600011,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,15,,RUE,DE TURIQUE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340353,00017,01134035300017,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,73,,RUE,DE LA COLLINE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340361,00010,01134036100010,O,1994-12-25,NN,,,2014-06-13T23:02:33,true,3,,47,,RUE,JACQUINOT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2012-02-28,A,,,,,81.10Z,NAFRev2,N
011340379,00012,01134037900012,O,1994-12-25,NN,,,2019-11-14T14:00:44,true,2,,,,RUE,DU HAUT DE LA TAYE,54600,VILLERS-LES-NANCY,,,54578,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340395,00018,01134039500018,O,1995-12-25,NN,,,2019-11-14T14:00:44,true,5,,,,AV,DE GAULLE TSSE MONTAIGU,54140,JARVILLE-LA-MALGRANGE,,,54274,,,,,,,,,,,,,,,,,,,2017-03-31,A,,,,,81.10Z,NAFRev2,N
011340403,00010,01134040300010,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,8,,RUE,VICTOR PROUVE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340429,00015,01134042900015,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,43,,RUE,DE SAURUPT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340452,00017,01134045200017,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,1,,RUE,DU DOCTEUR SCHMITT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340494,00019,01134049400019,O,1994-12-25,NN,,,2015-05-14T03:02:18,true,3,,,,RUE,EMILE FRIANT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2013-06-30,A,,,,,81.10Z,NAFRev2,N
011340502,00019,01134050200019,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,14,,PL,CARNOT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340510,00012,01134051000012,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,177,,BD,D HAUSSONVILLE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340528,00014,01134052800014,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,3,,13,,RUE,JENNESSON,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340536,00017,01134053600017,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,268,,AV,DU GENERAL LECLERC,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340544,00011,01134054400011,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,42,,AV,ANATOLE FRANCE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340551,00016,01134055100016,O,1997-12-25,NN,,,2018-09-29T12:00:21,true,3,,4,,RUE,DU TAPIS VERT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2018-07-31,A,,,,,81.10Z,NAFRev2,N
011340569,00018,01134056900018,O,1994-12-25,02,2019,,2021-10-27T08:00:32,true,2,,159,,RUE,CHARLES III,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340577,00011,01134057700011,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,3,,7,,RUE,ST MICHEL,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340585,00014,01134058500014,O,1994-12-25,NN,,,2018-09-29T12:00:21,true,3,,274,,RUE,JEANNE D ARC,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2018-07-31,A,,,,,81.10Z,NAFRev2,N
011340593,00018,01134059300018,O,1994-12-25,NN,,,2018-09-29T12:00:21,true,3,CENTRE COMMERCIAL,,,,IMM TAMARIS HT DU LIEVRE,54100,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2018-07-31,A,,,,,81.10Z,NAFRev2,N
011340601,00019,01134060100019,O,1994-12-25,NN,,,2019-11-21T10:50:47,true,2,,95,,RUE,DE VILLERS,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340619,00011,01134061900011,O,1994-12-25,01,2019,,2021-10-27T08:00:32,true,2,,2,,AV,DE LA GARENNE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340635,00017,01134063500017,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,4,,15,,RUE,MAURICE BARRES,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340650,00016,01134065000016,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,3,,30,,BD,DE BAUDRICOURT,54600,VILLERS-LES-NANCY,,,54578,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340676,00011,01134067600011,O,1994-12-25,NN,,,2018-09-29T12:00:21,false,4,HORIZON 2000,,,RUE,JACQUINOT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2017-01-01,F,,,,,81.10Z,NAFRev2,O
011340676,00029,01134067600029,O,2017-01-01,01,2019,,2021-10-27T08:00:33,true,2,,36,,RUE,DES TIERCELINS,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2021-03-31,A,,,,,81.10Z,NAFRev2,N
011340684,00015,01134068400015,O,1994-12-25,02,2019,,2021-10-27T08:00:33,true,2,,,,,BULDING JOFFRE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340692,00018,01134069200018,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,48,,AV,FOCH,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340718,00011,01134071800011,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,15,,RUE,JACQUINOT,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340734,00018,01134073400018,O,1994-12-25,NN,,,2019-11-14T14:00:44,true,2,,5,,BD,DU DOCTEUR CATTENOZ,54600,VILLERS-LES-NANCY,,,54578,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340742,00011,01134074200011,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,BUILDING JOFFRE ST THIEB.,25,,BD,JOFFRE,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340759,00015,01134075900015,O,1994-12-25,NN,,,2019-11-14T14:00:44,true,2,,,,RUE,DU GENERAL LECLERC,54140,JARVILLE-LA-MALGRANGE,,,54274,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340767,00018,01134076700018,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,2,B,RUE,DE L'ABBE GRIDEL,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340775,00011,01134077500011,O,1994-12-25,NN,,,2016-04-26T01:03:46,true,4,,2,,RUE,BEL AIR,54000,NANCY,,,54395,,,,,,2,,CHE,D ARBOIS,54000,NANCY,,,54395,,,,,2014-10-31,A,,,,,81.10Z,NAFRev2,N
011340783,00015,01134078300015,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,,CTRE COMMERC ST SEBASTIEN,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340841,00011,01134084100011,O,1994-12-25,NN,,,2019-11-14T14:00:44,true,2,,,,RUE,ALBERT LEBRUN,54800,CONFLANS-EN-JARNISY,,,54136,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340866,00018,01134086600018,O,1994-12-25,NN,,,2013-05-18T02:02:30,true,3,,,,AV,DE LA PAIX,54510,TOMBLAINE,,,54526,,,,,,,,,,,,,,,,,,,2011-12-31,A,,,,,81.10Z,NAFRev2,N
011340874,00012,01134087400012,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,54,,AV,FOCH,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340882,00015,01134088200015,O,1997-12-25,NN,,,2019-11-14T14:00:44,true,2,,43,,RUE,LOUIS BARTHOU,54130,SAINT-MAX,,,54482,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340890,00018,01134089000018,O,1994-12-25,NN,,,2019-11-14T14:00:44,true,3,,10,,RUE,CARNOT,54140,JARVILLE-LA-MALGRANGE,,,54274,,,,,,,,,,,,,,,,,,,2012-03-31,A,,,,,81.10Z,NAFRev2,N
011340940,00011,01134094000011,O,1997-12-25,01,2019,,2021-10-27T08:00:33,true,2,BATIMENT C - PARC DE LIBREMONT,105,,AV,DU GENERAL LECLERC,54130,SAINT-MAX,,,54482,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
011340957,00015,01134095700015,O,1994-12-25,NN,,,2008-01-04T17:54:37,true,2,,45,,BD,ALBERT 1ER,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
011340965,00018,01134096500018,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,1,,BD,DU DOCTEUR CATTENOZ,54600,VILLERS-LES-NANCY,,,54578,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
