siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
019766708,00010,01976670800010,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,31,,AV,DE LERINS,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019766740,00013,01976674000013,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,37,,BD,VICTOR HUGO,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019766872,00014,01976687200014,O,1995-12-25,NN,,,2008-01-04T17:55:08,true,2,LE 5 ET 3,3,,RUE,HENRY DE CESSOLE,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019766997,00019,01976699700019,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,3,,3,,RUE,POINCARE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019767003,00015,01976700300015,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,74,,RUE,DU MARECHAL JOFFRE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019767086,00010,01976708600010,O,1995-12-25,,,,2008-01-04T17:55:08,true,2,B,32,,BD,DUBOUCHAGE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019767128,00010,01976712800010,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,4,,24,,BD,DUBOUCHAGE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2019-04-01,A,,,,,81.10Z,NAFRev2,O
019767169,00014,01976716900014,O,1995-12-25,NN,,,2008-01-04T17:55:08,true,2,,31,,BD,JOSEPH GARNIER,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019767201,00015,01976720100015,O,1995-12-25,NN,,,2018-09-29T12:00:26,true,3,,13,,AV,DE FLIREY,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2016-12-31,A,,,,,81.10Z,NAFRev2,N
019767276,00017,01976727600017,O,1995-12-25,NN,,,2008-01-04T17:55:08,true,4,,,,AV,CARNOT,06500,MENTON,,,06083,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019767284,00011,01976728400011,O,1995-12-25,NN,,,2008-01-04T17:55:08,true,2,,27,,AV,DU CAMP LONG,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019767326,00010,01976732600010,O,1995-12-25,NN,,,2011-12-07T05:01:21,true,3,,,,AV,DU PARC MADRID,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2009-12-31,A,,,,,81.10Z,NAFRev2,N
019767375,00017,01976737500017,O,1995-12-25,NN,,,2012-05-05T00:06:21,true,3,,7,,AV,BORRIGLIONE,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2010-06-30,A,,,,,81.10Z,NAFRev2,N
019767391,00014,01976739100014,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,2,,AV,DE LA REINE ASTRID,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019767433,00014,01976743300014,O,1995-12-25,,,,2008-01-04T17:55:08,true,2,,4,,RUE,D ANGLETERRE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019767466,00014,01976746600014,O,1995-12-25,NN,,,2008-01-04T17:55:08,true,2,,18,,AV,DES ORANGERS,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019767482,00011,01976748200011,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,,,BD,JAMES WYLLIE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019767524,00010,01976752400010,O,1995-12-25,NN,,,2008-01-04T17:55:08,true,2,,20,,BD,RAIMBALDI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019767532,00013,01976753200013,O,1995-12-25,NN,,,2016-04-26T01:04:01,true,3,,54,,BD,VICTOR HUGO,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019767615,00016,01976761500016,O,1995-12-25,NN,,,2018-10-22T19:00:10,true,3,,7,,RUE,MARTIN SEYTOUR,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019767623,00010,01976762300010,O,1995-12-25,NN,,,2021-02-23T10:27:50,true,3,,130,,BD,GAMBETTA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2009-12-31,A,,,,,81.10Z,NAFRev2,N
019767631,00013,01976763100013,O,1995-12-25,NN,,,2008-01-04T17:55:08,true,2,,5,,RUE,LASCARIS,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019767698,00012,01976769800012,O,1995-12-25,NN,,,2015-05-14T03:02:36,true,3,,45,,RUE,BONAPARTE,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2013-07-31,A,,,,,81.10Z,NAFRev2,N
019767771,00017,01976777100017,O,1995-12-25,NN,,,2008-01-04T17:55:08,true,3,,29,,AV,DES BAUMETTES,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019767854,00011,01976785400011,O,1995-12-25,NN,,,2008-01-04T17:55:08,true,2,,43,B,RUE,VERNIER,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019767912,00017,01976791200017,O,1995-12-25,11,2019,,2021-10-27T08:00:40,true,2,,,,AV,DU ROI ALBERT 1ER,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019767995,00012,01976799500012,O,1995-12-25,NN,,,2008-01-04T17:55:08,true,2,,16,,RUE,DU CONGRES,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768001,00018,01976800100018,O,1995-12-25,NN,,,2008-01-04T17:55:08,true,3,,12,,RUE,DU CONGRES,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768027,00013,01976802700013,O,1995-12-25,,,,2008-01-04T17:55:09,true,2,,27,,RUE,THEODORE BANVILLE,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768142,00010,01976814200010,O,1995-12-25,,,,2008-01-04T17:55:09,true,2,,63,,BD,RAYMOND POINCARE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768159,00014,01976815900014,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,8,,AV,DOCTEUR FABRE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019768191,00017,01976819100017,O,1995-12-25,01,2018,,2020-08-25T10:10:23,true,3,,15,,RUE,PASTEUR,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2019-08-31,A,,,,,81.10Z,NAFRev2,N
019768274,00011,01976827400011,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,3,,1,,RUE,DE LA REPUBLIQUE,06500,MENTON,,,06083,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768316,00010,01976831600010,O,1995-12-25,NN,,,2021-09-22T08:53:57,true,3,,44,,BD,ALEXANDRE 3,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2018-12-31,A,,,,,81.10Z,NAFRev2,N
019768332,00017,01976833200017,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,14,,AV,MARECHAL JOFFRE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768340,00010,01976834000010,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,3,,18,,RUE,DE LA BUFFA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768365,00017,01976836500017,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,21,,RUE,BARLA,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768373,00011,01976837300011,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,5,,RUE,DE DIJON,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768399,00016,01976839900016,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,21,,RUE,BERLIOZ,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019768423,00014,01976842300014,O,1995-12-25,NN,,,2012-05-05T00:06:21,true,3,,27,,AV,DES BAUMETTES,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2010-12-31,A,,,,,81.10Z,NAFRev2,N
019768449,00019,01976844900019,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,15,,RUE,DE FRANCE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768456,00014,01976845600014,O,1995-12-25,NN,,,2008-04-26T08:04:46,true,3,,,,AV,DOLCE FARNIENTE,06110,LE CANNET,,,06030,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768480,00014,01976848000014,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,20,,AV,DES BROUSSAILLES,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019768498,00016,01976849800016,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,115 ET 117,115,,BD,SADI CARNOT,06110,LE CANNET,,,06030,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768514,00010,01976851400010,O,1995-12-25,NN,,,2008-04-26T08:04:46,true,3,,33,,BD,PIERRE SOLA,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768548,00018,01976854800018,O,1995-12-25,NN,,,2012-05-05T00:06:21,true,4,,245,,PRO,DES ANGLAIS,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2010-08-31,A,,,,,81.10Z,NAFRev2,N
019768563,00017,01976856300017,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,4,,22,,AV,MIRABEAU,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2013-01-01,A,,,,,81.10Z,NAFRev2,O
019768571,00010,01976857100010,O,1995-12-25,00,2019,,2021-10-27T08:00:40,true,3,FLORENTIN,26,,AV,SAINTE MARGUERITE,06200,NICE,,,06088,,,,,,,,,,,,,,,,,,,2021-01-31,A,,,,,81.10Z,NAFRev2,N
019768589,00012,01976858900012,O,1995-12-25,01,2018,,2020-08-25T10:10:23,true,3,,33,,AV,VILLERMONT,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2019-12-31,A,,,,,81.10Z,NAFRev2,N
019768613,00010,01976861300010,O,1995-12-25,,,,2008-01-04T17:55:09,true,2,,,,BD,DE LA MER,06320,CAP D'AIL,,,06032,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768621,00013,01976862100013,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,42,,BD,DE LA CROISETTE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019768639,00015,01976863900015,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,119,,BD,DE LA CROISETTE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019768662,00017,01976866200017,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,139,,AV,DU MARECHAL JUIN,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019768670,00010,01976867000010,O,1995-12-25,NN,,,2011-04-23T04:01:02,true,3,,,,BD,GENERAL VAUTRIN,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2009-09-05,A,,,,,81.10Z,NAFRev2,N
019768712,00010,01976871200010,O,1995-12-25,NN,,,2009-06-27T03:07:01,true,3,1,2,,RUE,ANDRIOLI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768720,00013,01976872000013,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,4,,1,,RUE,PAUL VALERY,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2020-06-30,A,,,,,81.10Z,NAFRev2,N
019768787,00012,01976878700012,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,37,,RUE,DU MARECHAL JOFFRE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019768852,00014,01976885200014,O,1995-12-25,NN,,,2010-04-18T03:00:50,true,3,,11,,RUE,CLEMENT ROASSAL,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-06-30,A,,,,,81.10Z,NAFRev2,N
019768860,00017,01976886000017,O,1995-12-25,NN,,,2012-05-05T00:06:22,true,3,,26,,RUE,FREDERIC PASSY,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2010-12-30,A,,,,,81.10Z,NAFRev2,N
019768886,00012,01976888600012,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,2,B,RUE,PAGANINI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768928,00012,01976892800012,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,3,,RUE,MACCARANI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768936,00015,01976893600015,O,1995-12-25,NN,,,2009-06-27T03:07:01,true,5,,25,,BD,PARC IMPERIAL,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768944,00019,01976894400019,O,1995-12-25,,,,2008-01-04T17:55:09,true,2,,2,,PL,MOZART,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019768951,00014,01976895100014,O,1995-12-25,NN,,,2012-11-28T05:13:19,true,3,,14,,RUE,CAFFARELLI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2012-09-30,A,,,,,81.10Z,NAFRev2,N
019768969,00016,01976896900016,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,15,,BD,MONTFLEURY,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019768993,00016,01976899300016,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,5,,RUE,SMOLETT,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769066,00010,01976906600010,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,19,,AV,CHATEAUBRIAND,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769082,00017,01976908200017,O,1995-12-25,,,,2008-01-04T17:55:09,true,2,,10,,AV,SANTA FIOR,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769116,00013,01976911600013,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,213 ET,211,,AV,DE GRASSE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769157,00017,01976915700017,O,1995-12-25,NN,,,2009-06-27T03:07:01,true,3,,12,,AV,MALAUSSENA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769165,00010,01976916500010,O,1995-12-25,NN,,,2019-11-14T14:00:15,true,2,,,,AV,DE VERDUN,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769223,00017,01976922300017,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,15,,RUE,GUIGLIA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769231,00010,01976923100010,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,35,,BD,PASTEUR,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769256,00017,01976925600017,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,13,,RUE,GUIGLIA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769264,00011,01976926400011,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,51,,RUE,DE DUNKERQUE,06110,LE CANNET,,,06030,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769322,00017,01976932200017,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,12,,BD,MARECHAL FOCH,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769330,00010,01976933000010,O,1995-12-25,NN,,,2019-04-05T08:45:08,true,3,,14,,AV,DES FRERES ROUSTAN,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,2019-02-28,A,,,,,81.10Z,NAFRev2,N
019769363,00011,01976936300011,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,11,,RTE,DE BELLET,06200,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769397,00019,01976939700019,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,9,,RUE,VEILLON,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769405,00010,01976940500010,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,,,AV,DE PROVENCE,06130,GRASSE,,,06069,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769413,00014,01976941300014,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,,,RUE,PHILIBERT DELORME,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769439,00019,01976943900019,O,1995-12-25,NN,,,2016-04-26T01:04:01,true,3,,2,,BD,DE LA CROISETTE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2014-12-31,A,,,,,81.10Z,NAFRev2,N
019769447,00012,01976944700012,O,1995-12-25,02,2019,,2021-10-27T08:00:40,true,4,,106,,BD,DE LA CROISETTE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2010-10-01,A,,,,,81.10Z,NAFRev2,O
019769454,00018,01976945400018,O,1995-12-25,02,2019,,2021-10-27T08:00:40,true,2,,81,,AV,DU MARECHAL JUIN,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769462,00011,01976946200011,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,76,,BD,DE LA CROISETTE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769470,00014,01976947000014,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,,,AV,DES HESPERIDES,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769488,00016,01976948800016,O,1995-12-25,NN,,,2008-04-26T08:04:46,true,3,,85,,AV,DU MARECHAL JUIN,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769546,00011,01976954600011,O,1995-12-25,NN,,,2018-10-22T19:00:10,true,3,,71,,BD,EDOUARD HERRIOT,06200,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769561,00010,01976956100010,O,1995-12-25,NN,,,2016-04-26T01:04:01,true,3,,1,,PL,FRANKLIN,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2014-08-08,A,,,,,81.10Z,NAFRev2,N
019769579,00012,01976957900012,O,1995-12-25,01,2018,,2020-08-25T10:10:23,true,5,,2,,RUE,VERDI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2019-07-31,A,,,,,81.10Z,NAFRev2,N
019769587,00015,01976958700015,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,3,,,,RUE,SAINTE ANNE,06500,MENTON,,BP 208,06083,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769595,00018,01976959500018,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,256,,AV,ARISTIDE BRIAND,06190,ROQUEBRUNE-CAP-MARTIN,,,06104,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769603,00010,01976960300010,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,4,-D-E,3,,RUE,HALEVY,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769645,00011,01976964500011,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,60,,AV,DE BRANCOLAR,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769785,00015,01976978500015,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,28,,BD,PIERRE SOLA,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769793,00019,01976979300019,O,1995-12-25,NN,,,2018-10-22T19:00:10,true,4,,6,,AV,FLEURS,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769801,00010,01976980100010,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,,,RUE,PAULINE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769819,00012,01976981900012,O,1995-12-25,NN,,,2016-04-26T01:04:01,true,3,,132,,BD,DE LA REPUBLIQUE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2014-03-31,A,,,,,81.10Z,NAFRev2,N
019769827,00015,01976982700015,O,1995-12-25,01,2018,,2020-08-25T10:10:23,true,3,,,,BD,ALEXANDRE 3,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2018-12-20,A,,,,,81.10Z,NAFRev2,N
019769835,00018,01976983500018,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,3,,,,AV,FRANKLIN ROOSEVELT,06110,LE CANNET,,,06030,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769876,00012,01976987600012,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,12,,AV,DU CEDRE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019769892,00019,01976989200019,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,,,,LA COLLE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769942,00012,01976994200012,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,51,,RUE,LAMARTINE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019769959,00016,01976995900016,O,1995-12-25,NN,,,2019-04-05T08:44:26,true,3,,18,,AV,DE VALLAURIS,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2019-02-28,A,,,,,81.10Z,NAFRev2,N
019769967,00019,01976996700019,O,1995-12-25,NN,,,2019-01-07T11:48:16,true,3,,28,,AV,DU ROI ALBERT 1ER,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2014-09-30,A,,,,,81.10Z,NAFRev2,N
019769975,00012,01976997500012,O,1995-12-25,NN,,,2014-06-13T23:03:09,true,3,,4,,BD,ALEXANDRE 3,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2012-09-30,A,,,,,81.10Z,NAFRev2,N
019769983,00016,01976998300016,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,3,,AV,DES HESPERIDES,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019770007,00011,01977000700011,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,,,AV,DE LA FAVORITE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019770023,00018,01977002300018,O,1995-12-25,NN,,,2013-05-18T02:02:39,true,3,,15,,RUE,DE MADRID,06110,LE CANNET,,,06030,,,,,,,,,,,,,,,,,,,2011-06-30,A,,,,,81.10Z,NAFRev2,N
019770049,00013,01977004900013,O,1995-12-25,NN,,,2021-02-12T08:52:24,true,5,,2,,RUE,GARE DU SUD,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2020-12-31,A,,,,,81.10Z,NAFRev2,N
019770056,00018,01977005600018,O,1995-12-25,,,,2010-03-21T05:23:48,true,2,,42,,BD,FRANCOIS GROSSO,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
