301372975,00021,30137297500021,O,,,,,,true,1,,,,CRS,DE LA RESISTANCE,84500,BOLLENE,,,84019,,,,,,,,,,,,,,,,,,,1987-01-19,F,,,,,55.73,NAP,N
301372983,00025,30137298300025,O,,,,,,true,1,,,,RUE,ALPHONSE DAUDET,84500,BOLLENE,,,84019,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.71,NAP,N
301372991,00028,30137299100028,O,,NN,,,,true,1,,,,AV,ACHILLE MAUCUER,84500,BOLLENE,,,84019,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
301373007,00055,30137300700055,O,1986-11-01,NN,,,2019-11-14T14:00:55,true,3,,34,,RUE,5E REGIMENT DE DRAGONS,71300,MONTCEAU-LES-MINES,,,71306,,,,,,,,,,,,,,,,,,,2004-01-01,F,,,,,70.2C,NAFRev1,N
301373031,00030,30137303100030,O,1999-07-05,NN,,,2008-11-07T00:17:25,true,3,QUA DU REVEST,,,RTE,DE SAINT MARTIN,84240,LA TOUR D'AIGUES,,,84133,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,45.3E,NAFRev1,N
301373049,00040,30137304900040,O,1994-11-01,,,,2019-11-14T14:00:56,true,1,,51,,RUE,SAINT MICHEL,73700,BOURG-SAINT-MAURICE,,,73054,,,,,,,,,,,,,,,,,,,2000-11-30,F,,,,,52.4L,NAF1993,N
301373056,00029,30137305600029,O,1900-01-01,NN,,,2008-12-15T20:01:51,true,4,,,,CHE,GARGAMIANE,84810,AUBIGNAN,,,84004,,,,,,,,,,,,,,,,,,,2008-12-31,F,,,,,43.32A,NAFRev2,N
301373064,00031,30137306400031,O,,NN,,,,true,1,,9,,RUE,SAINT ANDRE,84000,AVIGNON,,,84007,,,,,,,,,,,,,,,,,,,1991-06-29,F,,,,,79.06,NAP,N
301373080,00037,30137308000037,O,2002-07-01,NN,,,,true,1,,3,,RUE,FLORIMOND ROBERTET,41000,BLOIS,,,41018,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,85.1C,NAF1993,N
301373106,00022,30137310600022,O,,NN,,,,true,1,,128,,RUE,JOSEPH GUIS,84300,CAVAILLON,,,84035,,,,,,,,,,,,,,,,,,,,F,,,,,55.40,NAP,N
301373114,00026,30137311400026,O,,NN,,,,true,1,,,,RTE,DE LA GARE,84440,ROBION,,,84099,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,45.3A,NAF1993,N
301373122,00011,30137312200011,O,,,,,,true,1,,,,PL,DU CLOS,84300,CAVAILLON,,,84035,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
301373148,00024,30137314800024,O,,,,,,true,1,,,,PL,FRANCOIS TOUREL,84300,CAVAILLON,,,84035,,,,,,,,,,,,,,,,,,,1988-10-03,F,,,,,67.09,NAP,N
301373155,00045,30137315500045,O,1999-08-02,NN,,,,true,1,,341,,RUE,RENE CASSIN,84000,AVIGNON,,,84007,,,,,,,,,,,,,,,,,,,2002-03-31,F,,,,,52.4Z,NAF1993,N
301373163,00015,30137316300015,O,,NN,,,,true,1,,,,CRS,BOSQUET,64000,PAU,,,64445,,,,,,,,,,,,,,,,,,,1992-06-27,F,,,,,52.4R,NAF1993,N
301373171,00018,30137317100018,O,,,,,,true,1,,,,GR,DE VAISE,69009,LYON 9EME,,,69389,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
301373197,00013,30137319700013,O,,,,,,true,1,,,,,,64260,BUZY,,,64157,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
301373205,00014,30137320500014,O,,NN,,,2019-11-14T14:01:02,true,1,,,,,LA CANEBIERE,84460,CHEVAL-BLANC,,,84038,,,,,,,,,,,,,,,,,,,1993-05-28,F,,,,,28.5D,NAF1993,N
301373221,00037,30137322100037,O,,NN,,,,true,1,,25,,RUE,LAPEROUSE,71200,LE CREUSOT,,,71153,,,,,,,,,,,,,,,,,,,1992-10-08,F,,,,,52.6E,NAF1993,N
301373239,00013,30137323900013,O,,NN,,,,true,1,,3,,AV,VICTOR HUGO,64200,BIARRITZ,,,64122,,,,,,,,,,,,,,,,,,,1994-05-07,F,,,,,52.4R,NAF1993,O
301373247,00024,30137324700024,O,1988-01-18,NN,,,2014-07-08T00:11:13,true,5,,,,,LES HAUTS ARTEMES,84560,MENERBES,,,84073,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,43.99C,NAFRev2,O
301373254,00012,30137325400012,O,1971-01-01,NN,,,2019-11-14T14:00:55,true,4,,2,,RUE,KENNEDY,71300,MONTCEAU-LES-MINES,,,71306,,,,,,,,,,,,,,,,,,,2008-12-31,F,,,,,47.11B,NAFRev2,N
301373262,00015,30137326200015,O,1900-01-01,NN,,,,true,4,,,,,LES VASSAUX,83310,GRIMAUD,,,83068,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,60.2L,NAF1993,N
301373296,00013,30137329600013,O,1900-01-01,,,,2019-11-14T14:01:02,false,3,,,,,GRANDE ROUTE DE CARPENTRAS,84210,PERNES-LES-FONTAINES,,,84088,,,,,,,,,,,,,,,,,,,1982-12-25,F,,,,,65.02,NAP,N
301373296,00021,30137329600021,O,2017-06-15,,,,2019-11-14T14:00:21,true,1,,7,,RUE,DE SURGERES,17330,SAINT-FELIX,,,17327,,,,,,,,,,,,,,,,,,,2017-06-15,A,,,,,35.11Z,NAFRev2,N
301373304,00015,30137330400015,O,,,,,2019-11-14T14:01:02,true,1,,,,CRS,DE LA REPUBLIQUE,84210,PERNES-LES-FONTAINES,,,84088,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N
301373312,00026,30137331200026,O,,NN,,,,true,1,,113,,RUE,LAMARTINE,84120,PERTUIS,,,84089,,,,,,,,,,,,,,,,,,,1990-09-30,F,,,,,66.04,NAP,N
301373338,00021,30137333800021,O,,NN,,,,true,1,,33,,RUE,DE MONPEZAT,64000,PAU,,,64445,,,,,,,,,,,,,,,,,,,1987-03-27,F,,,,,64.24,NAP,N
301373353,00012,30137335300012,O,1973-01-01,NN,,,2006-11-25T09:13:05,true,3,,53,,AV,DU GENERAL DE GAULLE,72000,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,2006-06-30,F,,,,,52.4C,NAFRev1,N
301373353,00020,30137335300020,O,1986-01-01,NN,,,,false,4,,3,,RUE,DE LA PAIX,72000,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,2001-09-30,F,,,,,52.6D,NAF1993,O
301373361,00015,30137336100015,O,,NN,,,,true,1,,20,,,GRANDE RUE,74300,CLUSES,,,74081,,,,,,,,,,,,,,,,,,,1989-08-31,F,,,,,85.1C,NAF1993,N
301373387,00036,30137338700036,O,,NN,,,,true,1,,,,PL,DES CONSULS,30131,PUJAUT,,,30209,,,,,,,,,,,,,,,,,,,1995-09-30,F,,,,,74.2A,NAF1993,N
301373403,00015,30137340300015,O,,,,,,true,1,,,,,,64330,MOUHOUS,,,64408,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,02.20,NAP,N
301373411,00018,30137341100018,O,,NN,,,,true,1,,,,PL,DU MOULARD,84260,SARRIANS,,,84122,,,,,,,,,,,,,,,,,,,,F,,,,,93.0D,NAFRev1,N
301373437,00039,30137343700039,O,1900-01-01,NN,,,,true,4,,15,,RUE,D'AUXERRE,89460,BAZARNES,,,89030,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.2C,NAF1993,N
301373452,00012,30137345200012,O,1900-01-01,NN,,,2019-11-14T14:01:02,true,4,,66,,BD,DES IBERES,83380,ROQUEBRUNE-SUR-ARGENS,,,83107,,,,,,,,,,,,,,,,,,,2010-04-07,F,,,,,41.20A,NAFRev2,N
301373460,00023,30137346000023,O,1900-01-01,,,,2008-11-07T00:17:25,false,3,LES PLAINES DE MALUBY,,,RTE,DE MONS,83440,FAYENCE,,,83055,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,45.2V,NAF1993,N
301373460,00049,30137346000049,O,2001-01-03,NN,,,2008-11-07T00:17:25,true,3,LES PLAINES DE MALUBY,,,RTE,DE MONS,83440,FAYENCE,,,83055,,,,,,,,,,,,,,,,,,,2007-09-01,F,,,,,36.1G,NAFRev1,N
301373478,00017,30137347800017,O,1900-01-01,NN,,,,true,3,,,,,LES ESCADENIERES,83330,LE BEAUSSET,,,83016,,,,,,,,,,,,,,,,,,,1992-11-18,F,,,,,50.2Z,NAF1993,N
301373502,00055,30137350200055,O,1985-06-01,NN,,,2019-11-14T14:01:02,false,3,,19,,RES,PORT,83990,SAINT-TROPEZ,,,83119,,,,,,,,,,,,,,,,,,,1995-02-20,F,,,,,85.1G,NAF1993,N
301373502,00063,30137350200063,O,1995-02-20,NN,,,,false,4,,14,,BD,DE L ANGELETTE,13015,MARSEILLE 15,,,13215,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,85.1G,NAF1993,N
301373502,00071,30137350200071,O,1996-01-03,NN,,,2019-11-14T14:00:40,false,4,,26,,RUE,DE PUJOLS,47300,VILLENEUVE-SUR-LOT,,,47323,,,,,,,,,,,,,,,,,,,2009-04-01,F,,,,,86.90E,NAFRev2,N
301373502,00089,30137350200089,O,2009-04-01,,,,2019-11-14T14:00:40,true,2,,4,,RUE,PAUL FROMENT,47300,VILLENEUVE-SUR-LOT,,,47323,,,,,,,,,,,,,,,,,,,2013-12-31,F,,,,,86.90E,NAFRev2,N
301373510,00025,30137351000025,O,,NN,,,2019-11-14T14:00:52,true,1,,5,,RUE,SAINT JEAN,64500,SAINT-JEAN-DE-LUZ,,,64483,,,,,,,,,,,,,,,,,,,1995-01-26,F,,,,,55.3A,NAF1993,N
301373528,00019,30137352800019,O,,,,,,true,1,,,,,LE BOULEVARD,83440,CALLIAN,,,83029,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.72,NAP,N
301373536,00012,30137353600012,O,,,,,,true,1,,,,,NATIONALE 98 FACE PORT GRI,83310,GRIMAUD,,,83068,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,54.03,NAP,N
301373544,00024,30137354400024,O,,NN,,,,true,1,,,,,FONT BRUN,83320,CARQUEIRANNE,,,83034,,,,,,,,,,,,,,,,,,,1987-03-27,F,,,,,67.08,NAP,N
301373569,00013,30137356900013,O,1900-01-01,NN,,,,true,3,,5,,,CAR DU ONZE NOVEMBRE,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,50.2Z,NAF1993,N
301373593,00021,30137359300021,O,,NN,,,2019-11-14T14:00:34,true,1,,,,,LES MOLES,34380,VIOLS-LE-FORT,,,34343,,,,,,,,,,,,,,,,,,,1994-07-30,F,,,,,51.1R,NAF1993,N
301373601,00014,30137360100014,O,1900-01-01,NN,,,2008-01-04T19:14:41,true,3,,45,,RUE,DES SARRASINS,83350,RAMATUELLE,,,83101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.79Z,NAFRev2,N
301373601,00022,30137360100022,O,1988-02-16,NN,,,2019-11-14T14:01:05,false,3,,71,,QUAI,DE LA PIE,94100,SAINT-MAUR-DES-FOSSES,,,94068,,,,,,,,,,,,,,,,,,,2008-01-01,A,AFRIQUE,,,,47.79Z,NAFRev2,N
301373619,00016,30137361900016,O,,NN,,,,true,1,,,,,CAPITOU,83600,FREJUS,,,83061,,,,,,,,,,,,,,,,,,,,F,,,,,25.2A,NAFRev1,N
301373627,00043,30137362700043,O,1991-08-20,NN,,,2006-11-25T09:13:05,true,5,RES GAMBETTA,78,,AV,GAMBETTA,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,74.2B,NAFRev1,O
301373718,00032,30137371800032,O,1991-10-21,NN,,,,true,1,,,,RTE,VILLEDIEU,84110,ROAIX,,,84098,,,,,,,,,,,,,,,,,,,2000-03-31,F,,,,,45.4J,NAF1993,N
301373759,00010,30137375900010,O,,,,,,true,1,,18,,BD,CLEMENCEAU,83510,LORGUES,,,83072,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
301373775,00057,30137377500057,O,2006-09-01,,,,2019-11-14T14:01:02,true,2,LOT DES CARLES,,,IMP,DU FIGUIER,83990,SAINT-TROPEZ,,,83119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,96.09Z,NAFRev2,O
301373783,00010,30137378300010,O,1990-09-01,NN,,,2019-11-14T14:01:02,false,3,,101,,PAS,DU PORT,83990,SAINT-TROPEZ,,,83119,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,52.4C,NAF1993,N
301373783,00036,30137378300036,O,1994-06-01,NN,,,2006-11-25T09:13:05,false,4,,152,,RUE,JEAN MERMOZ,13008,MARSEILLE 8,,,13208,,,,,,,,,,,,,,,,,,,1998-04-10,F,SARL CAMEL,,,,74.1J,NAF1993,N
301373809,00039,30137380900039,O,1981-01-15,NN,,,2008-11-07T00:17:25,true,3,,13,,RUE,DE LA REPUBLIQUE,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,1993-11-18,F,,,,,45.2V,NAF1993,N
301373825,00027,30137382500027,O,,,,,,true,1,,,,RUE,DU 4 SEPTEMBRE,83470,SAINT-MAXIMIN-LA-SAINTE-BAUME,,,83116,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,80.4A,NAF1993,N
301373833,00021,30137383300021,O,1988-07-01,NN,,,2019-11-14T14:01:02,true,4,LE MERMOZ,,,TRA,DU MARBRIER,83990,SAINT-TROPEZ,,,83119,,,,,,,,,,,,,,,,,,,2011-12-31,F,,,,,86.90E,NAFRev2,N
301373841,00016,30137384100016,O,,NN,,,,true,1,,,,RTE,NATIONALE 7,83340,LE LUC,,,83073,,,,,,,,,,,,,,,,,,,1996-10-30,F,,,,,70.2C,NAF1993,N
301373874,00017,30137387400017,O,,NN,,,,true,1,,,,RUE,DU CHATEAU,84700,SORGUES,,,84129,,,,,,,,,,,,,,,,,,,1995-10-31,F,,,,,45.2V,NAF1993,N
301373890,00013,30137389000013,O,,,,,,true,1,,10,,RUE,CAVAILLON,83170,BRIGNOLES,,,83023,,,,,,,,,,,,,,,,,,,1993-06-16,F,,,,,93.0D,NAF1993,N
301373908,00013,30137390800013,O,1900-01-01,NN,,,2020-08-10T08:21:53,true,7,,24,,PL,DES ARTISANS,83310,GRIMAUD,,,83068,,,,,,,,,,,,,,,,,,,2014-10-31,F,LE CAGIBI DECORATION,,,,47.59A,NAFRev2,N
301373916,00016,30137391600016,O,,NN,,,,true,1,,,,BD,DE MARSEILLE,83150,BANDOL,,,83009,,,,,,,,,,,,,,,,,,,1993-03-31,F,,,,,85.1G,NAF1993,N
301373924,00010,30137392400010,O,,,,,,true,1,,,,RUE,CENTRALE,83910,POURRIERES,,,83097,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,38.40,NAP,N
301373932,00021,30137393200021,O,1998-04-06,,,,2008-11-07T00:17:25,true,5,,,,CHE,DE DRAGUIGNAN ET FREJUS,83510,LORGUES,,,83072,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,01.13Z,NAFRev2,N
301373965,00013,30137396500013,O,1973-01-01,NN,,1610AQ,2019-11-14T14:01:04,true,5,,1,,,LA PROVENCHERE,89630,SAINT-LEGER-VAUBAN,,,89349,,,,,,,,,,,,,,,,,,,2010-12-31,A,,,,,46.73A,NAFRev2,O
301373965,00021,30137396500021,O,1986-03-01,NN,,,2019-11-14T14:01:04,false,3,,,,,LA PROVENCHERE,89630,SAINT-LEGER-VAUBAN,,,89349,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,02.20Z,NAFRev2,N
301373999,00012,30137399900012,O,1900-01-01,NN,,,2008-01-05T19:18:10,true,3,,8,,RUE,LAMENNAIS,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
301374013,00011,30137401300011,O,,NN,,,,true,1,,4,,RUE,PAUL CEZANNE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,,F,,,,,58.12,NAP,N
301374021,00022,30137402100022,O,,NN,,,,true,1,,32,,AV,D IENA,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,79.03,NAP,N
301374039,00024,30137403900024,O,1980-12-04,NN,,,2019-10-17T18:14:46,false,4,LA HUBLOTIERE,,,CHE,DU PARC SARAMARTEL,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2018-12-25,F,,,,,68.20B,NAFRev2,N
301374039,00032,30137403900032,O,1973-12-11,,,,2019-10-17T18:24:30,false,2,,38,,AV,DU CHATEAU,95100,ARGENTEUIL,,,95018,,,,,,,,,,,,,,,,,,,2019-06-20,F,,,,,68.20B,NAFRev2,N
301374039,00040,30137403900040,O,2019-06-20,,,,2019-10-17T18:27:26,true,1,,151,,RUE,MICHEL CARRE,95100,ARGENTEUIL,,,95018,,,,,,,,,,,,,,,,,,,2019-06-20,A,,,,,68.20B,NAFRev2,N
301374047,00019,30137404700019,O,1900-01-01,NN,,,2008-01-05T19:18:10,true,3,,8,,RUE,LAMENNAIS,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
301374054,00031,30137405400031,O,1974-07-15,NN,,,,false,4,,46,,RUE,DE LA FONTAINE AU ROI,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,45.3F,NAF1993,O
301374054,00049,30137405400049,O,1999-06-30,NN,,,2014-06-13T23:53:13,true,5,,48,,RUE,DE LA FONTAINE AU ROI,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2012-07-12,F,ECCEP,,,,43.22A,NAFRev2,O
301374054,00056,30137405400056,O,1997-01-01,,,,2012-09-22T12:28:13,false,3,,164,,RUE,SAINT MAUR,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2012-07-12,F,,,,,43.21A,NAFRev2,N
301374054,00064,30137405400064,O,2008-12-01,,,,2012-05-05T00:43:32,false,2,,21,,RUE,POULIN,93100,MONTREUIL,,,93048,,,,,,,,,,,,,,,,,,,2010-12-31,F,ECCEP,,,,43.22A,NAFRev2,O
301374070,00029,30137407000029,O,,NN,,,,true,1,,1,,CHE,DU BULLOZ,74940,ANNECY LE VIEUX,,,74011,,,,,,,,,,,,,,,,,,,1990-09-28,F,,,,,81.21,NAP,N
301374112,00011,30137411200011,O,,,,,,true,1,,,,RUE,DU MUSEE GUIMET,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.20,NAP,N
301374120,00014,30137412000014,O,,NN,,,,true,1,,34,,RUE,DE CREQUI,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,87.03,NAP,N
301374138,00016,30137413800016,O,,,,,,true,1,,,,PL,DU MARCHE,83300,DRAGUIGNAN,,,83050,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.44,NAP,N
301374146,00019,30137414600019,O,1900-01-01,,,,2006-11-25T09:13:05,true,4,,140,,BD,HAUSSMANN,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,52.5Z,NAF1993,N
301374153,00015,30137415300015,O,,,,,2006-11-25T09:13:05,true,1,,8,,RUE,PETRELLE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,1989-04-30,F,,,,,82.02,NAP,N
301374161,00026,30137416100026,O,1960-12-09,,,,,false,4,,162,,RUE,DU TEMPLE,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2001-12-25,F,,,,,74.1G,NAF1993,N
301374161,00034,30137416100034,O,2001-07-01,NN,,,2008-01-04T19:14:41,true,3,,132,,BD,DE MAGENTA,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,70.22Z,NAFRev2,N
301374187,00013,30137418700013,O,,NN,,,,true,1,,116,,RUE,CUVIER,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,1989-02-28,F,,,,,79.01,NAP,N
301374211,00011,30137421100011,O,,NN,,,,true,1,,54,,RUE,LT COL PREVOST,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,,F,,,,,51.10,NAP,N
301374229,00021,30137422900021,O,1900-01-01,NN,,,,false,4,,217,,RUE,DU FAUBOURG SAINT HONORE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.2C,NAF1993,O
301374229,00039,30137422900039,O,1996-11-01,,,,2008-01-04T19:14:41,true,3,,13,,RUE,SAINTE CECILE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
301374237,00016,30137423700016,O,,,,,,true,1,,21,,AV,VILLEMAIN,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,1995-05-16,F,,,,,51.6G,NAF1993,N
301374286,00039,30137428600039,O,,,,,2019-11-14T14:00:53,true,1,,,,AV,KARL MARX,69120,VAULX-EN-VELIN,,,69256,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.70,NAP,N
301374294,00017,30137429400017,O,,,,,,true,1,,,,QUAI,DE BONDY,69005,LYON 5EME,,,69385,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,58.06,NAP,N
301374310,00011,30137431000011,O,1900-01-01,NN,,,2019-11-14T14:00:56,true,3,GAILLANDS,1569,,,PROM MARIE PARADIS,74400,CHAMONIX-MONT-BLANC,,,74056,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,41.10D,NAFRev2,N
301374336,00016,30137433600016,O,1963-01-01,11,2019,2370ZZ,2021-10-27T08:14:00,true,5,,1,,RUE,HERMANN SABRAN,69004,LYON 4EME,,,69384,,,,,,,,,,,,,,,,,,,2008-12-24,A,,,,,96.03Z,NAFRev2,O
301374336,00024,30137433600024,O,2011-04-11,,,,2019-11-14T14:00:53,false,1,,15,,RUE,JEAN MOULIN,69300,CALUIRE-ET-CUIRE,,,69034,,,,,,,,,,,,,,,,,,,2011-04-11,A,,,,,96.03Z,NAFRev2,N
301374336,00032,30137433600032,O,2013-11-12,,,,2014-01-17T05:04:25,false,1,154-156,154,,CRS,ALBERT THOMAS,69008,LYON 8EME,,,69388,,,,,,,,,,,,,,,,,,,2013-11-12,A,,,,,96.03Z,NAFRev2,N
301374336,00040,30137433600040,O,2016-05-20,,,,2016-06-22T03:57:50,false,1,,184,,AV,BERTHELOT,69007,LYON 7EME,,,69387,,,,,,,,,,,,,,,,,,,2016-05-20,A,,,,,96.03Z,NAFRev2,N
301374336,00057,30137433600057,O,2019-01-02,,,,2019-01-30T03:52:50,false,1,88 ET 90,88,,RUE,PHILIPPE DE LASSALLE,69004,LYON 4EME,,,69384,,,,,,,,,,,,,,,,,,,2019-01-02,A,,,,,96.03Z,NAFRev2,N
301374336,00065,30137433600065,O,2019-06-24,,,,2019-06-18T03:47:27,false,1,,179,,RUE,LEON BLUM,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2019-06-24,A,,,,,96.03Z,NAFRev2,N
301374344,00036,30137434400036,O,1981-11-23,NN,,,2006-12-15T00:15:05,false,4,,20,,RUE,MALHER,75004,PARIS 4,,,75104,,,,,,,,,,,,,,,,,,,1996-12-31,F,,,,,72.3Z,NAF1993,O
301374344,00044,30137434400044,O,1996-07-03,NN,,,2006-11-25T09:13:05,true,3,,8,,RUE,MALHER,75004,PARIS 4,,,75104,,,,,,,,,,,,,,,,,,,2000-09-30,F,,,,,72.3Z,NAF1993,N
301374351,00031,30137435100031,O,1900-01-01,,,,,true,3,,31,,RUE,DU LIMOUSIN MIN,94150,RUNGIS,,VIANDE 298,94065,94575,RUNGIS CEDEX 2,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,57.04,NAP,N
301374377,00028,30137437700028,O,,NN,,,,true,1,,124,,AV,LACASSAGNE,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,,F,,,,,65.03,NAP,N
301374443,00010,30137444300010,O,,,,,,true,1,,,,RUE,DE LA PREVOYANCE,93260,LES LILAS,,,93045,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.13,NAP,N
301374468,00025,30137446800025,O,1987-01-01,NN,,,2006-11-25T09:13:05,false,4,,12,B,RUE,LOUIS BOUQUET,69009,LYON 9EME,,,69389,,,,,,,,,,,,,,,,,,,1999-02-08,F,,,,,55.2E,NAF1993,N
301374468,00033,30137446800033,O,1999-02-08,NN,,,2010-04-18T03:21:39,false,4,,,,,LE BOURG,42740,DOIZIEUX,,,42085,,,,,,,,,,,,,,,,,,,2008-04-04,F,,,,,55.20Z,NAFRev2,O
301374468,00041,30137446800041,O,2008-04-04,NN,,,2021-02-23T10:35:56,true,3,,285,,RUE,DE LA TOUR,42740,DOIZIEUX,,,42085,,,,,,,,,,,,,,,,,,,2016-08-07,A,,,,,55.20Z,NAFRev2,N
301374492,00025,30137449200025,O,,,,,,true,1,,11,,RUE,DE LA REPUBLIQUE,69001,LYON 1ER,,,69381,,,,,,,,,,,,,,,,,,,,F,,,,,78.02,NAP,N
301374500,00025,30137450000025,O,1980-07-31,NN,,,2008-01-04T19:14:41,true,3,,21,,RUE,DES CAPUCINS,69001,LYON 1ER,,,69381,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
301374518,00019,30137451800019,O,1900-01-01,,,,2019-11-14T14:00:53,true,3,,3,,ALL,DES HORTENSIAS,69580,SATHONAY-CAMP,,,69292,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,70.2C,NAF1993,N
301374526,00012,30137452600012,O,,NN,,,2019-11-14T14:00:53,true,1,,10,,RUE,DE L'AERISANAT,69290,GREZIEU-LA-VARENNE,,,69094,,,,,,,,,,,,,,,,,,,1989-06-28,F,,,,,55.60,NAP,N
301374542,00027,30137454200027,O,1992-12-21,NN,,,,true,3,,7,,AV,DE VERDUN,69630,CHAPONOST,,,69043,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,70.2C,NAF1993,N
301374559,00013,30137455900013,O,,,,,,true,1,,,,AV,DU GENERAL DE GAULLE,67000,STRASBOURG,,,67482,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.21,NAP,N
301374567,00024,30137456700024,O,1989-01-01,11,2019,,2021-10-27T08:14:00,true,4,,105,,RUE,JEAN FOURNIER,69009,LYON 9EME,,,69389,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,93.29Z,NAFRev2,O
301374575,00019,30137457500019,O,1986-12-25,,,,,true,2,,42,,QUAI,JAYR,69009,LYON 9EME,,,69389,,,,,,,,,,,,,,,,,,,1992-07-21,F,,,,,45.4M,NAF1993,N
301374633,00016,30137463300016,O,1974-01-01,NN,,,2008-11-07T00:17:25,false,4,,,,,,69210,FLEURIEUX SUR L'ARBRESLE,,,69086,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,45.2B,NAF1993,O
301374633,00024,30137463300024,O,1999-12-20,00,2019,4120BA,2021-10-27T08:14:00,true,5,,179,,RUE,DU GRAND CERISIER,69210,FLEURIEUX SUR L'ARBRESLE,,,69086,,,,,,,,,,,,,,,,,,,2018-01-31,A,,,,,41.20B,NAFRev2,N
301374641,00019,30137464100019,O,,,,,2019-11-14T14:00:53,true,1,,14,,CHE,DE CREPIEUX,69300,CALUIRE-ET-CUIRE,,,69034,,,,,,,,,,,,,,,,,,,,F,,,,,55.71,NAP,N
301374682,00021,30137468200021,O,1989-05-02,NN,,,,true,1,,33,,RUE,DES TROIS FRONTIERES,68110,ILLZACH,,,68154,,,,,,,,,,,,,,,,,,,2002-11-12,F,,,,,51.3T,NAF1993,O
