038706156,00015,03870615600015,O,1995-12-25,NN,,,2013-05-18T02:03:03,true,3,,6,,RUE,SAULNIER,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2011-03-31,A,,,,,81.10Z,NAFRev2,N
038706172,00012,03870617200012,O,1995-12-25,NN,,,2010-04-18T03:01:32,true,2,RIS REP,3,,RUE,MERIMEE,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706180,00015,03870618000015,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,RIS REP PAR,29,,RUE,DE MOGADOR,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706198,00017,03870619800017,O,1995-12-25,NN,,,2016-04-26T01:04:57,true,3,,33,,RUE,JEAN BAPTISTE PIGALLE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2014-06-30,A,,,,,81.10Z,NAFRev2,N
038706206,00018,03870620600018,O,1995-12-25,NN,,,2008-04-26T08:05:38,true,3,EP PAR,37,,RUE,DE MONTHOLON,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706214,00012,03870621400012,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,2,REP SARL COGETRA,55,,RUE,CONDORCET,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706222,00015,03870622200015,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,5,B,RUE,QUINAULT,78100,SAINT-GERMAIN-EN-LAYE,,,78551,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706230,00018,03870623000018,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,37,,RUE,DU SERGENT BOBILLOT,92000,NANTERRE,,,92050,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706248,00010,03870624800010,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,69,,RUE,MARGUERITE DE ROCHECHOUART,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706263,00019,03870626300019,O,1995-12-25,NN,,,2011-04-23T04:01:47,true,3,TE 75009 PARIS REP P,7,,RUE,HUMBLOT,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-02-20,A,,,,,68.20B,NAFRev2,O
038706271,00012,03870627100012,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,2,,25,,RUE,DE NAVARIN,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706297,00017,03870629700017,O,1995-12-25,,,,2008-01-04T17:56:24,true,2,,65,,AV,FELIX FAURE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706305,00018,03870630500018,O,1995-12-25,NN,,,2021-01-04T19:42:21,true,3,,7,T,RUE,CLAUZEL,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2020-07-31,A,,,,,81.10Z,NAFRev2,N
038706305,00026,03870630500026,O,2017-01-01,01,2018,,2020-08-25T10:10:41,false,1,,83,,RUE,PIERRE DEMOURS,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2017-01-01,F,,,,,81.10Z,NAFRev2,O
038706321,00015,03870632100015,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,4,REP PAR,67,,RUE,D'AMSTERDAM,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706347,00010,03870634700010,O,1995-12-25,NN,,,2012-05-05T00:07:47,true,3,,21,,AV,TRUDAINE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2010-12-31,A,,,,,81.10Z,NAFRev2,N
038706354,00016,03870635400016,O,1995-12-25,NN,,,2017-05-04T01:03:32,true,2,TRICK,8,,RUE,BLANCHE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706362,00019,03870636200019,O,1997-12-25,,,,2008-01-04T17:56:24,true,2,,12,,RUE,D AUMALE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706388,00014,03870638800014,O,,,,,,true,1,,9,,RUE,BOILEAU,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
038706396,00017,03870639600017,O,1995-12-25,NN,,,2011-04-23T04:01:47,true,3,,6,,PL,ADOLPHE MAX,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2009-03-31,A,,,,,81.10Z,NAFRev2,N
038706404,00019,03870640400019,O,1995-12-25,NN,,,2017-05-04T01:03:32,true,3,,41,B,RUE,CONDORCET,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2015-12-31,A,,,,,81.10Z,NAFRev2,N
038706412,00012,03870641200012,O,1995-12-25,NN,,,2008-02-25T13:54:09,true,2,,44,,RUE,DE PROVENCE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706446,00010,03870644600010,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,2,,42,,BD,DE CHARONNE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706461,00019,03870646100019,O,1995-12-25,NN,,,2009-06-27T03:07:47,true,3,EME REP SARL SOGI,33,,RUE,ORFILA,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706487,00014,03870648700014,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,49,,RUE,DE MAUBEUGE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706495,00017,03870649500017,O,1997-12-25,,,,2008-01-04T17:56:24,true,2,CABINET DELAPLANCHE,9,,RUE,DE MEZIERES,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706503,00018,03870650300018,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,9,,RUE,CLAUZEL,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706529,00013,03870652900013,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,32,,RUE,DE LA ROCHEFOUCAULD,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706537,00016,03870653700016,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,12,,RUE,CONDORCET,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706545,00019,03870654500019,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,67,,RUE,MARGUERITE DE ROCHECHOUART,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706560,00018,03870656000018,O,1995-12-25,NN,,,2008-04-26T08:05:38,true,2,RIS REP PAR,5,,RUE,ROBERT ESTIENNE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706628,00013,03870662800013,O,1997-12-25,NN,,,2016-04-26T01:04:57,true,3,,28,,RUE,DE NAVARIN,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2014-12-31,A,,,,,81.10Z,NAFRev2,N
038706636,00016,03870663600016,O,,,,,,true,1,,51,,RUE,GALILEE,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
038706644,00010,03870664400010,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,3,PHENIX ESPAGNOL,57,,RUE,DE L ARCADE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706669,00017,03870666900017,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,A FRANCO SUISSE GEST,3,,RUE,DE STOCKHOLM,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706685,00013,03870668500013,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,REP SARL MAUDUIT,36,,RUE,JEAN BAPTISTE PIGALLE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706701,00018,03870670100018,O,1995-12-25,NN,,,2018-09-29T12:00:39,true,3,,89,,RUE,DE LA VICTOIRE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2016-12-31,A,,,,,81.10Z,NAFRev2,N
038706719,00010,03870671900010,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,31,,RUE,BERGERE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706727,00013,03870672700013,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,32,,RUE,RODIER,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706750,00015,03870675000015,O,1997-12-25,,,,2008-01-04T17:56:24,true,2,,36,,RUE,VIGNON,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706768,00017,03870676800017,O,1995-12-25,NN,,,2008-04-26T08:05:38,true,2,LBERT ROSE,14,,RUE,VIGNON,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706776,00010,03870677600010,O,1995-12-25,NN,,,2015-05-14T03:03:55,true,3,,6,,RUE,DE L AGENT BAILLY,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2013-06-30,A,,,,,81.10Z,NAFRev2,N
038706784,00014,03870678400014,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,RIS REP PAR,9,,RUE,ONZE NOVEMBRE,93600,AULNAY-SOUS-BOIS,,,93005,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706792,00017,03870679200017,O,1995-12-25,NN,,,2008-04-26T08:05:38,true,2,RIS REP PAR,6,,RUE,DE ROME,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706818,00010,03870681800010,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,POULHAZAN JACQUES,19,B,RUE,LEGENDRE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706834,00017,03870683400017,O,1995-12-25,NN,,,2009-06-27T03:07:47,true,3,,12,,RUE,ROCHAMBEAU,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706842,00010,03870684200010,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,ARIS REP PAR,6,,RUE,LAMARTINE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706859,00014,03870685900014,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,68,,RUE,DU FAUBOURG MONTMARTRE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706867,00017,03870686700017,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,20,,RUE,MONCEY,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038706925,00013,03870692500013,O,1997-12-25,NN,,,2009-09-29T09:56:10,true,3,,82,,RUE,DE DUNKERQUE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038706941,00010,03870694100010,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,5,,12,,BD,POISSONNIERE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2020-10-01,A,,,,,81.10Z,NAFRev2,O
038706958,00014,03870695800014,O,1997-12-25,NN,,,2011-04-23T04:01:47,true,2,,45,,RUE,DE LA CHAUSSEE D ANTIN,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707030,00011,03870703000011,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,55,B,QUAI,DE VALMY,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,O
038707048,00013,03870704800013,O,1995-12-25,NN,,,2013-07-12T16:27:37,true,3,,26,,RUE,DU CHALET,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-12-31,F,,,,,81.10Z,NAFRev2,O
038707055,00018,03870705500018,O,,,,,,true,1,,2,,RUE,DE PARADIS,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
038707063,00012,03870706300012,O,1995-12-25,NN,,,2009-06-27T03:07:47,true,3,0 REP MR LETROSNE YV,52,,RUE,DE RICHELIEU,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707089,00017,03870708900017,O,1997-12-25,NN,,,2019-11-14T14:01:05,true,3,,37,,RUE,EDOUARD NORTIER,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707097,00010,03870709700010,O,1995-12-25,,,,2008-01-04T17:56:24,true,2,LE REP PAR,10,,RUE,BARBETTE,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707139,00010,03870713900010,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,IER 75010 PARIS REP,19,,RUE,JACQUES LOUVEL TESSIER,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707147,00013,03870714700013,O,1995-12-25,NN,,,2018-09-29T12:00:39,true,2,,46,,RUE,D ENGHIEN,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707162,00012,03870716200012,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,15,,RUE,JACQUES LOUVEL TESSIER,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707196,00010,03870719600010,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,2,,50,,RUE,RICHER,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707204,00012,03870720400012,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,RIS REP PAR,11,,RUE,CAMILLE DESMOULINS,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707212,00015,03870721200015,O,1995-12-25,NN,,,2011-04-23T04:01:47,true,3,RIS REP PAR,6,,RUE,D ARMAILLE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2009-03-31,A,,,,,81.10Z,NAFRev2,N
038707220,00018,03870722000018,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,R 75010 PARIS REP PA,16,,RUE,DE L ECHIQUIER,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707253,00019,03870725300019,O,1995-12-25,01,2018,,2020-08-25T10:10:41,true,3,,38,,RUE,D ENGHIEN,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2019-04-30,F,,,,,81.10Z,NAFRev2,O
038707287,00017,03870728700017,O,1997-12-25,,,,2019-11-14T14:01:05,true,2,,6,,RUE,DES CLAMARTS,94130,NOGENT-SUR-MARNE,,,94052,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707329,00017,03870732900017,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,RIS,7,,CITE,PARADIS,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707345,00013,03870734500013,O,1997-12-25,,,,2008-01-04T17:56:24,true,2,,37,,RUE,D ALSACE,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707360,00012,03870736000012,O,1995-12-25,NN,,,2009-06-27T03:07:47,true,3,,69,,RUE,DE MAUBEUGE,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707378,00014,03870737800014,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,44 46,44,,BD,DE MAGENTA,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707394,00011,03870739400011,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,15,,RUE,BOUCHARDON,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707410,00015,03870741000015,O,1947-10-23,NN,,,2014-06-13T23:04:22,true,4,,16,,RUE,DE LANCRY,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20A,NAFRev2,O
038707428,00017,03870742800017,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,3,NNES 75010 PARIS REP,204,,BD,VOLTAIRE,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707444,00014,03870744400014,O,1995-12-25,,,,2008-01-04T17:56:24,true,2,RIS REP PAR,79,,RUE,DU FG POISSONNIERE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707469,00011,03870746900011,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,4,,4,,CITE,SAINT MARTIN,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2018-10-29,A,,,,,81.10Z,NAFRev2,O
038707477,00014,03870747700014,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,3,RIS REP PAR,16,,RUE,CAVENDISH,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707485,00017,03870748500017,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,P PAR,11,,RUE,DU GRAND VENEUR,91450,SOISY-SUR-SEINE,,,91600,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707493,00011,03870749300011,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,IMMEUBLE,24,,RUE,BEAUREPAIRE,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707501,00011,03870750100011,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,129 RUE DU FB SAINT MARTIN,129,,RUE,DU FAUBOURG SAINT MARTIN,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707501,00029,03870750100029,O,2010-01-01,,,,2019-08-07T15:20:18,false,1,,8,,RUE,DE SAINT QUENTIN,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2010-01-01,A,,,,,81.10Z,NAFRev2,N
038707519,00013,03870751900013,O,1995-12-25,01,2018,,2020-10-07T19:54:37,true,3,,25,,RUE,DE L AQUEDUC,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2019-06-30,A,,,,,81.10Z,NAFRev2,N
038707543,00013,03870754300013,O,1995-12-25,,,,2008-01-04T17:56:24,true,2,ARD F  MR SALOMON R,10,,RUE,DU CROISSANT,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707550,00018,03870755000018,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,3,RIS REP PAR,204,,BD,VOLTAIRE,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707576,00013,03870757600013,O,1995-12-25,NN,,,2013-05-18T02:03:03,true,3,RIS REP PAR,69,,RUE,SAINT LAZARE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2011-03-31,A,,,,,81.10Z,NAFRev2,N
038707592,00010,03870759200010,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,10 REP MR SOULIE MI,54,,RUE,DE L AQUEDUC,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707618,00013,03870761800013,O,,,,,,true,1,,151,,QUAI,DE VALMY,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
038707626,00016,03870762600016,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,16,,RUE,D ABBEVILLE,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707642,00013,03870764200013,O,1995-12-25,,,,2008-01-04T17:56:24,true,2,RIS REP PAR SA SOGEA,54,,AV,PHILIPPE AUGUSTE,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707675,00013,03870767500013,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,11,,RUE,DES PETITES ECURIES,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707683,00017,03870768300017,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,2,RIS REP PAR,9,,RUE,AMBROISE THOMAS,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707691,00010,03870769100010,O,1995-12-25,NN,,,2019-06-24T13:04:47,true,2,,48,,RUE,ALBERT THOMAS,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707709,00010,03870770900010,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,10 REP MR POULIN JEA,92,,AV,DE LA REPUBLIQUE,93300,AUBERVILLIERS,,,93001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707725,00016,03870772500016,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,153,,RUE,DU FBG SAINT DENIS,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707741,00013,03870774100013,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,3,5010 PARIS REP PAR,15,,AV,DE L OPERA,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707758,00017,03870775800017,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,203,,RUE,LA FAYETTE,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707766,00010,03870776600010,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,2,,132,,RUE,SAINT DENIS,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707774,00014,03870777400014,O,1997-12-25,NN,,,2009-06-27T03:07:47,true,3,,3,,PAS,BRADY,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707782,00017,03870778200017,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,2,,RUE,SIBOUR,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707790,00010,03870779000010,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,13,,RUE,DE L AQUEDUC,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707808,00010,03870780800010,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,17,,RUE,DU FBG DU TEMPLE,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707816,00013,03870781600013,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,6,,CITE,DU WAUXHALL,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707832,00010,03870783200010,O,1997-12-25,,,,2008-01-04T17:56:24,true,3,,4,,PAS,BRADY,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707840,00013,03870784000013,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,2,RIS REP PAR,30,,RUE,BOISSY D'ANGLAS,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707865,00010,03870786500010,O,1995-12-25,NN,,,2008-01-04T17:56:24,true,3,RIS REP PAR,9,,RUE,MILTON,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707873,00014,03870787300014,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,126,,RUE,LA FAYETTE,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707881,00017,03870788100017,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,138,,BD,DE MAGENTA,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707907,00010,03870790700010,O,1995-12-25,01,2019,,2021-10-27T08:01:01,true,2,,2,,RUE,YVES TOUDIC,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038707915,00013,03870791500013,O,1997-12-25,NN,,,2008-01-04T17:56:24,true,5,,57,,RUE,DU FBG SAINT DENIS,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038707923,00017,03870792300017,O,1995-12-25,NN,,,2011-04-23T04:01:47,true,3,REP PAR,11,,RUE,DE TEHERAN,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2009-03-31,A,,,,,81.10Z,NAFRev2,N
