303155980,00012,30315598000012,O,1900-01-01,NN,,,2019-11-14T14:01:06,true,3,,8,,RUE,LAMARTINE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-10-31,F,,,,,70.2C,NAF1993,N
303155980,00020,30315598000020,O,1900-01-01,NN,,,2019-11-14T14:01:06,false,3,,41,,RUE,VICTOR HUGO,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-10-31,F,,,,,70.2C,NAF1993,N
303155980,00038,30315598000038,O,1900-01-01,,,,2019-11-14T14:01:06,false,4,,57,,RUE,VICTOR HUGO,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-10-31,F,,,,,52.4Z,NAF1993,N
303156004,00028,30315600400028,O,1986-02-25,NN,,,2019-11-14T14:01:06,true,4,,14,,RUE,PAPIN DUPONT,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2009-12-25,F,,,,,68.20B,NAFRev2,N
303156012,00013,30315601200013,O,,NN,,,2019-11-14T14:01:06,true,1,,106,,AV,JEAN JAURES,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1994-07-01,F,,,,,52.1B,NAF1993,N
303156020,00016,30315602000016,O,,NN,,,2019-11-14T14:01:06,true,1,,,,,,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1987-01-26,F,,,,,62.11,NAP,N
303156046,00011,30315604600011,O,,NN,,,2019-11-14T14:01:06,true,1,,,,,,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
303156053,00017,30315605300017,O,,,,,2019-11-14T14:01:06,true,1,,,,,,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
303156061,00010,30315606100010,O,,,,,2019-11-14T14:01:06,true,1,,,,RUE,VICTOR HUGO,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
303156079,00012,30315607900012,O,,NN,,,2019-11-14T14:01:06,true,1,,13,,RUE,HENRI BARBUSSE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,,F,,,,,55.73,NAP,N
303156087,00015,30315608700015,O,,NN,,,2019-11-14T14:01:06,true,1,,,,,POINTE DES NEGRES,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1990-07-10,F,,,,,70.2C,NAF1993,N
303156095,00018,30315609500018,O,,,,,2019-11-14T14:01:06,true,1,,,,,TRENELLE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N
303156103,00010,30315610300010,O,,NN,,,2019-11-14T14:01:06,true,1,,,,,,97234,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,,F,,,,,01.80,NAP,N
303156111,00013,30315611100013,O,1973-01-01,NN,,2652ZZ,2019-11-14T14:01:06,true,6,,51,,RUE,MOREAU DE JONNES,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2010-12-25,F,,,,,68.20B,NAFRev2,N
303156111,00021,30315611100021,O,1900-01-01,,,,2019-11-14T14:01:06,false,4,,49,,RUE,MOREAU DE JONNES,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,52.7F,NAF1993,N
303156137,00018,30315613700018,O,1900-01-01,,,,2019-11-14T14:01:06,true,3,,16,,RUE,VOLTAIRE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,67.01,NAP,N
303156145,00011,30315614500011,O,,,,,2019-11-14T14:01:06,true,1,,45,,,BAIE DES TOURELLES,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,,F,,,,,62.46,NAP,N
303156152,00017,30315615200017,O,,,,,2019-11-14T14:01:06,true,1,,,,,,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
303156160,00010,30315616000010,O,,NN,,,2019-11-14T14:01:06,true,1,,95,,RUE,BLENAC,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1985-12-31,F,,,,,64.11,NAP,N
303156178,00038,30315617800038,O,1980-10-01,NN,,,2019-11-14T14:01:06,true,4,,16,,RUE,MARAT,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,74.1C,NAF1993,N
303156194,00019,30315619400019,O,1900-01-01,,,,2019-11-14T14:01:06,false,3,,16,,RUE,CAPITAINE PIERRE ROSE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1993-12-20,F,,,,,52.4C,NAF1993,N
303156194,00027,30315619400027,O,2006-01-01,NN,,,2009-06-27T03:38:59,true,3,,41,,RUE,DES BARRIERES,97232,LE LAMENTIN,,,97213,,,,,,,,,,,,,,,,,,,2008-03-30,F,AU BARON MERCERIE TISSU BAZAR,,,,47.51Z,NAFRev2,O
303156202,00010,30315620200010,O,,NN,,,2019-11-14T14:01:06,true,1,,,,RTE,DES RELIGIEUSES,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,,F,,,,,69.12,NAP,N
303156210,00013,30315621000013,O,1974-01-01,NN,,,2019-11-14T14:01:06,true,1,,,,RTE,DE BALATA ENT GODISSARD,97234,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2002-01-28,F,,,,,60.2E,NAF1993,N
303156228,00023,30315622800023,O,,,,,2019-11-14T14:01:06,true,1,,,,,,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.49,NAP,N
303156244,00012,30315624400012,O,1900-01-01,NN,,,2019-11-14T14:01:06,true,3,,52,,AV,JEAN JAURES,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,82.06,NAP,N
303156251,00033,30315625100033,O,,,,,2019-11-14T14:01:06,true,1,,42,,RUE,ANDRE ALIKER,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,45.2A,NAF1993,N
303156277,00012,30315627700012,O,,,,,2019-11-14T14:01:06,true,1,,,,RTE,DE BALATA,97234,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1989-07-18,F,,,,,69.12,NAP,N
303156293,00019,30315629300019,O,1900-01-01,,,,2019-11-14T14:01:06,false,3,FACE A L IMPERATRICE,,,RUE,DE LA LIBERTE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1994-06-22,F,,,,,52.6D,NAF1993,N
303156293,00027,30315629300027,O,1900-01-01,NN,,,2019-11-14T14:01:06,true,3,RETOUR EN NPAI,81,,RUE,ANTOINE SIGER,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.78C,NAFRev2,N
303156293,00035,30315629300035,O,1900-01-01,NN,,,2019-11-14T14:01:06,false,3,,43,,AV,PAUL NARDAL,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,10.32Z,NAFRev2,N
303156301,00010,30315630100010,O,,NN,,,2019-11-14T14:01:06,true,1,,41,,RUE,FRANCOIS PAVILLA,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1994-07-10,F,,,,,52.1B,NAF1993,N
303156319,00038,30315631900038,O,1994-02-01,NN,,,,true,1,,,,,HABITATION L UNION,97232,LE LAMENTIN,,,97213,,,,,,,,,,,,,,,,,,,2000-04-01,F,,,,,20.3Z,NAF1993,O
303156327,00015,30315632700015,O,1900-01-01,NN,,,2019-11-14T14:01:06,false,3,,,,AV,MAURICE BISHOP,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,70.2C,NAFRev1,N
303156327,00031,30315632700031,O,1989-10-05,NN,,,2019-11-14T14:01:06,true,3,,,,RTE,DE CLUNY,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,70.2C,NAFRev1,N
303156335,00018,30315633500018,O,,,,,2019-11-14T14:01:06,true,1,,26,,AV,JEAN JAURES,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1987-01-26,F,,,,,64.30,NAP,N
303156343,00012,30315634300012,O,,,,,2019-11-14T14:01:06,true,1,,58,,RUE,ANTOINE SIGER,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1987-09-22,F,,,,,64.45,NAP,N
303156350,00017,30315635000017,O,1974-01-01,NN,,,2019-11-14T14:01:06,true,3,NPAI,66,,RUE,DE LA REPUBLIQUE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
303156368,00019,30315636800019,O,,,,,2019-11-14T14:01:06,true,1,,,,,,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,63.01,NAP,N
303156376,00012,30315637600012,O,,,,,2019-11-14T14:01:06,true,1,,,,,,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,63.01,NAP,N
303156384,00016,30315638400016,O,,,,,2019-11-14T14:01:06,true,1,,59,,RUE,VICTOR HUGO,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1993-12-20,F,,,,,52.4C,NAF1993,N
303156400,00010,30315640000010,O,,,,,2019-11-14T14:01:06,true,1,,,,,,97234,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.11,NAP,N
303156418,00012,30315641800012,O,,,,,2019-11-14T14:01:06,true,1,,43,,RUE,VICTOR SCHOELCHER,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
303156434,00027,30315643400027,O,,,,,2019-11-14T14:01:06,true,1,,20,,AV,CONDORCET,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2000-11-22,F,,,,,52.4R,NAF1993,N
303156467,00019,30315646700019,O,,,,,2019-11-14T14:01:06,true,1,,,,,HYDROBASE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,62.45,NAP,N
303156475,00012,30315647500012,O,1900-01-01,,,,2019-11-14T14:01:06,true,3,,42,,BD,GENERAL DE GAULLE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,64.24,NAP,N
303156491,00019,30315649100019,O,,NN,,,2019-11-14T14:01:06,true,1,,194,,BD,DU CENTRE CITE DE BRIANT,97234,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,,F,,,,,69.12,NAP,N
303156509,00026,30315650900026,O,,NN,,,2019-11-14T14:01:06,true,1,,13,,RUE,BLENAC,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1987-09-22,F,,,,,64.44,NAP,N
303156517,00011,30315651700011,O,1900-01-01,,,,2019-11-14T14:01:06,true,3,,27,,RUE,DE L OUVRIER ALBERT,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,64.49,NAP,N
303156525,00014,30315652500014,O,1974-01-01,NN,,,2019-11-14T14:01:06,true,3,,41,,RUE,FRANCOIS ARAGO,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
303156533,00018,30315653300018,O,,NN,,,2019-11-14T14:01:06,true,1,,,,,,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1986-01-15,F,,,,,67.04,NAP,N
303156541,00029,30315654100029,O,1900-01-01,NN,,,2019-11-14T14:01:06,true,5,,73,,AV,JEAN JAURES,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2011-11-30,F,,,,,45.32Z,NAFRev2,O
303156541,00037,30315654100037,O,1989-08-01,NN,,,2019-11-14T14:01:06,false,3,,14,,RUE,PAPIN DUPONT,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2005-05-12,F,,,,,70.2C,NAFRev1,N
303156558,00015,30315655800015,O,,NN,,,2019-11-14T14:01:06,true,1,,3,,RUE,ANTOINE SIGER,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
303156566,00018,30315656600018,O,,,,,2019-11-14T14:01:06,true,1,,,,,CHATEAUBOEUF,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1992-11-01,F,,,,,70.2C,NAF1993,N
303156574,00012,30315657400012,O,,,,,2019-11-14T14:01:06,true,1,,,,RTE,DU LAMENTIN,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1988-06-01,F,,,,,69.22,NAP,N
303156582,00023,30315658200023,O,,,,,2019-11-14T14:01:06,true,1,,,,,EAUX DECOUPEES,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2000-12-18,F,,,,,60.2B,NAF1993,N
303156590,00018,30315659000018,O,,,,,2019-11-14T14:01:06,true,1,,,,RTE,DU LAMENTIN,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.01,NAP,N
303156608,00018,30315660800018,O,,NN,,,2019-11-14T14:01:06,true,1,,5,,RUE,MONTESQUIEU,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1994-04-30,F,,,,,52.4C,NAF1993,N
303156624,00031,30315662400031,O,,NN,,,,true,1,,,,,QUARTIER CALIFORNIE,97232,LE LAMENTIN,,,97213,,,,,,,,,,,,,,,,,,,1989-07-06,F,,,,,67.01,NAP,N
303156632,00018,30315663200018,O,1900-01-01,,,,2019-11-14T14:01:06,true,3,1KM200,,,RTE,DE DIDIER,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1994-02-24,F,,,,,60.2L,NAF1993,N
303156640,00011,30315664000011,O,,NN,,,2019-11-14T14:01:06,true,1,,7,,RUE,REDOUTE DE MATOUBA,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
303156657,00031,30315665700031,O,1979-11-01,NN,,,,true,4,,,,LD,MORNE GOMMIER,97290,MARIN,,,97217,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,55.3A,NAF1993,N
303156665,00018,30315666500018,O,,,,,2019-11-14T14:01:06,true,1,,,,,,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
303156673,00012,30315667300012,O,,,,,2019-11-14T14:01:06,true,1,,,,RUE,ISAMBERT,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,64.49,NAP,N
303156681,00015,30315668100015,O,,,,,2019-11-14T14:01:06,true,1,,42,,RUE,LAMARTINE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1987-07-28,F,,,,,64.11,NAP,N
303156699,00017,30315669900017,O,,,,,2019-11-14T14:01:06,true,1,,,,RTE,DE MOUTTE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1986-05-15,F,,,,,62.11,NAP,N
303156707,00018,30315670700018,O,,NN,,,2019-11-14T14:01:06,true,1,,,,RTE,DU LAMENTIN,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1993-06-23,F,,,,,55.4B,NAF1993,N
303156715,00011,30315671500011,O,,NN,,,2019-11-14T14:01:06,true,1,,,,,MORNE TARTENSON,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1990-10-12,F,,,,,62.11,NAP,N
303156723,00015,30315672300015,O,,NN,,,2019-11-14T14:01:06,true,1,,157,,RUE,BLENAC,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1983-04-12,F,,,,,64.47,NAP,N
303156749,00010,30315674900010,O,,NN,,,2019-11-14T14:01:06,true,1,,,,RTE,DE LA FOLIE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1986-06-13,F,,,,,62.43,NAP,N
303156756,00015,30315675600015,O,1973-01-01,,,4722ZA,2020-01-22T03:53:46,true,5,MARCHE AUX VIANDES,,,RUE,ANTOINE SIGER,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2019-12-06,F,,,,,47.22Z,NAFRev2,N
303156756,00023,30315675600023,O,1987-12-31,NN,,,2019-11-14T14:01:06,false,3,LOT LES LYS,,,LOT,LES ALIZES DE REDOUTE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2004-11-01,F,,,,,01.2A,NAFRev1,N
303156764,00019,30315676400019,O,,,,,2019-11-14T14:01:06,true,1,,43,,RUE,GABRIEL PERI,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1991-01-02,F,,,,,62.11,NAP,N
303156772,00012,30315677200012,O,,,,,2019-11-14T14:01:06,true,1,,,,RTE,DU LAMENTIN,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.11,NAP,N
303156780,00015,30315678000015,O,1900-01-01,NN,,,2019-11-14T14:01:06,true,3,,,,RTE,DE REDOUTE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2003-12-01,F,,,,,15.8D,NAFRev1,N
303156780,00049,30315678000049,O,1984-11-13,,,,2019-11-14T14:01:06,false,3,,305,,CITE,DE BRIAND,97234,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2003-12-01,F,,,,,15.8D,NAFRev1,N
303156798,00017,30315679800017,O,,,,,2019-11-14T14:01:06,true,1,,6,,RUE,MARAT,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,69.22,NAP,N
303156806,00018,30315680600018,O,,,,,2019-11-14T14:01:06,true,1,,,,,,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.44,NAP,N
303156814,00012,30315681400012,O,,NN,,,2019-11-14T14:01:06,true,1,,,,RTE,DE LA DILLON,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,,F,,,,,69.22,NAP,N
303156822,00015,30315682200015,O,,,,,2019-11-14T14:01:06,true,1,,,,,,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1987-09-23,F,,,,,57.11,NAP,N
303156830,00018,30315683000018,O,,,,,2019-11-14T14:01:06,true,1,,,,RUE,SAINTE THERESE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.11,NAP,N
303156848,00010,30315684800010,O,,,,,2019-11-14T14:01:06,true,1,,,,RUE,VICTOR HUGO,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,74.01,NAP,N
303156855,00015,30315685500015,O,,,,,2019-11-14T14:01:06,true,1,,,,CITE,DILLON,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
303156863,00027,30315686300027,O,1980-08-23,NN,,,2019-11-14T14:01:06,true,1,,80,,RUE,DE LA REPUBLIQUE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1999-07-28,F,,,,,52.4V,NAF1993,N
303156871,00012,30315687100012,O,,,,,2019-11-14T14:01:06,true,1,,6,,RUE,DE LA TRANQUILLITE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1991-07-09,F,,,,,62.11,NAP,N
303156889,00014,30315688900014,O,,,,,2019-11-14T14:01:06,true,1,,,,,,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.11,NAP,N
303156905,00018,30315690500018,O,1974-01-01,NN,,,2019-11-14T14:01:06,true,1,,219,,CITE,DILLON,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1998-06-30,F,,,,,60.2L,NAF1993,N
303156921,00015,30315692100015,O,1974-01-01,NN,,,2019-11-14T14:01:06,true,4,,53,,RUE,ANTOINE SIGER,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,52.3A,NAFRev1,O
303156939,00025,30315693900025,O,1988-01-11,NN,,,2006-10-26T23:59:17,false,3,,47,,RUE,DU FAUBOURG SAINT HONORE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2004-07-30,F,,,,,70.3C,NAFRev1,N
303156939,00041,30315693900041,O,1992-06-15,NN,,,2008-06-21T09:23:15,true,3,DABUCO,8,,,IMM LE COLIBRI MARIGOT,97150,SAINT MARTIN,,,97801,,,,,,,,,,,,,,,,,,,2004-07-30,F,,,,,70.3C,NAFRev1,N
303156947,00036,30315694700036,O,1992-06-15,NN,,,2008-06-21T09:23:16,true,3,CZ DABUCO 8 IMM COLIBRI,,,LD,MARIGOT,97150,SAINT MARTIN,,,97801,,,,,,,,,,,,,,,,,,,2004-07-30,F,,,,,70.3C,NAFRev1,N
303156954,00032,30315695400032,O,1992-06-15,NN,,,2008-06-21T09:23:17,true,3,CZ DABUCO 8 IMM COLIBRI,,,LD,MARIGOT,97150,SAINT MARTIN,,,97801,,,,,,,,,,,,,,,,,,,2004-07-30,F,,,,,74.2C,NAFRev1,N
303156962,00027,30315696200027,O,1987-06-26,NN,,,2008-06-21T09:23:17,false,3,CHEZ CAGECO,,,,MARIGOT BP 233,97150,SAINT MARTIN,,,97801,,,,,,,,,,,,,,,,,,,1992-06-15,F,,,,,74.2C,NAF1993,N
303156962,00035,30315696200035,O,1992-06-15,NN,,,2015-08-20T14:24:37,true,3,CHEZ DABUCO,5,,RUE,DU GENERAL DE GAULLE   MAR,97150,SAINT MARTIN,,,97801,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,71.12B,NAFRev2,N
303156970,00038,30315697000038,O,1992-06-15,NN,,,2008-06-21T09:23:19,true,3,CZ DABUCO 8 IMM COLIBRI,5,,RUE,GL DE GAULLE MARIGOT,97150,SAINT MARTIN,,BP 1081,97801,,,,,,,,,,,,,,,,,,,2004-07-30,F,,,,,70.3C,NAFRev1,N
303156988,00030,30315698800030,O,1992-06-15,NN,,,2020-08-24T20:03:07,true,3,CHEZ DABUCO 8 IMM COLIBRI,,,LD,MARIGOT,97150,SAINT MARTIN,,,97801,,,,,,,,,,,,,,,,,,,2004-07-30,F,,,,,70.2C,NAFRev1,N
303156996,00017,30315699600017,O,,NN,,,2019-11-14T14:01:06,true,1,,,,RTE,DE LA POINTE DES SABLES,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,,F,,,,,,,N
303157010,00016,30315701000016,O,1973-01-01,NN,,,2019-11-14T14:01:06,false,8,IMMEUBLE ROCADE,,,,CENTRE COMMERCIAL DE DILLON,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2015-07-01,F,,,,,62.02A,NAFRev2,O
303157010,00024,30315701000024,O,2015-07-01,NN,,,2019-06-24T13:15:24,true,2,CHEZ MR RENE ASSELIN FREGATE EST 3,,,,FREGATE EST,97240,LE FRANCOIS,,,97210,,,,,,,,,,,,,,,,,,,2017-10-20,F,,,,,62.02A,NAFRev2,N
303157036,00011,30315703600011,O,,,,,2019-11-14T14:01:06,true,1,,,,RUE,PERRINON,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
303157044,00015,30315704400015,O,,,,,2019-11-14T14:01:06,true,1,,4,,RUE,VICTOR SCHOELCHER,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1990-07-31,F,,,,,67.04,NAP,N
303157051,00010,30315705100010,O,,,,,2019-11-14T14:01:06,true,1,,66,,RUE,VICTOR HUGO,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,62.46,NAP,N
303157077,00015,30315707700015,O,1900-01-01,NN,,,2019-11-14T14:01:06,true,3,,10,,AV,JEAN JAURES,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1993-12-15,F,,,,,52.1J,NAF1993,N
303157085,00026,30315708500026,O,1900-01-01,NN,,,2019-11-14T14:01:06,true,3,,,,RUE,GASTON DEFFERRE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1994-02-25,F,,,,,85.1G,NAF1993,N
303157093,00020,30315709300020,O,,NN,,,2019-11-14T14:01:06,true,1,,,,,TIVOLI RODATE,97234,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,62.46,NAP,N
303157101,00013,30315710100013,O,1900-01-01,,,,2019-11-14T14:01:06,true,3,,117,,RUE,VICTOR HUGO,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1994-02-25,F,,,,,51.4A,NAF1993,N
303157127,00042,30315712700042,O,1984-07-18,,,,,false,4,,4,,LD,PATIO DE CLUNY,97233,SCHOELCHER,,,97229,,,,,,,,,,,,,,,,,,,1997-05-03,F,ELDORADO,,,,52.4V,NAF1993,N
303157127,00059,30315712700059,O,1990-06-18,NN,,,2019-11-14T14:01:06,true,5,,101,,RUE,BLENAC,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2011-09-13,F,,,,,47.77Z,NAFRev2,O
303157135,00029,30315713500029,O,1982-02-01,NN,,,2008-01-04T19:23:33,true,3,,,,,PELLETIER,97232,LE LAMENTIN,,,97213,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,43.99C,NAFRev2,N
303157143,00023,30315714300023,O,1900-01-01,,,,2019-11-14T14:01:06,false,3,,119,,RUE,FRANCOIS ARAGO,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1994-02-25,F,,,,,51.1T,NAF1993,N
303157143,00031,30315714300031,O,1900-01-01,NN,,,2019-11-14T14:01:06,true,4,NPAI,14,,RUE,PIERRE ET MARIE CURIE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2010-12-25,F,,,,,70.10Z,NAFRev2,N
303157143,00049,30315714300049,O,1900-01-01,NN,,,2011-08-22T21:21:05,false,4,,25,,,VIEUX BOURG,97139,LES ABYMES,,,97101,,,,,,,,,,,,,,,,,,,2010-12-25,F,,,,,63.11Z,NAFRev2,N
303157150,00010,30315715000010,O,,,,,2019-11-14T14:01:06,true,1,,,,BD,ALLEGRE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
303157168,00020,30315716800020,O,1900-01-01,NN,,,,true,4,,,,PL,D'ARMES,97232,LE LAMENTIN,,,97213,,,,,,,,,,,,,,,,,,,2000-12-05,F,,,,,50.5Z,NAF1993,O
303157176,00023,30315717600023,O,,,,,,true,1,,,,LD,FONDS LAHAYE VOIE N 1,97233,SCHOELCHER,,,97229,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,47.04,NAP,N
