046240271,00018,04624027100018,O,1900-01-01,NN,,,2011-04-28T00:10:29,false,4,,23,,RUE,FILY,59151,ARLEUX,,,59015,,,,,,,,,,,,,,,,,,,1999-09-30,F,,,,,93.0D,NAF1993,N
046240271,00034,04624027100034,O,1999-10-01,NN,,,2021-02-23T10:27:56,true,3,,,,CITE,CENTRE CIAL LES EPIS,59450,SIN-LE-NOBLE,,,59569,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
046240321,00011,04624032100011,O,,,,,,true,1,,20,,RUE,CARNOT,59187,DECHY,,,59170,,,,,,,,,,,,,,,,,,,1990-09-30,F,,,,,38.40,NAP,N
046240339,00021,04624033900021,O,1988-05-31,,,,2008-01-04T18:06:21,true,5,,5,,PL,JEAN JAURES,59490,SOMAIN,,,59574,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
046240412,00018,04624041200018,O,,,,,,true,1,,71,,RUE,CHARLES LEFEBVRE,59169,GOEULZIN,,,59263,,,,,,,,,,,,,,,,,,,1987-12-31,F,,,,,22.02,NAP,N
046240503,00014,04624050300014,O,,NN,,,,true,1,,3,B,RUE,DE LA POTERNE,59310,ORCHIES,,,59449,,,,,,,,,,,,,,,,,,,1992-08-06,F,,,,,92.7C,NAF1993,N
046240537,00012,04624053700012,O,,,,,,true,1,,34,,RUE,D ESTIENNES D ORVES,59146,PECQUENCOURT,,,59456,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,65.03,NAP,N
046240552,00011,04624055200011,O,,,,,,true,1,,,,RUE,CELESTIN DUBOIS,59119,WAZIERS,,,59654,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
046240594,00013,04624059400013,O,,,,,,true,1,,,,PL,CHARLES DE POLLINCHOVE,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.98,NAP,N
046240628,00019,04624062800019,O,,,,,,true,1,,,,RUE,DES FRERES BOUHOURS,59490,SOMAIN,,,59574,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.05,NAP,N
046240644,00016,04624064400016,O,1962-01-01,NN,,,,true,1,,55,,RUE,ANDRE LEGLAY,59151,ARLEUX,,,59015,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,52.4Z,NAF1993,N
046240685,00019,04624068500019,O,,,,,,true,1,,,,RUE,DE DOUAI,59165,AUBERCHICOURT,,,59024,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.22,NAP,N
046240735,00012,04624073500012,O,,,,,,true,1,,,,RUE,LEON GAMBETTA,59950,AUBY,,,59028,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.98,NAP,N
046240743,00016,04624074300016,O,,,,,,true,1,,2,,RUE,JEAN JAURES,59179,FENAIN,,,59227,,,,,,,,,,,,,,,,,,,1990-06-30,F,,,,,64.11,NAP,N
046240792,00013,04624079200013,O,,NN,,,,true,1,,16,,RUE,DES VIERGES,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,,F,,,,,52.2C,NAFRev1,N
046240842,00016,04624084200016,O,,NN,,,,true,1,,37,,RUE,ABEL DEPRET,59119,WAZIERS,,,59654,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,62.11,NAP,N
046240875,00016,04624087500016,O,,NN,,,2019-11-14T14:00:47,true,1,,6,,RUE,DES RESISTANTS,59148,FLINES-LEZ-RACHES,,,59239,,,,,,,,,,,,,,,,,,,1996-09-30,F,,,,,52.2C,NAF1993,O
046240933,00013,04624093300013,O,,,,,,true,1,,25,,RUE,LOUIS CHANTREAU,59247,FECHAIN,,,59224,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,81.21,NAP,N
046240974,00017,04624097400017,O,1962-01-01,NN,,,,true,1,,14,,RUE,LEON GAMBETTA,59119,WAZIERS,,,59654,,,,,,,,,,,,,,,,,,,2001-03-31,F,,,,,52.4V,NAF1993,N
046240990,00013,04624099000013,O,,,,,,true,1,,,,RUE,MARAICHERS,59176,ECAILLON,,,59185,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
046241006,00017,04624100600017,O,,,,,2019-11-14T14:00:47,true,1,,143,,RTE,NATIONALE,59553,LAUWIN-PLANQUE,,,59334,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.98,NAP,N
046241055,00022,04624105500022,O,,,,,2019-11-14T14:00:50,true,1,,52,,RTE,,62580,NEUVILLE-SAINT-VAAST,,,62609,,,,,,,,,,,,,,,,,,,1992-07-01,F,,,,,92.7C,NAF1993,N
046241097,00016,04624109700016,O,,,,,,true,1,,12,,RUE,D EN BAS,59151,BRUNEMONT,,,59115,,,,,,,,,,,,,,,,,,,1994-03-31,F,,,,,45.1A,NAF1993,N
046241105,00017,04624110500017,O,,NN,,,,true,1,,,,RUE,D EN BAS,59151,BRUNEMONT,,,59115,,,,,,,,,,,,,,,,,,,,F,,,,,00.10,NAP,N
046241121,00014,04624112100014,O,,,,,,true,1,,100,,RUE,DU GENERAL LECLERC,59310,LANDAS,,,59330,,,,,,,,,,,,,,,,,,,1993-03-29,F,,,,,45.3F,NAF1993,N
046241139,00016,04624113900016,O,,NN,,,,true,1,,27,,RTE,DE DOUAI,59490,SOMAIN,,,59574,,,,,,,,,,,,,,,,,,,1987-05-26,F,,,,,67.04,NAP,N
046241154,00015,04624115400015,O,,,,,,true,1,,1,,,CH DES VACHES,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.98,NAP,N
046241196,00016,04624119600016,O,,,,,,true,1,,,,RUE,JULES ROCH,59310,ORCHIES,,,59449,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.40,NAP,N
046241287,00013,04624128700013,O,,,,,2019-11-14T14:00:47,true,1,,1,,RUE,ROGER SALENGRO,59128,FLERS-EN-ESCREBIEUX,,,59234,,,,,,,,,,,,,,,,,,,1989-01-05,F,,,,,38.40,NAP,N
046241295,00016,04624129500016,O,,NN,,,,true,1,,17,,RUE,A ET G MARTEL,59187,DECHY,,,59170,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,62.41,NAP,N
046241311,00029,04624131100029,O,,NN,,,,true,1,,,,PL,CHARLES DE POLLINCHOVE,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,,F,,,,,86.06,NAP,N
046241329,00013,04624132900013,O,1962-01-01,NN,,,,true,1,,9,,PL,JULES GUESDE,59490,SOMAIN,,,59574,,,,,,,,,,,,,,,,,,,1999-06-30,F,,,,,15.8C,NAF1993,O
046241345,00019,04624134500019,O,1962-01-01,NN,,,2019-11-14T14:00:47,true,3,,471,,RUE,JEAN JAURES,59286,ROOST-WARENDIN,,,59509,,,,,,,,,,,,,,,,,,,2005-12-25,F,,,,,01.1C,NAFRev1,N
046241360,00034,04624136000034,O,,,,,2019-11-14T14:00:47,true,1,,7,,RUE,DELAMETTE,59265,AUBIGNY-AU-BAC,,,59026,,,,,,,,,,,,,,,,,,,1992-12-23,F,,,,,70.3A,NAF1993,N
046241410,00011,04624141000011,O,1962-01-01,NN,,,,true,1,,59,,RUE,ALBERT CHARTON,59552,COURCHELETTES,,,59156,,,,,,,,,,,,,,,,,,,1998-12-24,F,,,,,55.4B,NAF1993,N
046241428,00013,04624142800013,O,,,,,,true,1,,,,PL,L HERILLIER,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.98,NAP,N
046241469,00017,04624146900017,O,,NN,,,,true,1,,187,,RUE,GENERAL DE GAULLE,59310,LANDAS,,,59330,,,,,,,,,,,,,,,,,,,1989-12-25,F,,,,,51.2E,NAF1993,N
046241501,00017,04624150100017,O,,,,,,true,1,,,,RTE,DE TOURNAI,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
046241592,00016,04624159200016,O,1962-01-01,NN,,,,true,1,,12,,RUE,DU PONT DU RIVAGE,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1993-12-29,F,,,,,70.2C,NAF1993,N
046241618,00019,04624161800019,O,,,,,2019-11-14T14:00:47,true,1,,,,RUE,DU STADE,59182,MONTIGNY-EN-OSTREVENT,,,59414,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
046241667,00016,04624166700016,O,,,,,2019-11-14T14:00:47,true,1,,,,RUE,DE DOUAI,59450,SIN-LE-NOBLE,,,59569,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.73,NAP,N
046241675,00019,04624167500019,O,,NN,,,,true,1,,9,,RUE,JOSEPH BOULIEZ,59870,RIEULAY,,,59501,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,52.6E,NAF1993,N
046241683,00047,04624168300047,O,,NN,,,,true,1,,103,,AV,GEORGES CLEMENCEAU,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1988-11-30,F,,,,,64.49,NAP,N
046241733,00016,04624173300016,O,,,,,,true,1,,,,RUE,GABRIEL PERI,59165,AUBERCHICOURT,,,59024,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.24,NAP,N
046241774,00010,04624177400010,O,,,,,,true,1,,239,,PL,SUZANNE LANNOY,59247,FECHAIN,,,59224,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.11,NAP,N
046241782,00013,04624178200013,O,,,,,,true,1,,,,RUE,ANDRE DENIMAL,59490,SOMAIN,,,59574,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.05,NAP,N
046241824,00013,04624182400013,O,,NN,,,,true,1,,6,,RUE,DES TRANNOIS,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1994-03-31,F,,,,,52.2C,NAF1993,N
046241972,00010,04624197200010,O,,NN,,,2019-11-14T14:00:47,true,1,,85,,RUE,HENRI BARBUSSE,59128,FLERS-EN-ESCREBIEUX,,,59234,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,55.4B,NAF1993,O
046242046,00012,04624204600012,O,,,,,,true,1,,,,RUE,DE BREBIERES,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.42,NAP,N
046242053,00018,04624205300018,O,,,,,,true,1,,2,,RUE,FILY,59151,ARLEUX,,,59015,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
046242087,00024,04624208700024,O,1981-01-01,NN,,,,true,1,,54,,RUE,CHARLES PAIX,59552,COURCHELETTES,,,59156,,,,,,,,,,,,,,,,,,,1998-06-30,F,,,,,60.2L,NAF1993,O
046242103,00011,04624210300011,O,,NN,,,2019-11-14T14:00:47,true,1,,41,,RUE,PIERRE BROSSOLETTE,59148,FLINES-LEZ-RACHES,,,59239,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,62.11,NAP,N
046242129,00016,04624212900016,O,,NN,,,,true,1,,30,,RUE,WALDECK ROUSSEAU,59234,MONCHECOURT,,,59409,,,,,,,,,,,,,,,,,,,1988-04-15,F,,,,,81.21,NAP,N
046242137,00019,04624213700019,O,,,,,2019-11-14T14:00:47,true,1,,7,,RUE,DU PONT,59128,FLERS-EN-ESCREBIEUX,,,59234,,,,,,,,,,,,,,,,,,,1989-03-31,F,,,,,64.24,NAP,N
046242145,00012,04624214500012,O,1900-01-01,,,,2019-11-14T14:00:47,true,4,,69,,RUE,DE DOUAI,59450,SIN-LE-NOBLE,,,59569,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,37.1Z,NAF1993,N
046242194,00010,04624219400010,O,,,,,2019-11-14T14:00:47,true,1,,5,,RUE,DE LA MAIRIE,59182,MONTIGNY-EN-OSTREVENT,,,59414,,,,,,,,,,,,,,,,,,,1994-08-28,F,,,,,52.2C,NAF1993,N
046242202,00011,04624220200011,O,,,,,,true,1,,,,PL,DU GENERAL DE GAULLE,59310,ORCHIES,,,59449,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.12,NAP,N
046242269,00010,04624226900010,O,,,,,,true,1,,,,RUE,JEAN JAURES,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
046242277,00013,04624227700013,O,,,,,,true,1,,58,,RUE,DU GENERAL DELESTRAINT,59580,ANICHE,,,59008,,,,,,,,,,,,,,,,,,,1993-02-16,F,,,,,52.1B,NAF1993,N
046242327,00016,04624232700016,O,,NN,,,,true,1,,38,B,RUE,GAMBETTA,59490,SOMAIN,,,59574,,,,,,,,,,,,,,,,,,,1995-09-30,F,,,,,92.3F,NAF1993,N
046242343,00013,04624234300013,O,,,,,,true,1,,7,,RUE,DU PONT HOUBLON,59870,MARCHIENNES,,,59375,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.11,NAP,N
046242350,00018,04624235000018,O,,NN,,,,true,1,,149,,BD,DRION,59580,ANICHE,,,59008,,,,,,,,,,,,,,,,,,,,F,,,,,62.43,NAP,N
046242426,00016,04624242600016,O,,,,,,true,1,,24,,RUE,ST JEAN,59171,HORNAING,,,59314,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.46,NAP,N
046242442,00021,04624244200021,O,,,,,,true,1,,4,,RUE,HUBERT PARENT,59171,ERRE,,,59203,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.20,NAP,N
046242475,00013,04624247500013,O,,,,,,true,1,,,,RUE,DE LA ROSE,59151,BUGNICOURT,,,59117,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.07,NAP,N
046242525,00015,04624252500015,O,,NN,,,2019-01-08T10:14:59,true,1,,9,,RUE,G VERITE,59310,AIX-EN-PEVELE,,,59004,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
046242574,00013,04624257400013,O,,,,,2019-11-14T14:00:47,true,1,,,,RUE,ROSSIGNOL,59310,AUCHY-LEZ-ORCHIES,,,59029,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,57.03,NAP,N
046242590,00019,04624259000019,O,,,,,2019-11-14T14:00:47,true,1,,2,,RUE,DU HUIT MAI 1945,59148,FLINES-LEZ-RACHES,,,59239,,,,,,,,,,,,,,,,,,,,F,,,,,38.40,NAP,N
046242632,00019,04624263200019,O,,,,,,true,1,,,,PL,DU BARLET,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
046242673,00013,04624267300013,O,,,,,,true,1,,67,,RUE,JULES FERRY,59119,WAZIERS,,,59654,,,,,,,,,,,,,,,,,,,1997-04-24,F,,,,,60.2M,NAF1993,N
046242715,00012,04624271500012,O,,,,,,true,1,,8,,RUE,SUZANNE LANOY,59490,SOMAIN,,,59574,,,,,,,,,,,,,,,,,,,1992-03-31,F,,,,,52.2C,NAF1993,N
046242749,00011,04624274900011,O,,,,,,true,1,,,,RUE,DE MONTIGNY,59167,LALLAING,,,59327,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
046242897,00026,04624289700026,O,,NN,,,,true,1,,2,,RUE,WILSON,59490,SOMAIN,,,59574,,,,,,,,,,,,,,,,,,,1996-10-09,F,,,,,85.1K,NAF1993,O
046242921,00016,04624292100016,O,,NN,,,,true,1,,25,,RUE,HENRI BARBUSSE,59580,ANICHE,,,59008,,,,,,,,,,,,,,,,,,,1991-12-23,F,,,,,62.43,NAP,N
046242970,00013,04624297000013,O,,NN,,,,true,1,,59,,RUE,PASTEUR,59119,WAZIERS,,,59654,,,,,,,,,,,,,,,,,,,,F,,,,,87.06,NAP,N
046243044,00024,04624304400024,O,,,,,2019-11-14T14:01:02,true,1,,,,RES,DU PIN ROLLAND,83430,SAINT-MANDRIER-SUR-MER,,,83153,,,,,,,,,,,,,,,,,,,1997-02-28,F,,,,,67.01,NAP,N
046243077,00016,04624307700016,O,1962-01-01,NN,,,2008-01-04T18:06:21,true,4,,13,,RUE,DE LA MAIRIE,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
046243085,00019,04624308500019,O,,NN,,,,true,1,,39,,RUE,FAIDHERBE,59119,WAZIERS,,,59654,,,,,,,,,,,,,,,,,,,,F,,,,,64.46,NAP,N
046243119,00016,04624311900016,O,,NN,,,2019-11-14T14:00:47,true,1,,2,,BD,DES ALLIES,59148,FLINES-LEZ-RACHES,,,59239,,,,,,,,,,,,,,,,,,,1988-01-06,F,,,,,62.41,NAP,N
046243168,00013,04624316800013,O,,,,,,true,1,,32,,RUE,JOSEPH MOREL,59167,LALLAING,,,59327,,,,,,,,,,,,,,,,,,,1988-04-30,F,,,,,38.40,NAP,N
046243242,00016,04624324200016,O,,,,,,true,1,,,,RUE,DE LA BOUCHERIE,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
046243267,00021,04624326700021,O,2016-04-13,,,,2016-04-14T09:11:58,true,1,,,,,,02700,LIEZ,,,02431,,,,,,,,,,,,,,,,,,,2016-04-13,A,,,,,02.10Z,NAFRev2,N
046243275,00016,04624327500016,O,1900-01-01,,,,2011-04-28T00:10:29,false,2,,117,,RUE,DE VALENCIENNES,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1993-08-31,F,,,,,70.2C,NAF1993,N
046243275,00024,04624327500024,O,1993-08-31,NN,,,2008-01-04T18:06:21,true,3,,14,,BD,POINCARE,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
046243358,00010,04624335800010,O,,,,,2019-11-14T14:00:47,true,1,,,,RUE,FAIDHERBE,59450,SIN-LE-NOBLE,,,59569,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.23,NAP,N
046243382,00010,04624338200010,O,,,,,,true,1,,33,,RUE,SUZANNE LANOY,59187,DECHY,,,59170,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.98,NAP,N
046243457,00028,04624345700028,O,,NN,,,,true,1,,391,,RUE,ARTHUR BRUNET,59220,DENAIN,,,59172,,,,,,,,,,,,,,,,,,,1989-10-22,F,,,,,64.49,NAP,N
046243473,00017,04624347300017,O,,NN,,,,true,1,,10,,RUE,DU CENTRE,59151,ARLEUX,,,59015,,,,,,,,,,,,,,,,,,,1991-12-23,F,,,,,62.43,NAP,N
046243481,00010,04624348100010,O,,,,,,true,1,,316,,RUE,MOREL,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1988-05-31,F,,,,,64.21,NAP,N
046243515,00015,04624351500015,O,,,,,,true,1,,13,,RUE,PASTEUR,59490,SOMAIN,,,59574,,,,,,,,,,,,,,,,,,,1989-06-30,F,,,,,62.43,NAP,N
046243739,00037,04624373900037,O,,NN,,,2019-11-14T14:00:47,true,1,,96,,RUE,DE PLANQUE,59128,FLERS-EN-ESCREBIEUX,,,59234,,,,,,,,,,,,,,,,,,,1989-07-31,F,,,,,71.4B,NAF1993,N
046250015,00016,04625001500016,O,,NN,,,,true,1,,,,RTE,DE VILLERS,59234,MONCHECOURT,,,59409,,,,,,,,,,,,,,,,,,,1986-12-31,F,,,,,15.10,NAP,N
046250023,00010,04625002300010,O,,,,,,true,1,,2,,RUE,DE L ABBAYE,59870,MARCHIENNES,,,59375,,,,,,,,,,,,,,,,,,,1991-04-30,F,,,,,59.07,NAP,N
046250049,00015,04625004900015,O,1962-01-01,NN,,4520AB,2015-03-17T00:10:37,true,4,,123,,PL,ROBERT SCHUMAN,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,2012-10-20,F,,,,,45.32Z,NAFRev2,O
046250049,00023,04625004900023,O,1989-01-02,NN,,,2019-02-20T11:42:47,false,4,,240,,RUE,DU FAUBOURG D'ARRAS,59000,LILLE,,,59350,,,,,,,,,,,,,,,,,,,1998-03-31,F,,,,,50.3B,NAF1993,O
046250056,02545,04625005602545,O,1986-07-01,NN,,,,true,1,,,,RTE,DE PARIS,14120,MONDEVILLE,,,14437,,,,,,,,,,,,,,,,,,,2002-12-17,F,,,,,74.1J,NAF1993,N
046250098,00020,04625009800020,O,,NN,,,,true,1,,391,,RUE,DE PARIS,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,64.22,NAP,N
046250130,00013,04625013000013,O,,,,,2019-11-14T14:00:47,true,1,,1,,RUE,PIERRE BROSSOLETTE,59148,FLINES-LEZ-RACHES,,,59239,,,,,,,,,,,,,,,,,,,1988-11-30,F,,,,,64.12,NAP,N
046250163,00022,04625016300022,O,1983-09-01,NN,,,,false,4,,295,,BD,VAUBAN,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1999-01-01,F,,,,,60.2M,NAF1993,O
046250163,00030,04625016300030,O,1999-01-01,NN,,,2009-04-10T04:50:42,true,4,,,,RUE,FRANCISCO FERRER,59950,AUBY,,,59028,,,,,,,,,,,,,,,,,,,2009-01-15,F,,,,,49.41A,NAFRev2,N
046250197,00012,04625019700012,O,,NN,,,,true,1,,,,BD,LAHURE,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1988-11-01,F,,,,,21.08,NAP,N
046250205,00013,04625020500013,O,,,,,,true,1,,19,,QUAI,AUGUSTE BERTIN,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1987-12-28,F,,,,,84.03,NAP,N
046250270,00041,04625027000041,O,,NN,,,,true,1,,92,,RUE,SAINT THOMAS,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,1989-11-30,F,,,,,76.00,NAP,N
046270096,00012,04627009600012,O,1962-01-01,NN,,,,true,3,,,,RTE,D'OLORON STE MARIE,64260,BUZY,,,64157,,,,,,,,,,,,,,,,,,,2001-04-14,F,,,,,70.2C,NAF1993,N
046270153,00011,04627015300011,O,1962-01-01,NN,,,2019-11-14T14:00:52,true,1,,14,,AV,DE LASSEUBE,64400,OLORON-SAINTE-MARIE,,,64422,,,,,,,,,,,,,,,,,,,2000-08-31,F,,,,,15.8C,NAF1993,O
046270161,00014,04627016100014,O,,,,,,true,1,,,,,,64400,LEDEUIX,,,64328,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
046270179,00016,04627017900016,O,1962-01-01,NN,,,2006-10-26T23:35:34,false,3,,,,,,64400,LEDEUIX,,,64328,,,,,,,,,,,,,,,,,,,2004-07-31,F,,,,,70.2C,NAFRev1,N
046270179,00024,04627017900024,O,1982-12-31,NN,,,2006-10-26T23:35:34,true,3,,22,,RUE,DE LA MARQUE,64400,LEDEUIX,,,64328,,,,,,,,,,,,,,,,,,,2004-07-31,F,,,,,01.1A,NAFRev1,N
046270187,00019,04627018700019,O,,,,,,true,1,,6,,RUE,GAMBETTA,64490,BEDOUS,,,64104,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,57.02,NAP,N
046270195,00012,04627019500012,O,,,,,2019-11-14T14:00:52,true,1,,3,,PL,DE LA CROIX BLANCHE,64130,MAULEON-LICHARRE,,,64371,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
046270203,00014,04627020300014,O,,,,,2019-11-14T14:00:52,true,1,,,,RUE,LOUIS BARTHOU,64400,OLORON-SAINTE-MARIE,,,64422,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.45,NAP,N
046270211,00017,04627021100017,O,1962-01-01,NN,,,,true,1,,,,,,64400,BIDOS,,,64126,,,,,,,,,,,,,,,,,,,1998-02-28,F,,,,,52.6D,NAF1993,N
046270229,00019,04627022900019,O,,NN,,,2019-11-14T14:00:52,true,1,,7,,AV,DU STADE,64130,MAULEON-LICHARRE,,,64371,,,,,,,,,,,,,,,,,,,1989-03-31,F,,,,,81.21,NAP,N
046270294,00013,04627029400013,O,,,,,2019-11-14T14:00:52,true,1,,8,,RUE,PASTEUR,64130,MAULEON-LICHARRE,,,64371,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
046270310,00017,04627031000017,O,1962-01-01,NN,,,2011-12-22T07:48:08,true,4,,13,,PL,DE LA MAIRIE,64440,LARUNS,,,64320,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,68.20B,NAFRev2,N
046270351,00011,04627035100011,O,,,,,2019-11-14T14:00:52,true,1,,,,PL,LEON MENDIONDOU,64400,OLORON-SAINTE-MARIE,,,64422,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
046270369,00013,04627036900013,O,,,,,,true,1,,3,,RUE,PONT,64400,GOES,,,64245,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,55.4B,NAF1993,N
046270377,00016,04627037700016,O,1962-01-01,,,,2021-02-23T10:27:56,true,4,,,,RUE,DESPOURRINS,64400,OLORON-SAINTE-MARIE,,,64422,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
046270427,00019,04627042700019,O,,NN,,,,true,1,,,,PL,HENRI LACABANNE,64360,MONEIN,,,64393,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
046270500,00013,04627050000013,O,,,,,2019-11-14T14:00:52,true,1,,,,RUE,LOUIS BARTHOU,64400,OLORON-SAINTE-MARIE,,,64422,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,59.13,NAP,N
046270542,00015,04627054200015,O,,NN,,,,true,1,,,,,,64260,REBENACQ,,,64463,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,57.05,NAP,N
046270567,00012,04627056700012,O,,NN,,,2019-11-14T14:00:52,true,1,,8,,AV,D ALSACE LORRAINE,64130,MAULEON-LICHARRE,,,64371,,,,,,,,,,,,,,,,,,,1991-09-08,F,,,,,64.14,NAP,N
046270583,00019,04627058300019,O,,,,,,true,1,,,,RUE,DU COMMERCE,64360,MONEIN,,,64393,,,,,,,,,,,,,,,,,,,,F,,,,,38.40,NAP,N
046270609,00012,04627060900012,O,,NN,,,2019-11-14T14:00:52,true,1,,5,,RUE,LABARRAQUE,64400,OLORON-SAINTE-MARIE,,,64422,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
046270617,00015,04627061700015,O,,,,,2019-11-14T14:00:51,true,1,,,,LD,GOURETTE,64440,EAUX-BONNES,,,64204,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
046270633,00012,04627063300012,O,,,,,,true,1,,,,RUE,TILHOU,64260,ARUDY,,,64062,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N
046270666,00046,04627066600046,O,,NN,,,2019-11-14T14:00:52,true,1,,21,,RUE,SAINT GRAT,64400,OLORON-SAINTE-MARIE,,,64422,,,,,,,,,,,,,,,,,,,1996-12-31,F,,,,,15.8C,NAF1993,N
046270674,00016,04627067400016,O,,NN,,,2019-11-14T14:00:52,true,1,,,,,,64470,TARDETS-SORHOLUS,,,64533,,,,,,,,,,,,,,,,,,,1990-09-30,F,,,,,67.04,NAP,N
046270682,00019,04627068200019,O,,NN,,,2019-11-14T14:00:51,true,1,,,,RUE,LA CASCADE,64440,EAUX-BONNES,,,64204,,,,,,,,,,,,,,,,,,,1988-06-16,F,,,,,81.21,NAP,N
046270724,00019,04627072400019,O,1962-01-01,,,,,true,2,,,,,,64570,ARETTE,,,64040,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,55.4B,NAF1993,N
046270781,00019,04627078100019,O,1962-01-01,NN,,,2019-11-14T14:00:52,true,4,,20,,RUE,LOUIS BARTHOU,64400,OLORON-SAINTE-MARIE,,,64422,,,,,,,,,,,,,,,,,,,2009-09-03,F,,,,,96.02A,NAFRev2,N
