039160999,00015,03916099900015,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,42,,RUE,DE FONTENAY,92330,SCEAUX,,,92071,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161021,00017,03916102100017,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,44,,RUE,DIDEROT,94300,VINCENNES,,,94080,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161039,00019,03916103900019,O,1995-12-25,NN,,,2008-01-04T18:00:35,true,2,,253,,RUE,SAINT HONORE,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039161047,00012,03916104700012,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,E 3 92 PUTEAUX REP P,8,,RUE,DES PAVILLONS,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161054,00018,03916105400018,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,8,,AV,DE L EUROPE,92310,SEVRES,,,92072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161062,00011,03916106200011,O,,,,,,true,1,,52,,RUE,HEURTAULT,93300,AUBERVILLIERS,,,93001,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039161096,00019,03916109600019,O,1995-12-25,01,2018,,2020-08-25T10:11:43,true,2,,6,,RUE,DU CHATEAU,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161104,00011,03916110400011,O,1995-12-25,NN,,,2006-10-26T23:35:16,false,2,93300 AUBERVILLIERS,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2004-01-01,F,,,,,70.3C,NAFRev1,O
039161104,00029,03916110400029,O,2004-01-01,01,2019,,2021-10-27T08:02:10,true,4,,135,,RUE,DANIELLE CASANOVA,93300,AUBERVILLIERS,,,93001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161112,00014,03916111200014,O,1995-12-25,NN,,,2008-01-04T18:00:35,true,3,93 EPINAY SUR SEINE,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039161120,00017,03916112000017,O,1995-12-25,NN,,,2012-05-05T00:11:09,true,2,93 EPINAY SUR SEINE,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161153,00018,03916115300018,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,139,141,,RUE,GABRIEL PERI,93200,SAINT-DENIS,,,93066,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161161,00011,03916116100011,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,147,167,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161179,00013,03916117900013,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,ORKI 93 STAINS,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161187,00016,03916118700016,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,126 A 130,126,,AV,DE STALINGRAD,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161195,00019,03916119500019,O,1995-12-25,NN,,,2012-05-05T00:11:09,true,2,3 STAINS REP PAR,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161203,00011,03916120300011,O,1995-12-25,00,2018,,2020-08-25T10:11:43,true,2,ORKI 93 STAINS,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161211,00014,03916121100014,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,35-37,35,,AV,ARISTIDE BRIAND,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161237,00019,03916123700019,O,1995-12-25,NN,,,2011-04-23T04:03:44,true,2,EP PAR SA CABINET LE,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161252,00018,03916125200018,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,A BARRE,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161260,00011,03916126000011,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,DEUIL LA BARRE,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161278,00013,03916127800013,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,HATEAU 95 DEUIL LA B,11,,RUE,HAUTE,95170,DEUIL-LA-BARRE,,,95197,,,,,,,,,,,,,,,,,,,2013-12-31,A,,,,,81.10Z,NAFRev2,N
039161286,00016,03916128600016,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,61,B,AV,DIVISION LECLERC,95170,DEUIL-LA-BARRE,,,95197,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161294,00010,03916129400010,O,1995-12-25,NN,,,2010-04-18T03:03:12,true,2,LECLERC NEUILLY-SEI,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161302,00011,03916130200011,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,52,B,RUE,DU GENERAL DE GAULLE,95880,ENGHIEN-LES-BAINS,,,95210,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161310,00014,03916131000014,O,1995-12-25,01,2018,,2020-08-25T10:11:43,true,2,ALIES 95 ENGHIEN REP,11,,RUE,HAUTE,95170,DEUIL-LA-BARRE,,,95197,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161328,00016,03916132800016,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,EN LES BAINS,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161336,00019,03916133600019,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,40,,BD,COTTE,95880,ENGHIEN-LES-BAINS,,,95210,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161344,00013,03916134400013,O,1997-12-25,01,2019,,2021-10-27T08:02:10,true,2,,1,,AV,FOCH,95460,EZANVILLE,,,95229,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161351,00018,03916135100018,O,1995-12-25,NN,,,2014-06-13T23:05:22,true,2,5 MONTMORENCY,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161377,00013,03916137700013,O,1995-12-25,NN,,,2014-06-13T23:05:22,false,3,BELLEVUE 95 MONTMOR,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2013-01-01,F,,,,,81.10Z,NAFRev2,O
039161377,00021,03916137700021,O,2013-01-01,01,2019,,2021-10-27T08:02:10,true,1,,3,,RUE,DES MOULINS,95160,MONTMORENCY,,,95428,,,,,,,,,,,,,,,,,,,2013-01-01,A,,,,,81.10Z,NAFRev2,O
039161385,00016,03916138500016,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,95 MONTMORENCY,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161393,00010,03916139300010,O,1995-12-25,NN,,,2010-04-18T03:03:13,true,2,,1,,PL,DE LA LIBERATION,95200,SARCELLES,,,95585,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161401,00011,03916140100011,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,2/18 PARC DE MIRAVILLE RES PETIT ROSNE,2,,,PARC DE MIRAVILLE,95200,SARCELLES,,,95585,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161419,00013,03916141900013,O,1995-12-25,NN,,,2014-06-13T23:05:22,false,4,SOISY SOUS MONTMORE,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2012-08-01,F,,,,,81.10Z,NAFRev2,N
039161419,00021,03916141900021,O,2012-01-01,,,,2019-11-14T14:01:05,true,1,,21,B,RUE,DE MONTMORENCY,95230,SOISY-SOUS-MONTMORENCY,,,95598,,,,,,,,,,,,,,,,,,,2012-01-01,A,,,,,81.10Z,NAFRev2,O
039161427,00016,03916142700016,O,1995-12-25,NN,,,2014-06-13T23:05:22,true,3,V. MARTHE 95 SOISY,98,,RUE,HOCHE,92700,COLOMBES,,,92025,,,,,,,,,,,,,,,,,,,2012-08-01,A,,,,,81.10Z,NAFRev2,N
039161435,00019,03916143500019,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,SOUS MONTMORENCY,24,,RUE,DU DEPART,95880,ENGHIEN-LES-BAINS,,,95210,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161450,00018,03916145000018,O,1995-12-25,NN,,,2020-02-21T11:53:44,true,4,,119,,AV,DE STALINGRAD,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2011-11-08,F,,,,,68.20A,NAFRev2,O
039161484,00017,03916148400017,O,1995-12-25,NN,,,2011-04-23T04:03:45,true,2,93 STAINS REP PAR,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161500,00010,03916150000010,O,1997-12-25,NN,,,2008-01-04T18:00:35,true,3,,84,,RUE,JULLIEN,92170,VANVES,,,92075,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039161518,00012,03916151800012,O,1995-12-25,NN,,,2012-05-05T00:11:10,true,2,2 VANVES REP PAR,83,,RUE,JEAN JAURES,92170,VANVES,,,92075,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161534,00019,03916153400019,O,1995-12-25,NN,,,2008-01-04T18:00:35,true,2,INEAUX REP PAR,83,,RUE,JEAN JAURES,92170,VANVES,,,92075,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039161559,00016,03916155900016,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,,164,,AV,DE VERDUN,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161575,00012,03916157500012,O,1995-12-25,NN,,,2009-06-27T03:09:36,true,2,92 VANVES REP PAR,83,,RUE,JEAN JAURES,92170,VANVES,,,92075,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161583,00016,03916158300016,O,1995-12-25,NN,,,2008-01-04T18:00:35,true,2,,15,,RUE,SAINT ROCH,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039161591,00019,03916159100019,O,,,,,,true,1,,40,,,VC HAM LA CORVETTE PORT SUD,91650,BREUILLET,,,91105,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039161609,00019,03916160900019,O,1995-12-25,NN,,,2008-04-26T08:07:50,true,3,SUR SEINE 92 REP PAR,15,,RUE,SAINT ROCH,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039161617,00012,03916161700012,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,,49,,AV,SAINTE FOY,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2017-07-31,A,,,,,81.10Z,NAFRev2,N
039161666,00019,03916166600019,O,1995-12-25,NN,,,2010-04-18T03:03:13,true,3,MOULINEAUX 92 REP P,83,,RUE,JEAN JAURES,92170,VANVES,,,92075,,,,,,,,,,,,,,,,,,,2008-06-30,A,,,,,81.10Z,NAFRev2,N
039161674,00013,03916167400013,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,6,,RUE,DE VANVES,92140,CLAMART,,,92023,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161690,00019,03916169000019,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,59,,RUE,DANJOU,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161708,00019,03916170800019,O,1995-12-25,NN,,,2018-09-29T12:01:04,true,3,GERMAIN EN LAYE REP,83,,RUE,JEAN JAURES,92170,VANVES,,,92075,,,,,,,,,,,,,,,,,,,2017-07-31,A,,,,,81.10Z,NAFRev2,N
039161732,00019,03916173200019,O,1995-12-25,NN,,,2008-01-04T18:00:35,true,2,3 REP PAR,83,,RUE,JEAN JAURES,92170,VANVES,,,92075,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039161757,00016,03916175700016,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,SQUINELLI,12,,PL,PIERRE SEMARD,94190,VILLENEUVE-SAINT-GEORGES,,,94078,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161765,00019,03916176500019,O,,,,,2019-11-14T14:01:05,true,1,,29,,AV,DE MESLY,94450,LIMEIL-BREVANNES,,,94044,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039161773,00013,03916177300013,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,,5,,RUE,ANDRE CHENIER,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2012-12-31,F,,,,,81.10Z,NAFRev2,O
039161781,00016,03916178100016,O,1997-12-25,,,,2019-11-14T14:01:05,true,2,,2,,RUE,DE VANVES,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039161807,00019,03916180700019,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,37,,AV,VICTOR CRESSON,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161815,00012,03916181500012,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,MOULINEAUX 92 REP P,27,,AV,VICTOR CRESSON,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161831,00019,03916183100019,O,1995-12-25,NN,,,2008-01-04T18:00:35,true,3,LOIS PERRET REP PAR,52,,AV,DU GENERAL LECLERC,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039161849,00011,03916184900011,O,1995-12-25,NN,,,2008-01-04T18:00:35,true,2,,52,,AV,DU GENERAL LECLERC,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039161856,00016,03916185600016,O,1997-12-25,,,,2008-01-04T18:00:35,true,2,,2,,VLA,CARNOT,94230,CACHAN,,,94016,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039161864,00010,03916186400010,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,4,,52,,AV,DU GENERAL LECLERC,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2021-03-31,A,,,,,68.20B,NAFRev2,N
039161880,00016,03916188000016,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,VILLENEUVE SAINT GEO,12,,PL,PIERRE SEMARD,94190,VILLENEUVE-SAINT-GEORGES,,,94078,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161898,00018,03916189800018,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,NEUVE ST GEORGES REP,12,,PL,PIERRE SEMARD,94190,VILLENEUVE-SAINT-GEORGES,,,94078,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039161906,00019,03916190600019,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,NEUVE SAINT GEORGES,12,,PL,PIERRE SEMARD,94190,VILLENEUVE-SAINT-GEORGES,,,94078,,,,,,,,,,,,,,,,,,,2014-12-31,A,,,,,81.10Z,NAFRev2,N
039161914,00013,03916191400013,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,,15,,AV,CARNOT,94190,VILLENEUVE-SAINT-GEORGES,,,94078,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161922,00016,03916192200016,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,4,VE ST GEORGES REP PA,12,,PL,PIERRE SEMARD,94190,VILLENEUVE-SAINT-GEORGES,,,94078,,,,,,,,,,,,,,,,,,,2008-04-01,A,,,,,81.10Z,NAFRev2,O
039161930,00019,03916193000019,O,1995-12-25,NN,,,2021-10-20T10:57:32,true,2,,4,,RUE,DE BALZAC,94190,VILLENEUVE-SAINT-GEORGES,,,94078,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161948,00011,03916194800011,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,3,,RUE,JEAN LOUIS,94190,VILLENEUVE-SAINT-GEORGES,,,94078,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161955,00016,03916195500016,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,4-6,4,,RUE,DE VERDUN,94190,VILLENEUVE-SAINT-GEORGES,,,94078,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039161989,00015,03916198900015,O,1995-12-25,,,,2019-11-14T14:01:05,true,2,SA WURTZ LOCATIONS,36,,RUE,MONTTESSUY,91260,JUVISY-SUR-ORGE,,,91326,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039162003,00014,03916200300014,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,SY SUR ORGE REP PAR,12,,PL,PIERRE SEMARD,94190,VILLENEUVE-SAINT-GEORGES,,,94078,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039162011,00017,03916201100017,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,26 A 28,26,,AV,ARISTIDE BRIAND,94110,ARCUEIL,,,94003,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039162029,00019,03916202900019,O,1995-12-25,NN,,,2019-03-29T08:41:07,true,3,,65,,AV,PAUL VAILLANT COUTURIER,94250,GENTILLY,,,94037,,,,,,,,,,,,,,,,,,,2017-02-28,A,,,,,81.10Z,NAFRev2,N
039162052,00011,03916205200011,O,1995-12-25,NN,,,2012-05-05T00:11:10,true,2,FOSSES REP PAR,122,,BD,HAUSSMANN,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039162078,00016,03916207800016,O,1997-12-25,,,,2008-01-04T18:00:35,true,2,,106,,AV,LEON BLUM,92160,ANTONY,,,92002,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039162086,00019,03916208600019,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,3,ANTIN REP PAR SA GUY,14,,RUE,PELOUZE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039162094,00013,03916209400013,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,5,98-100,98,,AV,DU GENERAL DE GAULLE,94500,CHAMPIGNY-SUR-MARNE,,,94017,,,,,,,,,,,,,,,,,,,2017-01-31,A,,,,,81.10Z,NAFRev2,N
039162110,00017,03916211000017,O,1997-12-25,,,,2019-01-08T10:19:43,true,2,,19,,RUE,DU PLAISIR,93400,SAINT-OUEN-SUR-SEINE,,,93070,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039162128,00019,03916212800019,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,46,,RUE,PIERRE ET MARIE CURIE,94200,IVRY-SUR-SEINE,,,94041,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039162177,00016,03916217700016,O,,,,,,true,1,,108,,BD,JEAN JAURES,92110,CLICHY,,,92024,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039162185,00019,03916218500019,O,1995-12-25,NN,,,2015-05-14T03:05:03,true,4,,48,,BD,JEAN JAURES,92110,CLICHY,,,92024,,,,,,,,,,,,,,,,,,,2014-01-27,A,,,,,81.10Z,NAFRev2,O
039162193,00013,03916219300013,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,AGNE 92 ASNIERES REP,173,,RUE,DE COURCELLES,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039162219,00016,03916221900016,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,4,,RUE,SADI CARNOT,92600,ASNIERES-SUR-SEINE,,,92004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039162235,00012,03916223500012,O,1995-12-25,NN,,,2010-04-18T03:03:13,true,3,,66,,AV,HENRI GINOUX,92120,MONTROUGE,,,92049,,,,,,,,,,,,,,,,,,,2008-06-30,A,,,,,81.10Z,NAFRev2,N
039162250,00011,03916225000011,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,P PAR,21,,RUE,PLISSON,94160,SAINT-MANDE,,,94067,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039162268,00013,03916226800013,O,1995-12-25,NN,,,2008-04-26T08:07:50,true,2,,,,CHE,DE LA VERNADE,78630,ORGEVAL,,,78466,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039162276,00016,03916227600016,O,1995-12-25,NN,,,2019-11-14T14:00:59,true,2,,34,T,RUE,DE LA MUETTE,78600,MAISONS-LAFFITTE,,,78358,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039162284,00010,03916228400010,O,1995-12-25,,,,2008-01-04T18:00:35,true,2,78 POISSY REP PAR,25,,AV,FERNAND LEFEBVRE,78300,POISSY,,,78498,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039162300,00014,03916230000014,O,,,,,,true,1,,11,,RUE,DE MONTREUIL,78000,VERSAILLES,,,78646,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039162318,00016,03916231800016,O,1995-12-25,NN,,,2008-01-04T18:00:35,true,3,IEUX 78 POISSY REP P,25,,AV,FERNAND LEFEBVRE,78300,POISSY,,,78498,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039162326,00019,03916232600019,O,1995-12-25,NN,,,2008-01-04T18:00:35,true,2,14 AU 16,14,,RUE,DES BRAVES,93100,MONTREUIL,,,93048,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039162342,00016,03916234200016,O,1995-12-25,NN,,,2019-06-24T13:05:42,true,3,64 AU 66,64,,AV,PASTEUR,93100,MONTREUIL,,,93048,,,,,,,,,,,,,,,,,,,2018-07-31,A,,,,,81.10Z,NAFRev2,N
039162359,00010,03916235900010,O,1995-12-25,NN,,,2008-01-04T18:00:35,true,4,16 A 18,16,,RUE,DE ROSNY,93100,MONTREUIL,,,93048,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039162367,00013,03916236700013,O,1995-12-25,NN,,,2019-02-21T03:53:01,true,3,,91,,RUE,RAPATEL,93100,MONTREUIL,,,93048,,,,,,,,,,,,,,,,,,,2017-06-01,A,,,,,81.10Z,NAFRev2,N
039162383,00010,03916238300010,O,1995-12-25,NN,,,2014-06-13T23:05:22,true,4,,17,,BD,ROUGET DE LISLE,93100,MONTREUIL,,,93048,,,,,,,,,,,,,,,,,,,2012-01-31,A,,,,,81.10Z,NAFRev2,N
039162391,00013,03916239100013,O,1995-12-25,NN,,,2016-04-26T01:05:45,true,3,,1,,AV,WALWEIN,93100,MONTREUIL,,,93048,,,,,,,,,,,,,,,,,,,2013-09-30,A,,,,,81.10Z,NAFRev2,N
039162409,00013,03916240900013,O,1997-12-25,,,,2008-01-04T18:00:35,true,2,,66,,RUE,MICHELET,93100,MONTREUIL,,,93048,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039162425,00019,03916242500019,O,1995-12-25,,,,2008-01-04T18:00:35,true,2,,30,,RUE,SAIGNE,93100,MONTREUIL,,,93048,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039162441,00016,03916244100016,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,,43,,RUE,DE BILLANCOURT,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039162458,00010,03916245800010,O,1995-12-25,NN,,,2008-01-04T18:00:35,true,2,E BILLANCOURT REP PA,5,,RUE,NEWTON,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039162466,00013,03916246600013,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,92 NEUILLY SUR SEINE,5,,RUE,NEWTON,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039162474,00017,03916247400017,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,,37,,RUE,DU BOIS DE BOULOGNE,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039162482,00010,03916248200010,O,1995-12-25,01,2019,,2021-10-27T08:02:10,true,2,EP PAR SA MINARD REN,5,,RUE,NEWTON,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
