272601626,00018,27260162600018,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26170,SAINTE-EUPHEMIE-SUR-OUVEZE,,,26303,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601634,00012,27260163400012,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26110,SAINT-SAUVEUR-GOUVERNET,,,26329,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601642,00015,27260164200015,O,,NN,,,,true,1,,,,,MAIRIE,26170,VERCOIRAN,,,26370,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601659,00019,27260165900019,O,,NN,,,,true,1,,,,,MAIRIE,26170,BEAUVOISIN,,,26043,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601667,00012,27260166700012,O,,NN,,,,true,1,,,,PL,DE LA MAIRIE,26110,NYONS,,,26220,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601675,00015,27260167500015,O,,NN,,,,true,1,,,,,MAIRIE,26110,ARPAVON,,,26013,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601683,00019,27260168300019,O,,NN,,,,true,1,,,,,MAIRIE,26110,AUBRES,,,26016,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601691,00012,27260169100012,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26110,CHATEAUNEUF-DE-BORDETTE,,,26082,,,,,,,,,,,,,,,,,,,1994-01-01,F,,,,,41.0Z,NAF1993,N
272601709,00012,27260170900012,O,,NN,,,,true,1,,,,,MAIRIE,26110,CHAUDEBONNE,,,26089,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601717,00015,27260171700015,O,,NN,,,,true,1,,,,,MAIRIE,26110,CURNIER,,,26112,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601725,00018,27260172500018,O,,NN,,,,true,1,,,,,MAIRIE,26110,EYROLES,,,26130,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601733,00012,27260173300012,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26110,MIRABEL-AUX-BARONNIES,,,26182,,,,,,,,,,,,,,,,,,,1993-01-01,F,,,,,41.0Z,NAF1993,N
272601741,00015,27260174100015,O,,NN,,,,true,1,,,,,MAIRIE,26110,MONTAULIEU,,,26190,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601758,00019,27260175800019,O,,NN,,,,true,1,,,,,MAIRIE,26110,LES PILLES,,,26238,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601766,00012,27260176600012,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26110,SAINTE-JALLE,,,26306,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601774,00016,27260177400016,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26110,SAINT-MAURICE-SUR-EYGUES,,,26317,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601782,00019,27260178200019,O,,NN,,,,true,1,,,,,MAIRIE,26110,VENTEROL,,,26367,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601790,00012,27260179000012,O,,NN,,,,true,1,,,,,MAIRIE,26110,VINSOBRES,,,26377,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601808,00012,27260180800012,O,,NN,,,,true,1,,,,PL,DE LA MAIRIE,26110,NYONS,,,26220,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601816,00015,27260181600015,O,,NN,,,,true,1,,,,,MAIRIE,26110,CONDORCET,,,26103,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272601824,00019,27260182400019,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,LA VILLE,26130,SAINT-PAUL-TROIS-CHATEAUX,,,26324,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272601832,00012,27260183200012,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,LA VILLE,26130,SAINT-PAUL-TROIS-CHATEAUX,,,26324,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601840,00015,27260184000015,O,,NN,,,,true,1,,,,,MAIRIE,26760,MONTELEGER,,,26196,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272601857,00019,27260185700019,O,,NN,,,,true,1,,,,,MAIRIE,26800,MONTOISON,,,26208,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272601865,00012,27260186500012,O,,NN,,,,true,1,,,,,MAIRIE,26120,UPIE,,,26358,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272601873,00016,27260187300016,O,,NN,,,,true,1,,,,,MAIRIE,26350,SAINT-CHRISTOPHE-ET-LE-LARIS,,,26298,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601881,00019,27260188100019,O,,NN,,,,true,1,,,,,MAIRIE,26210,MANTHES,,,26172,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272601899,00011,27260189900011,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26210,LAPEYROUSE-MORNAY,,,26155,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272601907,00012,27260190700012,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26210,MORAS-EN-VALLOIRE,,,26213,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272601915,00015,27260191500015,O,,NN,,,2019-01-11T10:32:52,true,1,,,,,MAIRIE,26350,VALHERBASSE,,,26210,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601923,00019,27260192300019,O,,NN,,,,true,1,,,,PL,DE L HOTEL DE VILLE,26400,CREST,,,26108,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,92.5E,NAF1993,N
272601931,00012,27260193100012,O,,NN,,,,true,1,,,,,MAIRIE,26790,ROCHEGUDE,,,26275,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272601949,00014,27260194900014,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26790,SUZE-LA-ROUSSE,,,26345,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272601956,00019,27260195600019,O,,NN,,,,true,1,,,,,MAIRIE,26230,GRIGNAN,,,26146,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601964,00013,27260196400013,O,,NN,,,,true,1,,,,,MAIRIE,26770,TAULIGNAN,,,26348,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272601972,00016,27260197200016,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26600,LA ROCHE-DE-GLUN,,,26271,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,90.0A,NAF1993,N
272601980,00019,27260198000019,O,,NN,,,,true,1,,,,,MAIRIE,26740,SAVASSE,,,26339,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272601998,00011,27260199800011,O,,NN,,,,true,1,,,,,MAIRIE,26120,MALISSARD,,,26170,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602004,00017,27260200400017,O,,NN,,,,true,1,,,,,MAIRIE,26600,PONT DE L'ISERE,,,26250,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602012,00010,27260201200010,O,,NN,,,,true,1,,2,,AV,PRESIDENT ROOSEVELT,26600,TAIN L'HERMITAGE,,,26347,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602020,00013,27260202000013,O,,NN,,,,true,1,,2,,AV,PRESIDENT ROOSEVELT,26600,TAIN L'HERMITAGE,,,26347,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602038,00015,27260203800015,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,,26300,ROCHEFORT-SAMSON,,,26273,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,75.1C,NAF1993,N
272602046,00018,27260204600018,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,,26740,MONTBOUCHER-SUR-JABRON,,,26191,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602053,00014,27260205300014,O,1994-01-01,NN,,,,true,1,,,,,,26780,MALATAVERNE,,,26169,,,,,,,,,,,,,,,,,,,1998-12-25,F,,,,,41.0Z,NAF1993,N
272602061,00017,27260206100017,O,,NN,,,,true,1,,,,,,26200,ANCONE,,,26008,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602079,00019,27260207900019,O,,NN,,,,true,1,,,,,,26780,ALLAN,,,26005,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602087,00012,27260208700012,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,,26780,CHATEAUNEUF-DU-RHONE,,,26085,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602095,00015,27260209500015,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26330,CHATEAUNEUF-DE-GALAURE,,,26083,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602103,00017,27260210300017,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26330,CHATEAUNEUF-DE-GALAURE,,,26083,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602111,00010,27260211100010,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26240,SAINT-UZE,,,26332,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602129,00012,27260212900012,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26240,SAINT-UZE,,,26332,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602137,00015,27260213700015,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26240,SAINT-BARTHELEMY-DE-VALS,,,26295,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602145,00018,27260214500018,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26240,SAINT-BARTHELEMY-DE-VALS,,,26295,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602160,00017,27260216000017,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,,26600,GRANGES-LES-BEAUMONT,,,26379,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602178,00019,27260217800019,O,,NN,,,,true,1,,,,,,26600,EROME,,,26119,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,90.0A,NAF1993,N
272602186,00012,27260218600012,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,,26600,BEAUMONT-MONTEUX,,,26038,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602194,00016,27260219400016,O,,NN,,,,true,1,,,,,,26600,MERCUROL-VEAUNES,,,26179,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,90.0A,NAF1993,N
272602202,00017,27260220200017,O,,NN,,,,true,1,,,,AV,JEAN PERRIN,26700,PIERRELATTE,,,26235,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602228,00012,27260222800012,O,,NN,,,,true,1,,,,PL,DE LA LIBERTE,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602236,00015,27260223600015,O,,NN,,,,true,1,,,,,MAIRIE,26290,DONZERE,,,26116,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602244,00019,27260224400019,O,,NN,,,,true,1,,,,,MAIRIE,26290,DONZERE,,,26116,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602251,00014,27260225100014,O,,NN,,,2019-11-14T14:00:27,true,1,,,,PL,DE LA REPUBLIQUE,26800,PORTES-LES-VALENCE,,,26252,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,70.3D,NAF1993,N
272602277,00019,27260227700019,O,,NN,,,,true,1,,,,,LA VILLE,26700,PIERRELATTE,,,26235,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602285,00012,27260228500012,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26160,LA BEGUDE-DE-MAZENC,,,26045,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602293,00016,27260229300016,O,,NN,,,,true,1,,,,,MAIRIE,26140,SAINT RAMBERT D'ALBON,,,26325,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602301,00017,27260230100017,O,,NN,,,,true,1,,,,,MAIRIE,26140,SAINT RAMBERT D'ALBON,,,26325,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602319,00019,27260231900019,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26800,ETOILE-SUR-RHONE,,,26124,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602327,00012,27260232700012,O,,NN,,,,true,1,,,,,MAIRIE,26800,BEAUVALLON,,,26042,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602335,00015,27260233500015,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26420,LA CHAPELLE-EN-VERCORS,,,26074,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602343,00019,27260234300019,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26110,MIRABEL-AUX-BARONNIES,,,26182,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272602350,00014,27260235000014,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26540,MOURS-SAINT-EUSEBE,,,26218,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602368,00016,27260236800016,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26750,SAINT-PAUL-LES-ROMANS,,,26323,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602376,00019,27260237600019,O,,NN,,,,true,1,,,,,MAIRIE,26750,GENISSIEUX,,,26139,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602384,00013,27260238400013,O,,NN,,,,true,1,,,,,MAIRIE,26260,CLERIEUX,,,26096,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602392,00016,27260239200016,O,,NN,,,,true,1,,,,,MAIRIE,26140,ANNEYRON,,,26010,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,75.1E,NAF1993,N
272602400,00017,27260240000017,O,,NN,,,,true,1,,,,,MAIRIE,26140,ANNEYRON,,,26010,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,75.1E,NAF1993,N
272602418,00019,27260241800019,O,,NN,,,,true,1,,7,,BD,VAUBAN,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602426,00012,27260242600012,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,COL DE LACHAU,26420,VASSIEUX-EN-VERCORS,,,26364,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,92.5C,NAF1993,N
272602434,00016,27260243400016,O,1994-01-01,NN,,,,true,1,,,,PL,EMILE LOUBET,26200,MONTELIMAR,,,26198,,,,,,,,,,,,,,,,,,,1998-12-25,F,,,,,75.1C,NAF1993,N
272602442,00019,27260244200019,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,,26290,LES GRANGES-GONTARDES,,,26145,,,,,,,,,,,,,,,,,,,1994-08-31,F,,,,,90.0A,NAF1993,N
272602459,00013,27260245900013,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,,26700,LA GARDE-ADHEMAR,,,26138,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602467,00016,27260246700016,O,,NN,,,,true,1,,,,,,26130,CLANSAYES,,,26093,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272602475,00019,27260247500019,O,,NN,,,,true,1,,,,,,26120,COMBOVIN,,,26100,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272610890,00019,27261089000019,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,MAIRIE,26190,SAINT-MARTIN-LE-COLONEL,,,26316,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700014,00017,27270001400017,O,,,,,,true,1,,10,,BD,GEORGES CHAUVIN,27000,EVREUX,,,27229,,,,,,,,,,,,,,,,,,,1990-04-26,F,,,,,81.11,NAP,N
272700022,00010,27270002200010,O,,,,,2019-11-14T14:00:28,true,1,,,,,,27540,IVRY-LA-BATAILLE,,,27355,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700030,00013,27270003000013,O,,,,,2019-11-21T10:46:14,true,1,,,,,,27640,VILLIERS-EN-DESOEUVRE,,,27696,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700048,00015,27270004800015,O,,,,,,true,1,,,,,,27930,GUICHAINVILLE,,,27306,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700055,00010,27270005500010,O,,,,,2019-11-14T14:00:27,true,1,,,,,,27930,ANGERVILLE-LA-CAMPAGNE,,,27017,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700063,00014,27270006300014,O,,,,,,true,1,,,,,,27510,TOURNY,,,27653,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700071,00017,27270007100017,O,,,,,2019-11-14T14:00:28,true,1,,,,,,27370,SAINT-PIERRE-DES-FLEURS,,,27593,,,,,,,,,,,,,,,,,,,1996-03-28,F,,,,,90.0A,NAF1993,N
272700089,00019,27270008900019,O,,,,,,true,1,,,,,,27430,ANDE,,,27015,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700097,00012,27270009700012,O,,,,,,true,1,,,,,,27400,VIRONVAY,,,27697,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700105,00013,27270010500013,O,,,,,,true,1,,,,,,27400,INCARVILLE,,,27351,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700113,00017,27270011300017,O,,,,,,true,1,,,,,,27740,POSES,,,27474,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700121,00010,27270012100010,O,,,,,2019-11-14T14:00:28,true,1,,70,,RUE,GRANDE,27100,VAL-DE-REUIL,,,27701,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700139,00012,27270013900012,O,,,,,2019-11-14T14:00:28,true,1,,70,,RUE,GRANDE,27100,VAL-DE-REUIL,,,27701,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700147,00015,27270014700015,O,,,,,,true,1,,,,,,27440,LISORS,,,27370,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700154,00011,27270015400011,O,,,,,,true,1,,,,,,27440,TOUFFREVILLE,,,27649,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700162,00014,27270016200014,O,,,,,2019-11-14T14:00:28,true,1,,,,,,27480,LYONS-LA-FORET,,,27377,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,75.1A,NAF1993,N
272700170,00017,27270017000017,O,,,,,,true,1,,,,,,27400,PINTERVILLE,,,27456,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700188,00019,27270018800019,O,,,,,,true,1,,,,RUE,PIERRE MENDES FRANCE,27400,LOUVIERS,,,27375,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700196,00012,27270019600012,O,,,,,,true,1,,,,RUE,PIERRE MENDES FRANCE,27400,LOUVIERS,,,27375,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,60.2A,NAF1993,N
272700204,00014,27270020400014,O,,,,,,true,1,,,,RUE,PIERRE MENDES FRANCE,27400,LOUVIERS,,,27375,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700212,00017,27270021200017,O,,,,,,true,1,,,,,,27400,ACQUIGNY,,,27003,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,75.1A,NAF1993,N
272700220,00010,27270022000010,O,,,,,,true,1,,,,,,27400,ACQUIGNY,,,27003,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700238,00012,27270023800012,O,,,,,2019-11-14T14:00:28,true,1,,,,,,27400,LA HAYE-LE-COMTE,,,27321,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700246,00015,27270024600015,O,,,,,2019-11-14T14:00:28,true,1,,,,,,27400,LA HAYE-MALHERBE,,,27322,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700253,00011,27270025300011,O,,,,,,true,1,,,,,,27400,SURVILLE,,,27624,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700261,00014,27270026100014,O,,,,,2019-11-14T14:00:27,true,1,,,,,,27140,BAZINCOURT-SUR-EPTE,,,27045,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700279,00016,27270027900016,O,,,,,,true,1,,,,,,27720,DANGU,,,27199,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700287,00019,27270028700019,O,,,,,,true,1,,,,,,27160,CONDE SUR ITON,,,27166,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700295,00012,27270029500012,O,1985-05-20,NN,,,,true,1,,14,,PL,HAUDANARD,27160,BRETEUIL,,,27112,,,,,,,,,,,,,,,,,,,1998-12-25,F,,,,,41.0Z,NAF1993,N
272700303,00014,27270030300014,O,,,,,2019-11-14T14:00:28,true,1,,,,,,27190,CONCHES-EN-OUCHE,,,27165,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700311,00017,27270031100017,O,,,,,,true,1,,,,,,27190,EMANVILLE,,,27217,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700329,00019,27270032900019,O,,,,,2019-11-14T14:00:27,true,1,,,,,,27190,LA BONNEVILLE-SUR-ITON,,,27082,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700337,00012,27270033700012,O,,NN,,,2019-11-14T14:00:28,true,1,,,,,,27190,CONCHES-EN-OUCHE,,,27165,,,,,,,,,,,,,,,,,,,1997-06-19,F,,,,,41.0Z,NAF1993,N
272700345,00015,27270034500015,O,,,,,2019-11-14T14:00:28,true,1,,,,,,27190,SAINTE-MARTHE,,,27568,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,41.0Z,NAF1993,N
272700352,00011,27270035200011,O,,,,,,true,1,,,,,,27160,MESNILS-SUR-ITON,,,27198,,,,,,,,,,,,,,,,,,,1996-04-30,F,,,,,41.0Z,NAF1993,N
272700360,00014,27270036000014,O,,,,,,true,1,,,,,,27930,NORMANVILLE,,,27439,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,75.1A,NAF1993,N
272700378,00016,27270037800016,O,,,,,2019-11-14T14:00:28,true,1,,,,,,27110,LE TILLEUL-LAMBERT,,,27641,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700386,00019,27270038600019,O,,,,,,true,1,,115,,AV,ARISTIDE BRIAND,27930,GRAVIGNY,,,27299,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700394,00013,27270039400013,O,,,,,,true,1,,,,PL,DU GENERAL DE GAULLE,27000,EVREUX,,,27229,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700402,00014,27270040200014,O,,,,,,true,1,,,,PL,DU GENERAL DE GAULLE,27000,EVREUX,,,27229,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700410,00017,27270041000017,O,,,,,2019-11-14T14:00:28,true,1,,,,,,27180,LE PLESSIS-GROHAN,,,27464,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700428,00019,27270042800019,O,,,,,,true,1,,,,,,27930,HUEST,,,27347,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700436,00012,27270043600012,O,,,,,,true,1,,,,,,27180,CAUGE,,,27132,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700444,00016,27270044400016,O,,NN,,,2019-11-14T14:00:28,true,1,,,,RTE,DE CONCHES,27180,SAINT-SEBASTIEN-DE-MORSENT,,,27602,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700451,00011,27270045100011,O,,NN,,,2019-11-14T14:00:28,true,1,,,,RTE,DE CONCHES,27180,SAINT-SEBASTIEN-DE-MORSENT,,,27602,,,,,,,,,,,,,,,,,,,1997-06-20,F,,,,,41.0Z,NAF1993,N
272700469,00013,27270046900013,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,,27180,ARNIERES-SUR-ITON,,,27020,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700477,00016,27270047700016,O,,,,,2019-11-14T14:00:28,true,1,,,,,,27750,LA COUTURE-BOUSSEY,,,27183,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
272700485,00019,27270048500019,O,,,,,2019-11-14T14:00:28,true,1,,,,,,27810,MARCILLY-SUR-EURE,,,27391,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
272700493,00013,27270049300013,O,,,,,,true,1,,,,,,27220,MOUETTES,,,27419,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
