300188778,00207,30018877800207,O,1900-01-01,,,,2019-11-14T14:00:24,false,4,,30,,RUE,CHAPTAL,22000,SAINT-BRIEUC,,BP 156,22278,,,,,,,,,,,,,,,,,,,1994-01-01,F,,,,,51.6J,NAF1993,N
300188778,00215,30018877800215,O,1900-01-01,NN,,,2009-06-27T03:34:00,false,6,,16,B,AV,DE LA LIBERATION,29000,QUIMPER,,,29232,,,,,,,,,,,,,,,,,,,2007-03-12,F,COMPTOIR DU SUD OUEST,,,,51.8L,NAFRev1,O
300188778,00231,30018877800231,O,1982-09-01,,,,,false,3,,,,RTE,D AGEN,32000,AUCH,,,32013,,,,,,,,,,,,,,,,,,,1997-03-17,F,,,,,51.6J,NAF1993,N
300188778,00264,30018877800264,O,1988-06-06,12,2018,,2020-08-25T10:21:39,false,7,,13,,RUE,DE LA ROBERDIERE,35000,RENNES,,BP 564,35238,,,,,,,,,,,,,,,,,,,2018-12-31,F,COMPTOIR DU SUD OUEST-CSO,,,,46.69A,NAFRev2,O
300188778,00272,30018877800272,O,1989-01-01,03,2019,,2021-10-27T08:13:39,false,7,ZONE INDUSTRIELLE MALITORNE II,,,RUE,DE MALITORNE,18230,SAINT-DOULCHARD,,BP 69,18205,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST-CSO,,,,46.69A,NAFRev2,O
300188778,00280,30018877800280,O,1991-01-28,NN,,,2019-11-14T14:00:37,false,4,,1196,,AV,DU MARECHAL JUIN,40000,MONT-DE-MARSAN,,,40192,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,51.6J,NAF1993,O
300188778,00298,30018877800298,O,1991-01-10,11,2019,,2021-10-27T08:13:39,false,8,,,,AV,JOLIOT CURIE,17180,PERIGNY,,,17274,,,,,,,,,,,,,,,,,,,2015-05-01,A,,,,,46.69A,NAFRev2,O
300188778,00306,30018877800306,O,1990-12-03,12,2019,,2021-10-27T08:13:39,false,6,ZI DU PHARE,,,RUE,FRANCOIS ARAGO,33700,MERIGNAC,,,33281,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00314,30018877800314,O,1992-04-06,00,2019,,2021-10-27T08:13:39,false,6,ZA DU GUESCLIN,,,RUE,AUGUSTE LE BON,41000,BLOIS,,,41018,,,,,,,,,,,,,,,,,,,2019-08-01,F,,,,,46.69A,NAFRev2,O
300188778,00322,30018877800322,O,1990-01-01,11,2019,,2021-10-27T08:13:39,false,4,ZONE INDUSTRIELLE,,,AV,DU MIDI,47000,AGEN,,,47001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.69A,NAFRev2,O
300188778,00330,30018877800330,O,1993-08-18,NN,,,,false,4,,57,,RUE,DU BEARNAIS,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1997-05-20,F,ETS COSSET,,,,51.6J,NAF1993,O
300188778,00348,30018877800348,O,1992-03-01,NN,,,2006-11-25T09:11:28,false,6,ZI,,,,BASTILLAC SUD,65000,TARBES,,,65440,,,,,,,,,,,,,,,,,,,2004-07-18,F,,,,,51.8L,NAFRev1,O
300188778,00355,30018877800355,O,1993-07-01,03,2019,,2021-10-27T08:13:39,false,6,ZI NORD,,,RUE,VOLTAIRE,82000,MONTAUBAN,,,82121,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00363,30018877800363,O,1994-10-12,NN,,,2010-04-18T03:20:02,false,7,ROUTE NATIONALE 20,,,,PEYSALES,09000,FOIX,,,09122,,,,,,,,,,,,,,,,,,,2008-03-31,F,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00371,30018877800371,O,1993-12-01,,,,2019-11-14T14:00:31,false,3,LD LA GARENNE,,,AV,MAL JOFFRE,31800,SAINT-GAUDENS,,,31483,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,51.6J,NAF1993,N
300188778,00389,30018877800389,O,1994-01-20,02,2019,,2021-10-27T08:13:39,false,9,IMPASSE LACAUSSADE,1,,AV,DE TOULOUSE,31240,L'UNION,,BP 92431,31561,,,,,,,,,,,,,,,,,,,2016-01-17,A,COMPTOIR DU SUD OUEST-CSO,,,,46.69A,NAFRev2,O
300188778,00397,30018877800397,O,1995-03-01,03,2019,,2021-10-27T08:13:39,false,7,RTE DE TOURNON,,,,LA BARBIERE,47300,VILLENEUVE-SUR-LOT,,,47323,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST CSO,,,,46.69A,NAFRev2,O
300188778,00405,30018877800405,O,1995-03-01,NN,,,2019-11-14T14:00:34,false,5,ZONE INDUSTRIELLE,311,,AV,DENIS PAPIN,33260,LA TESTE-DE-BUCH,,,33529,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,51.8L,NAFRev1,O
300188778,00413,30018877800413,O,1994-08-07,,,,2019-11-14T14:00:37,false,3,,267,,AV,DU MARECHAL JUIN,40000,MONT-DE-MARSAN,,,40192,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,51.6J,NAF1993,N
300188778,00421,30018877800421,O,1994-08-07,03,2019,,2021-10-27T08:13:39,false,7,,1469,,AV,DE LA RESISTANCE,40990,SAINT-PAUL-LES-DAX,,,40279,,,,,,,,,,,,,,,,,,,2020-09-01,F,COMPTOIR DU SUD OUEST    CSO,,,,46.69A,NAFRev2,O
300188778,00439,30018877800439,O,1995-04-18,NN,,,2010-04-18T03:20:02,false,7,,,,BD,CLEMENCEAU,85300,CHALLANS,,,85047,,,,,,,,,,,,,,,,,,,2008-06-06,F,COMPTOIR DU SUD OUEST-CSO,,,,46.69A,NAFRev2,O
300188778,00447,30018877800447,O,1995-07-03,NN,,,2006-11-25T09:11:28,false,5,,19,,BD,DU GUEDEAU,79300,BRESSUIRE,,,79049,,,,,,,,,,,,,,,,,,,2004-05-17,F,,,,,51.8L,NAFRev1,O
300188778,00454,30018877800454,O,1993-07-01,,,,,false,3,,15,,RUE,DURET,33300,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,1996-12-25,F,COMPTOIR DU SUD OUEST,,,,51.6J,NAF1993,N
300188778,00462,30018877800462,O,1993-07-01,NN,,,2016-04-26T01:36:05,false,7,,151,,AV,JEAN JAURES,47200,MARMANDE,,,47157,,,,,,,,,,,,,,,,,,,2014-09-26,F,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00470,30018877800470,O,1995-09-18,00,2018,,2020-08-25T10:21:39,false,6,AVENUE DU BOIS BRIAND ET,51,,RUE,DU MARCHE COMMUN,44300,NANTES,,,44109,,,,,,,,RUE,DU BOIS BRIAND,44300,NANTES,,,44109,,,,,2018-12-31,F,COMPTOIR DU SUD-OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00488,30018877800488,O,1993-07-01,NN,,,2006-11-25T09:11:28,false,5,,24,,CHE,DE VERDET,33500,LIBOURNE,,,33243,,,,,,,,,,,,,,,,,,,2004-03-01,F,,,,,51.8L,NAFRev1,O
300188778,00496,30018877800496,O,1996-04-01,03,2019,,2021-10-27T08:13:39,false,4,PARC D'ACTIVITE DESCARTES,,,AV,GAY LUSSAC,33370,ARTIGUES-PRES-BORDEAUX,,,33013,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.69A,NAFRev2,O
300188778,00504,30018877800504,O,1996-07-01,03,2019,,2021-10-27T08:13:39,false,5,ZI CHANTELOISEAU,116,,RUE,DE LA CROIX DE MONJOUS,33170,GRADIGNAN,,,33192,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00512,30018877800512,O,1996-06-25,03,2019,,2021-10-27T08:13:39,false,5,,583,,CHE,DE LA GRAOUADE,31800,SAINT-GAUDENS,,,31483,,,,,,,,,,,,,,,,,,,2009-11-06,A,COMPTOIR DU SUD OUEST,,,,46.69A,NAFRev2,O
300188778,00520,30018877800520,O,1996-12-01,NN,,,2007-05-19T08:28:29,false,4,POLE REPUBLIQUE 3,21,,RUE,DES ECUSSEAUX,86000,POITIERS,,,86194,,,,,,,,,,,,,,,,,,,2005-10-24,F,,,,,51.8L,NAFRev1,O
300188778,00538,30018877800538,O,1997-02-01,NN,,,2010-04-18T03:20:02,false,6,,,,,ZONE INDUSTRIELLE NO 3,16340,L'ISLE D'ESPAGNAC,,,16166,,,,,,,,,,,,,,,,,,,2008-01-31,F,COMPTOIR DU SUD OUEST-CO,,,,46.69A,NAFRev2,O
300188778,00546,30018877800546,O,1997-05-20,11,2019,,2021-10-27T08:13:39,false,5,,43,,BD,DE THIBAUD,31100,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST-CSO,,,,46.69A,NAFRev2,O
300188778,00553,30018877800553,O,1997-03-17,03,2019,,2021-10-27T08:13:39,false,5,ZONE INDUSTRIELLE DE L'HIPPODROME,,,RUE,LOUISE MICHEL,32000,AUCH,,,32013,32020,AUCH CEDEX 9,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST -CSO,,,,46.69A,NAFRev2,O
300188778,00561,30018877800561,O,1997-08-01,11,2019,,2021-10-27T08:13:39,false,5,ZI LE BUXERIOUX,28,,AV,PIERRE DE COUBERTIN,36000,CHATEAUROUX,,,36044,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST CSO,,,,46.69A,NAFRev2,O
300188778,00579,30018877800579,O,1998-08-03,NN,,,2016-04-26T01:36:05,false,6,ZI AUGUSTE II,,,CHE,D AUGUSTE,33610,CESTAS,,,33122,,,,,,,,,,,,,,,,,,,2014-12-31,F,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00587,30018877800587,O,1998-09-28,00,2018,,2020-08-25T10:21:39,false,6,Z.I SAINT SERGE,13,,RUE,VAUCANSON,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2018-12-31,F,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00595,30018877800595,O,1998-09-21,03,2019,,2021-10-27T08:13:39,false,5,,3,,RUE,DES HERBILLAUX,79000,NIORT,,BP 1027,79191,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST-CSO,,,,46.69A,NAFRev2,O
300188778,00603,30018877800603,O,1998-09-14,NN,,,,false,4,RUE JEAN BRUN,,,,CAMPREAL,24100,BERGERAC,,,24037,,,,,,,,,,,,,,,,,,,2002-01-18,F,,,,,51.6J,NAF1993,O
300188778,00611,30018877800611,O,1995-03-01,03,2019,,2021-10-27T08:13:39,false,5,,2028,,AV,DU MARECHAL JUIN,40000,MONT-DE-MARSAN,,,40192,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST CSO,,,,46.69A,NAFRev2,O
300188778,00629,30018877800629,O,2000-10-02,02,2019,,2021-10-27T08:13:39,false,5,ZAC DE JALDAY,148,,RUE,BELHARRA,64500,SAINT-JEAN-DE-LUZ,,,64483,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00637,30018877800637,O,2001-06-01,NN,,,2019-11-14T14:00:35,false,6,,2,,RUE,DENIS PAPIN,37300,JOUE-LES-TOURS,,,37122,,,,,,4,,RUE,GUSTAVE EIFFEL,37300,JOUE-LES-TOURS,,,37122,,,,,2017-03-01,F,COMPTOIR DU SUD OUEST- CSO,,,,46.69A,NAFRev2,O
300188778,00645,30018877800645,O,2002-05-13,NN,,,2015-05-14T03:54:27,false,4,,118,,CRS,PAUL DOUMER,17100,SAINTES,,,17415,,,,,,,,,,,,,,,,,,,2013-06-01,F,,,,,46.69A,NAFRev2,O
300188778,00652,30018877800652,O,2002-10-01,NN,,,2019-11-14T14:00:32,false,6,PARC D'ACTIVITE DESCARTES,,,AV,GAY LUSSAC,33370,ARTIGUES-PRES-BORDEAUX,,,33013,,,,,,,,,,,,,,,,,,,2008-01-01,F,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00660,30018877800660,O,2003-01-01,00,2018,,2020-08-25T10:21:39,false,4,,172,,RUE,HENRI GAUTIER,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,2018-12-31,F,C.S.O.,,,,46.69A,NAFRev2,O
300188778,00678,30018877800678,O,2001-06-05,NN,,,2015-04-01T11:11:08,false,4,,51,,RUE,JULES FERRY,33200,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,46.69A,NAFRev2,N
300188778,00686,30018877800686,O,2004-02-01,11,2019,,2021-10-27T08:13:39,false,4,,11,,AV,DE L ADOUR,64600,ANGLET,,,64024,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00694,30018877800694,O,2004-03-01,03,2019,,2021-10-27T08:13:39,false,4,,103,,AV,DE L EPINETTE,33500,LIBOURNE,,,33243,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00702,30018877800702,O,2004-05-17,NN,,,2019-06-24T13:14:38,false,5,ZA LA FERRIERE,6,,RUE,JEAN MERMOZ,79300,BRESSUIRE,,,79049,,,,,,,,,,,,,,,,,,,2017-01-01,F,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00710,30018877800710,O,2004-07-18,NN,,,2007-05-19T08:28:29,false,3,CTRE AFFAIRES KENNEDY,,,RUE,JEAN LOUP CHRETIEN,65000,TARBES,,,65440,,,,,,,,,,,,,,,,,,,2005-11-09,F,ETS COSSET,,,,51.8L,NAFRev1,N
300188778,00728,30018877800728,O,2004-07-18,03,2019,,2021-10-27T08:13:39,false,5,CENTRE D'AFFAIRES KENNEDY,,,RUE,JEAN LOUP CHRETIEN,65000,TARBES,,,65440,,,,,,,,,,,,,,,,,,,2008-01-01,A,COMPTOIR DU SUD OUEST-CSO,,,,46.69A,NAFRev2,O
300188778,00736,30018877800736,O,2005-10-24,NN,,,2009-06-27T03:34:00,false,4,ZI REPUBLIQUE 3,21,,RUE,CLAUDE BERTHOLLET,86000,POITIERS,,,86194,,,,,,,,,,,,,,,,,,,2008-02-29,F,COMPTOIR DU SUD-OUEST-CSO,,,,46.69A,NAFRev2,O
300188778,00744,30018877800744,O,2005-11-01,,,,2006-11-25T09:11:28,false,1,ZI REPUBLIQUE 3,21,,RUE,CLAUDE BERTHOLLET,86000,POITIERS,,,86194,,,,,,,,,,,,,,,,,,,2005-11-01,F,COMPTOIR DU SUD-OUEST,,,,51.8G,NAFRev1,O
300188778,00751,30018877800751,O,1992-04-04,,,,2006-05-09T10:40:14,false,1,Z.A. DU GUESCLIN,,,RUE,AUGUSTE LE BON,41000,BLOIS,,,41018,,,,,,,,,,,,,,,,,,,1992-04-04,F,COMPTOIR DU SUD OUEST,,,,51.8L,NAF1993,O
300188778,00769,30018877800769,O,2006-11-01,11,2019,,2021-10-27T08:13:39,false,2,ZI N°3,,,,ZONE INDUSTRIELLE,16160,GOND-PONTOUVRE,,,16154,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.69A,NAFRev2,O
300188778,00777,30018877800777,O,2006-11-01,NN,,,2018-09-29T12:09:04,false,3,8 A 10,8,,RUE,DE BUXEROLLES,87100,LIMOGES,,,87085,,,,,,,,,,,,,,,,,,,2017-01-01,F,,,,,46.69A,NAFRev2,O
300188778,00785,30018877800785,O,2006-11-01,02,2019,,2021-10-27T08:13:39,false,3,ZI DUMES,8,T,RUE,ANDRE CALDERON,33210,LANGON,,,33227,,,,,,,,,,,,,,,,,,,2008-02-03,A,COMPTOIR DU SUD OUEST-CSO,,,,46.69A,NAFRev2,O
300188778,00793,30018877800793,O,2007-03-26,NN,,,2019-11-14T14:00:22,false,3,ZAC BRIVE-OUEST,,,,LE MAZAUD,19100,BRIVE-LA-GAILLARDE,,,19031,,,,,,,,,,,,,,,,,,,2016-10-01,F,COMPTOIR DU SUD-OUEST- CSO,,,,46.69A,NAFRev2,O
300188778,00801,30018877800801,O,2007-03-12,NN,,,2019-03-07T03:37:40,false,4,PARC D'ACTIVITES DU GRAND GUELEN,8,,RUE,SAINTE ANNE DU GUELEN,29000,QUIMPER,,,29232,,,,,,,,,,,,,,,,,,,2018-12-31,F,COMPTOIR DU SUD OUEST,,,,68.20B,NAFRev2,N
300188778,00819,30018877800819,O,2007-12-01,NN,,,2015-05-14T03:54:27,false,2,ZI NORD REPUBLIQUE,,,RUE,DES ENTREPRENEURS,86000,POITIERS,,,86194,,,,,,,,,,,,,,,,,,,2013-03-25,F,,,,,46.69A,NAFRev2,O
300188778,00827,30018877800827,O,2008-03-31,02,2019,,2021-10-27T08:13:39,false,1,,,,,ZA FOIX NORD PERMILHAC,09000,FOIX,,,09122,,,,,,,,,,,,,,,,,,,2008-03-31,A,COMPTOIR DU SUD OUEST,,,,46.69A,NAFRev2,O
300188778,00835,30018877800835,O,2008-04-01,03,2019,,2021-10-27T08:13:39,false,1,,,,AV,HENRI DELUC,24750,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,,,,,,,,,,,2008-04-01,A,COMPTOIR DU SUD OUEST,,,,46.69A,NAFRev2,O
300188778,00843,30018877800843,O,2008-06-06,03,2019,,2021-10-27T08:13:39,false,2,,,,RUE,DE SAINT JEAN DE MONTS,85300,CHALLANS,,,85047,,,,,,,,,,,,,,,,,,,2009-02-01,A,COMPTOIR DU SUD OUEST,,,,46.69A,NAFRev2,O
300188778,00850,30018877800850,O,2009-02-01,NN,,,2015-05-14T03:54:27,false,2,ZI DE JARLARD,8,,RUE,ARSENE D ARSONVAL,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,2013-09-30,F,,,,,46.69A,NAFRev2,O
300188778,00868,30018877800868,O,2009-02-01,00,2018,,2020-08-25T10:21:39,false,2,BEL AIR,7,B,AV,DU CAUSSE,12850,ONET-LE-CHATEAU,,,12176,,,,,,,,,,,,,,,,,,,2018-09-30,F,,,,,46.69A,NAFRev2,O
300188778,00876,30018877800876,O,2014-06-01,12,2019,,2021-10-27T08:13:39,true,4,CENTRAL PARK ZAC DE MADERE,2,,RUE,PABLO NERUDA,33140,VILLENAVE D'ORNON,,,33550,,,,,,,,,,,,,,,,,,,2019-05-27,A,"C.S.O. , DELEC, OMNIELEC, ASO, SONE",,,,46.69A,NAFRev2,O
300188778,00884,30018877800884,O,2011-11-01,NN,,,2015-05-14T03:54:27,false,2,ESPAC E COMMERCIAL DE CUEILLE,,,RUE,DU DOCTEUR RAMON,19000,TULLE,,,19272,,,,,,,,,,,,,,,,,,,2013-07-31,F,COMPTOIR DU SUD OUEST CSO,,,,46.69A,NAFRev2,O
300188778,00892,30018877800892,O,2011-11-01,NN,,,2019-11-14T14:01:01,false,2,,,,LD,PAYSSEL ZAC DE LA TRONQUIE,81400,BLAYE-LES-MINES,,,81033,,,,,,,,,,,,,,,,,,,2012-07-31,F,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00900,30018877800900,O,2011-11-01,00,2018,,2020-08-25T10:21:39,false,2,,,,,LE PONTET,24200,SARLAT-LA-CANEDA,,,24520,,,,,,,,,,,,,,,,,,,2018-06-30,F,COMPTOIR DU SUD OUEST CSO,,,,46.69A,NAFRev2,O
300188778,00918,30018877800918,O,2012-10-01,NN,,,2016-04-26T01:36:05,false,2,,22,,RUE,LAPLACE,33700,MERIGNAC,,,33281,,,,,,,,,,,,,,,,,,,2015-07-31,F,,,,,46.69A,NAFRev2,O
300188778,00926,30018877800926,O,2013-02-01,02,2019,,2021-10-27T08:13:39,false,1,,321,,AV,DU PARC DES EXPOSITIONS,33260,LA TESTE-DE-BUCH,,,33529,,,,,,,,,,,,,,,,,,,2013-02-01,A,,,,,46.69A,NAFRev2,O
300188778,00934,30018877800934,O,2013-03-25,11,2019,,2021-10-27T08:13:39,false,2,ZAC SAINT NICOLAS,75,,RUE,DES ENTREPRISES,86440,MIGNE-AUXANCES,,,86158,,,,,,,,,,,,,,,,,,,2013-12-29,A,,,,,46.69A,NAFRev2,O
300188778,00942,30018877800942,O,2013-06-01,,,,2015-05-26T14:55:54,false,2,,47,,RUE,CLAUDE HENRI GORCEIX,87280,LIMOGES,,,87085,,,,,,,,,,,,,,,,,,,2015-05-01,F,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,N
300188778,00959,30018877800959,O,2013-06-01,NN,,,2019-11-14T14:00:21,false,3,PARCELLE 105,4,,AV,DU PONT NEUF,17430,TONNAY-CHARENTE,,,17449,,,,,,,,,,,,,,,,,,,2015-05-01,F,AGIDIS SUD OUEST,,,,46.69A,NAFRev2,O
300188778,00967,30018877800967,O,2013-07-15,02,2019,,2021-10-27T08:13:39,false,2,,,,,LE PAVILLON,87200,SAINT-JUNIEN,,,87154,,,,,,,,,,,,,,,,,,,2013-12-29,A,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00975,30018877800975,O,2013-07-15,02,2019,,2021-10-27T08:13:39,false,2,,12,,RTE,DE LA FLOTTE,17410,SAINT-MARTIN-DE-RE,,,17369,,,,,,,,,,,,,,,,,,,2013-12-29,A,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00983,30018877800983,O,2013-07-15,02,2019,,2021-10-27T08:13:39,false,1,ZI SANITAL,2,,AV,ALFRED NOBEL,86100,CHATELLERAULT,,,86066,,,,,,,,,,,,,,,,,,,2013-07-15,A,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,00991,30018877800991,O,2013-07-15,NN,,,2016-04-26T01:36:06,false,2,,3,,RUE,DES HERBILLAUX,79000,NIORT,,,79191,,,,,,,,,,,,,,,,,,,2015-05-01,F,ASO-OMNIELECT,,,,46.69A,NAFRev2,O
300188778,01007,30018877801007,O,2013-07-15,03,2019,,2021-10-27T08:13:39,false,3,,47,,RUE,CLAUDE HENRI GORCEIX,87280,LIMOGES,,,87085,,,,,,,,,,,,,,,,,,,2015-04-30,A,COMPTOIR DU SUD OUEST - CSO,,,COMPTOIR DU SUD OUEST - CSO,46.69A,NAFRev2,O
300188778,01015,30018877801015,O,2013-07-15,NN,,,2016-04-26T01:36:06,false,2,ZI PERIGNY,,,AV,JOLIOT CURIE,17180,PERIGNY,,,17274,,,,,,,,,,,,,,,,,,,2015-05-01,F,COMPTOIR DU SUD OUEST - CSO,,,,46.69A,NAFRev2,O
300188778,01023,30018877801023,O,2013-07-15,02,2019,,2021-10-27T08:13:39,false,2,PARCELLE 105,4,,AV,DU PONT NEUF,17430,TONNAY-CHARENTE,,,17449,,,,,,,,,,,,,,,,,,,2013-12-29,A,AGIDIS SUD OUEST,,,,46.69A,NAFRev2,O
300188778,01031,30018877801031,O,2013-09-30,02,2019,,2021-10-27T08:13:39,false,2,PARC OCEANES - ZONE DE MONTPLAISIR,5,,RUE,JEAN HENRI FABRE,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,2013-12-29,A,,,,,46.69A,NAFRev2,O
300188778,01049,30018877801049,O,2014-07-01,NN,,,2018-09-29T12:09:04,false,2,ZA POT AU PIN,,,LOT,DOMAINE DE POT AU PIN 2,33610,CESTAS,,,33122,,,,,,,,,,,,,,,,,,,2014-12-21,A,,,,,46.69A,NAFRev2,O
300188778,01056,30018877801056,O,2014-09-26,03,2019,,2021-10-27T08:13:39,false,2,,32,,AV,FRANCOIS MITTERRAND,47200,MARMANDE,,,47157,,,,,,,,,,,,,,,,,,,2015-01-25,A,,,,,46.69A,NAFRev2,O
300188778,01064,30018877801064,O,2004-12-01,02,2019,,2021-10-27T08:13:39,false,2,,19,B,RUE,PIERRE DE FERMAT,31600,MURET,,,31395,,,,,,,,,,,,,,,,,,,2015-04-30,A,,,,COMPTOIR DU SUD OUEST - CSO,46.69A,NAFRev2,O
300188778,01072,30018877801072,O,2015-04-15,NN,,,2019-11-14T14:00:22,false,2,,20,,AV,DE LA GARENNE VERTE,19100,BRIVE-LA-GAILLARDE,,,19031,,,,,,,,,,,,,,,,,,,2016-08-01,F,OMNIELECT,,,,46.69A,NAFRev2,O
300188778,01080,30018877801080,O,2015-04-15,NN,,,2019-06-24T13:14:38,false,2,,164,,RTE,DE REVEL,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2017-12-01,F,DELEC,,,,46.69A,NAFRev2,O
300188778,01098,30018877801098,O,2015-04-15,NN,,,2018-09-29T12:09:04,false,2,HALL B,3,,RUE,FERDINAND LASSALLE,31200,TOULOUSE,,BP 92431,31555,,,,,,,,,,,,,,,,,,,2018-03-01,F,DELEC-GRAND COMPTES,,,,46.69A,NAFRev2,O
300188778,01106,30018877801106,O,2015-04-15,,,,2016-02-01T09:22:17,false,2,ZI THIBAUD,35,,BD,DE THIBAUD,31100,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2015-12-31,F,DELEC,,,,46.69A,NAFRev2,O
300188778,01114,30018877801114,O,2015-04-15,00,2018,,2020-08-25T10:21:39,false,2,,3,,RUE,FERDINAND LASSALLE,31200,TOULOUSE,,BP 92431,31555,,,,,,,,,,,,,,,,,,,2018-03-01,F,DELEC,,,,46.69A,NAFRev2,O
300188778,01122,30018877801122,O,2015-04-15,11,2019,,2021-10-27T08:13:39,false,1,ACTI,108,,BD,DE L INDUSTRIE,85000,LA ROCHE-SUR-YON,,,85191,,,,,,,,,,,,,,,,,,,2015-04-15,A,OMNIELECT,,,,46.69A,NAFRev2,O
300188778,01130,30018877801130,O,2015-06-01,02,2019,,2021-10-27T08:13:39,false,2,ZI DU PHARE ENTREE B,,,RUE,FRANCOIS ARAGO,33700,MERIGNAC,,,33281,,,,,,,,,,,,,,,,,,,2016-01-17,A,COMPTOIR DU SUD OUEST- CSO AQUITAIN,,,,46.69A,NAFRev2,O
300188778,01148,30018877801148,O,2016-01-01,03,2019,,2021-10-27T08:13:39,false,1,ZONE DE THIBAUD - ENTREE B,43,,BD,DE THIBAUD,31100,TOULOUSE,,BP 98453,31555,31084,TOULOUSE CEDEX 1,,,,,,,,,,,,,,,,,2016-01-01,A,CSO MIDI PYRENEES GRANDS COMPTES,,,,46.69A,NAFRev2,O
300188778,01155,30018877801155,O,2016-07-01,NN,,,2019-11-14T14:00:35,false,2,ENTREE B,2,,RUE,DENIS PAPIN,37300,JOUE-LES-TOURS,,,37122,,,,,,,,,,,,,,,,,,,2017-04-12,F,CSO CENTRE-ATLANTIQUE GDS COMPTES,,,,46.69A,NAFRev2,O
300188778,01163,30018877801163,O,2016-08-01,03,2019,,2021-10-27T08:13:39,false,1,ROUTE DE TULLE RN 89,3,T,AV,DU 15 AOUT 1944,19360,MALEMORT,,,19123,,,,,,,,,,,,,,,,,,,2016-08-01,A,OMNIELECT,,,,46.69A,NAFRev2,O
300188778,01171,30018877801171,O,2016-10-01,02,2019,,2021-10-27T08:13:39,false,2,ZAC BRIVE OUEST,44,,AV,ANDRE MALRAUX,19100,BRIVE-LA-GAILLARDE,,,19031,,,,,,,,,,,,,,,,,,,2017-01-08,A,COMPTOIR DU SUD-OUEST,,,,46.69A,NAFRev2,O
300188778,01189,30018877801189,O,2017-01-01,,,,2016-12-28T19:23:22,false,1,-LA MALTIERE-,219,,RTE,DE POITIERS,79300,BRESSUIRE,,,79049,,,,,,,,,,,,,,,,,,,2017-01-01,A,COMPTOIR DU SUD-OUEST,,,,46.69A,NAFRev2,N
