302379961,00071,30237996100071,O,2003-12-16,,,,2019-11-14T14:00:59,true,3,,14,,RUE,DES TREMBLES,77130,VARENNES-SUR-SEINE,,,77482,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,36.1G,NAFRev1,N
302379987,00019,30237998700019,O,1997-05-15,NN,,,2015-07-03T09:50:47,true,4,,,,,LE VERN,81350,SAUSSENAC,,,81277,,,,,,,,,,,,,,,,,,,2014-12-25,F,,,,,68.20B,NAFRev2,N
302379995,00038,30237999500038,O,,NN,,,,true,1,,90,,RUE,DE LA REPUBLIQUE,76150,MAROMME,,,76410,,,,,,,,,,,,,,,,,,,,F,,,,,64.46,NAP,N
302380001,00016,30238000100016,O,,,,,,true,1,,,,RUE,DE SOULAGES,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,57.08,NAP,N
302380019,00018,30238001900018,O,1975-01-01,NN,,,2008-11-07T00:18:25,true,3,,,,,,82500,LE CAUSE,,,82036,,,,,,,,,,,,,,,,,,,2004-02-23,F,,,,,45.3A,NAFRev1,O
302380019,00026,30238001900026,O,1975-01-01,NN,,,2019-11-14T14:01:01,false,3,,,,RTE,DE GLATENS,82500,BEAUMONT-DE-LOMAGNE,,,82013,,,,,,,,,,,,,,,,,,,2004-02-23,F,,,,,45.3A,NAFRev1,N
302380027,00029,30238002700029,O,1988-12-25,NN,,,2006-12-15T00:15:17,false,4,,20,,RUE,DES PENITENTS,82200,MOISSAC,,,82112,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,93.0E,NAF1993,N
302380027,00037,30238002700037,O,2004-01-01,NN,,,2019-11-14T14:01:06,false,3,RES.PRINCESSE MARY APPT 05,105,,RTE,DE RAVINE VILAINE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2004-12-25,F,,,,,93.0E,NAFRev1,N
302380027,00045,30238002700045,O,2004-01-30,NN,,,2019-11-14T14:01:06,false,4,2EME ETAGE,54,,RUE,VICTOR HUGO,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,2008-08-18,F,,,,,96.02B,NAFRev2,N
302380027,00052,30238002700052,O,2009-11-20,,,,2010-11-26T09:57:52,false,2,BATIMENT BUROLAND 3 ETAGE,82,,RTE,DE BAYONNE,31300,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2010-11-12,F,,,,,96.04Z,NAFRev2,N
302380027,00060,30238002700060,O,2010-11-12,,,,2011-03-04T06:49:05,true,1,RES LES ALLEES DE PRUNEL,124,,ALL,MARYSE BASTIE,31840,AUSSONNE,,,31032,,,,,,,,,,,,,,,,,,,2010-11-12,F,,,,,96.04Z,NAFRev2,N
302380035,00014,30238003500014,O,1975-01-01,NN,,,2014-07-08T00:11:41,true,4,,7,,RUE,GILLAQUE,82000,MONTAUBAN,,,82121,,,,,,,,,,,,,,,,,,,2008-09-30,F,,,,,95.22Z,NAFRev2,N
302380043,00026,30238004300026,O,1993-10-01,NN,,,2013-06-04T09:05:49,false,3,,,,,,11350,PADERN,,,11270,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,01.2J,NAFRev1,N
302380043,00034,30238004300034,O,2013-04-01,,,4339ZZ,2016-11-27T04:12:45,true,2,,1,,RUE,DES METIERS,11350,TUCHAN,,,11401,,,,,,,,,,,,,,,,,,,2016-11-09,F,,,,,43.39Z,NAFRev2,N
302380076,00026,30238007600026,O,,NN,,,2019-11-14T14:00:39,true,1,,,,LD,PAILLES,46090,LABASTIDE-MARNHAC,,,46137,,,,,,,,,,,,,,,,,,,1997-11-30,F,,,,,45.4F,NAF1993,N
302380159,00012,30238015900012,O,,NN,,,2019-11-14T14:00:57,true,1,,134,,RTE,DE DIEPPE,76250,DEVILLE-LES-ROUEN,,,76216,,,,,,,,,,,,,,,,,,,1987-12-31,F,,,,,67.09,NAP,N
302380183,00020,30238018300020,O,1975-01-01,NN,,,2008-01-04T19:19:59,true,3,,,,,LES PARRICHETS,77120,MOUROUX,,,77320,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.49Z,NAFRev2,N
302380217,00018,30238021700018,O,,,,,,true,1,,13,,,GRANDE RUE,77940,VOULX,,,77531,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
302380225,00011,30238022500011,O,,NN,,,2019-11-14T14:01:04,true,1,,,,RUE,D'AUXERRE,89480,COULANGES-SUR-YONNE,,,89119,,,,,,,,,,,,,,,,,,,,F,,,,,64.49,NAP,N
302380233,00015,30238023300015,O,1900-01-01,,,,2019-11-14T14:01:05,false,2,,,,RUE,PAUL LANGEVIN,91270,VIGNEUX-SUR-SEINE,,,91657,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
302380233,00023,30238023300023,O,2010-04-01,,,,2021-02-23T10:36:16,true,1,,2,,PL,EDITH PIAF,91270,VIGNEUX-SUR-SEINE,,,91657,,,,,,,,,,,,,,,,,,,2010-04-01,A,,,,,46.18Z,NAFRev2,N
302380241,00034,30238024100034,O,,NN,,,,true,1,,19,,AV,PARMENTIER,91230,MONTGERON,,,91421,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,52.6D,NAF1993,O
302380266,00015,30238026600015,O,,NN,,,,true,1,,81,,RUE,RASPAIL,84300,CAVAILLON,,,84035,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,64.11,NAP,N
302380274,00027,30238027400027,O,,NN,,,,true,1,,6,,RUE,SANSON,77140,NEMOURS,,,77333,,,,,,,,,,,,,,,,,,,1988-10-28,F,,,,,63.05,NAP,N
302380282,00053,30238028200053,O,2000-09-01,NN,,,2014-05-30T11:12:41,false,4,,4,,RUE,DEFONTENAY,27400,LOUVIERS,,,27375,,,,,,,,,,,,,,,,,,,2001-02-15,F,,,,,51.1T,NAF1993,N
302380282,00061,30238028200061,O,2014-05-01,,,,2021-02-23T10:36:16,true,1,,108,,IMP,LAMBOY,76320,CAUDEBEC-LES-ELBEUF,,,76165,,,,,,,,,,,,,,,,,,,2014-05-01,A,,,,,56.21Z,NAFRev2,N
302380290,00015,30238029000015,O,,,,,,true,1,,,,CHE,DE LA FAVARELLE,81400,CARMAUX,,,81060,,,,,,,,,,,,,,,,,,,,F,,,,,62.43,NAP,N
302380308,00015,30238030800015,O,,,,,,true,1,,,,AV,DENIS PAPIN,77500,CHELLES,,,77108,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.41,NAP,N
302380324,00020,30238032400020,O,1900-01-01,NN,,,2006-10-26T23:56:57,true,3,,,,RUE,DU CLOS,89100,SOUCY,,,89399,,,,,,,,,,,,,,,,,,,2004-03-31,F,,,,,52.6D,NAFRev1,N
302380332,00031,30238033200031,O,,NN,,,,true,1,,,,RUE,DU TROU DU PUITS,76520,BOOS,,,76116,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,64.24,NAP,N
302380357,00020,30238035700020,O,,NN,,,2019-11-14T14:01:05,true,1,,73,,RUE,CARNOT,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,1996-04-30,F,,,,,52.2C,NAF1993,O
302380399,00014,30238039900014,O,,,,,,true,1,,22,,RUE,DES MORTES FONTAINES,92370,CHAVILLE,,,92022,,,,,,,,,,,,,,,,,,,1988-04-15,F,,,,,62.11,NAP,N
302380423,00012,30238042300012,O,,,,,,true,1,,44,,RUE,DES GUIGHETTES,77140,NEMOURS,,,77333,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.41,NAP,N
302380449,00017,30238044900017,O,1964-01-01,NN,,,2011-04-23T04:26:59,true,5,,98,,BD,LEON BOURGEOIS,83100,TOULON,,,83137,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,32.50A,NAFRev2,O
302380456,00020,30238045600020,O,,,,,,true,1,,,,,LES PUITS D HYERES,83130,LA GARDE,,,83062,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.60,NAP,N
302380464,00016,30238046400016,O,,,,,,true,1,,,,BD,SAINT DENIS,92400,COURBEVOIE,,,92026,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.11,NAP,N
302380480,00020,30238048000020,O,,NN,,,,true,1,,42,,RUE,DES JARDINETS,77138,LUZANCY,,,77265,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
302380506,00014,30238050600014,O,,,,,,true,1,,,,BD,JULES SANDEAU,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,60.07,NAP,N
302380514,00018,30238051400018,O,1900-01-01,NN,,,2019-11-14T14:01:05,true,4,,132,,RUE,LOUIS ROUQUIER,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2009-12-25,F,,,,,68.20B,NAFRev2,N
302380522,00011,30238052200011,O,,,,,,true,1,,8,,RUE,DU MOULIN DE LA TOUR,77940,VOULX,,,77531,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
302380548,00016,30238054800016,O,1991-05-01,NN,,,,false,4,,29,,RUE,DE LA PETITE FONTAINE,92190,MEUDON,,,92048,,,,,,,,,,,,,,,,,,,2001-01-01,F,LA PIERRE OEUVREE,,,,70.2C,NAF1993,N
302380548,00024,30238054800024,O,2001-01-01,NN,,,2012-07-28T09:13:44,true,7,,6,,RUE,BABIE,92190,MEUDON,,,92048,,,,,,,,,,,,,,,,,,,2010-12-25,F,,,,,68.20B,NAFRev2,N
302380555,00011,30238055500011,O,1900-01-01,NN,,,2016-01-27T04:17:23,true,5,MOULIN DE BOTANS,2,,,GRANDE RUE,90400,BOTANS,,,90015,,,,,,,,,,,,,,,,,,,2015-06-10,F,,,,,01.49Z,NAFRev2,N
302380563,00080,30238056300080,O,,NN,,,2019-11-14T14:00:30,true,1,,15,,RUE,MICHEL REDARES,30240,LE GRAU-DU-ROI,,,30133,,,,,,,,,,,,,,,,,,,1992-04-01,F,,,,,51.1T,NAF1993,N
302380571,00018,30238057100018,O,,NN,,,,true,1,,368,,AV,DE LA REPUBLIQUE,92000,NANTERRE,,,92050,,,,,,,,,,,,,,,,,,,1989-08-24,F,,,,,77.13,NAP,N
302380597,00013,30238059700013,O,,NN,,,,true,1,,368,,AV,DE LA REPUBLIQUE,92000,NANTERRE,,,92050,,,,,,,,,,,,,,,,,,,,F,,,,,77.13,NAP,N
302380605,00014,30238060500014,O,,NN,,,,true,1,,52,,BD,GAMBETTA,84200,CARPENTRAS,,,84031,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,45.3F,NAF1993,N
302380621,00029,30238062100029,O,,NN,,,,true,1,,,,,L'ILE OLIVEAU,44160,CROSSAC,,,44050,,,,,,,,,,,,,,,,,,,1988-09-30,F,,,,,62.46,NAP,N
302380647,00016,30238064700016,O,1975-01-01,NN,,,2019-11-14T14:01:05,true,4,,82,,AV,DU DIX HUIT JUIN 1940,92500,RUEIL-MALMAISON,,,92063,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,47.71Z,NAFRev2,N
302380662,00015,30238066200015,O,1975-01-01,NN,,,2006-10-26T23:56:57,true,3,,36,,RUE,DES SABLONS,77300,FONTAINEBLEAU,,,77186,,,,,,,,,,,,,,,,,,,2004-12-21,F,,,,,70.2C,NAFRev1,N
302380688,00010,30238068800010,O,1975-01-01,NN,,,2010-09-24T13:53:49,true,4,,30,,RUE,DE CHARTRES,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2009-12-25,F,,,,,68.20B,NAFRev2,N
302380712,00026,30238071200026,O,,NN,,,,true,1,,5,,RUE,DE LA MALMAISON,95500,GONESSE,,,95277,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,57.06,NAP,N
302380720,00011,30238072000011,O,,NN,,,,true,1,,11,,VLA,THOREL,93140,BONDY,,,93010,,,,,,,,,,,,,,,,,,,1990-12-25,F,,,,,57.06,NAP,N
302380761,00015,30238076100015,O,,NN,,,,true,1,,13,,QUAI,GUILBAUD,76490,RIVES-EN-SEINE,,,76164,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,67.2Z,NAF1993,O
302380779,00033,30238077900033,O,,NN,,,2019-11-14T14:00:58,true,1,,29,,AV,FRANKLIN ROOSEVELT,77260,LA FERTE-SOUS-JOUARRE,,,77183,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
302380829,00010,30238082900010,O,,,,,,true,1,,6,,IMP,DES LILAS,91670,ANGERVILLE,,,91016,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.10,NAP,N
302380845,00032,30238084500032,O,1994-11-14,NN,,,2019-11-14T14:00:57,true,4,,,,CHE,DU HALAGE,76480,LE MESNIL-SOUS-JUMIEGES,,,76436,,,,,,,,,,,,,,,,,,,2008-12-31,F,,,,,49.41B,NAFRev2,N
302380860,00015,30238086000015,O,,NN,,,,true,1,,14,,AV,DE BOURGOGNE,91300,MASSY,,,91377,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,64.25,NAP,N
302380878,00017,30238087800017,O,1900-01-01,NN,,4399CZ,2015-03-17T00:11:06,true,4,,,,,,79220,PAMPLIE,,,79200,,,,,,,,,,,,,,,,,,,1993-09-30,F,,,,,45.2V,NAF1993,N
302380886,00010,30238088600010,O,1975-01-01,NN,,,2019-11-14T14:01:03,true,3,,,,LD,CHAMPAGNAC,87160,SAINT-GEORGES-LES-LANDES,,,87145,,,,,,,,,,,,,,,,,,,2007-08-31,F,,,,,29.3C,NAFRev1,N
302380944,00017,30238094400017,O,,,,,2019-11-14T14:01:05,true,1,,,,AV,SALVADOR ALLENDE,91220,BRETIGNY-SUR-ORGE,,,91103,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
302380977,00025,30238097700025,O,,,,,,true,1,,,,RUE,DE L ESTEREL,83600,FREJUS,,,83061,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.43,NAP,N
302381017,00011,30238101700011,O,,NN,,,,true,1,,131,,RUE,PAUL VAILLANT COUTURIER,94140,ALFORTVILLE,,,94002,,,,,,,,,,,,,,,,,,,1988-10-07,F,,,,,49.05,NAP,N
302381025,00048,30238102500048,O,1997-10-23,,,,2011-04-28T00:11:06,false,3,,,,RUE,DE LA GRANDE,64210,BIDART,,,64125,,,,,,,,,,,,,,,,,,,1998-06-26,F,,,,,74.1J,NAF1993,N
302381025,00055,30238102500055,O,2008-07-01,,,,2010-12-12T06:40:08,true,2,,2,,RUE,DE LA PLAGE,64210,BIDART,,,64125,,,,,,,,,,,,,,,,,,,2010-12-31,F,LE REPAIRE DES THES,,,,47.29Z,NAFRev2,N
302381033,00026,30238103300026,O,1986-07-01,NN,,,2008-01-04T19:19:59,true,3,,11,,,PARC DE LA SCIE,76130,MONT-SAINT-AIGNAN,,,76451,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,96.09Z,NAFRev2,N
302381058,00023,30238105800023,O,1900-01-01,,,,2011-04-28T00:11:06,false,4,,,,,CTRE CIAL REG BELLE EPINE,94320,THIAIS,,,94073,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,52.3A,NAF1993,N
302381058,00049,30238105800049,O,2014-01-01,,,,2016-12-28T09:32:13,true,1,LA POLYNESIE GIENS,,,,VC PETITE CORNICHE,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2014-01-01,A,,,,,68.20A,NAFRev2,N
302381116,00060,30238111600060,O,1990-10-01,NN,,,2008-11-07T00:18:25,false,4,,8,,PL,AUX HERBES,30700,UZES,,,30334,,,,,,,,,,,,,,,,,,,2006-10-03,F,,,,,20.5A,NAFRev1,O
302381116,00078,30238111600078,O,1991-05-01,NN,,,,false,4,BUVETTE TVC,,,,GARE SNCF,30140,ANDUZE,,,30010,,,,,,,,,,,,,,,,,,,2001-03-15,F,,,,,20.5A,NAF1993,N
302381116,00086,30238111600086,O,1991-05-01,,,,2019-11-14T14:00:30,false,3,,,,,GARE SNCF,30270,SAINT-JEAN-DU-GARD,,,30269,,,,,,,,,,,,,,,,,,,2001-03-15,F,BUVETTE TCV,,,,55.4B,NAF1993,N
302381116,00094,30238111600094,O,1995-04-07,NN,,,2006-10-16T07:55:30,false,3,,3,,PL,AUX HERBES,30700,UZES,,,30334,,,,,,,,,,,,,,,,,,,1997-04-02,F,LE GAIN 'BAR,,,,55.3B,NAF1993,N
302381116,00102,30238111600102,O,1999-05-15,,,,2007-06-15T09:33:42,false,3,,4,,AV,DE LA LIBERATION,30700,UZES,,,30334,,,,,,,,,,,,,,,,,,,2004-12-25,F,BEBE-KADO,,,,52.4Z,NAFRev1,N
302381116,00110,30238111600110,O,2006-10-03,NN,,,2014-07-08T00:11:41,true,3,,3,,PAS,DU MARCHE,30700,UZES,,,30334,,,,,,,,,,,,,,,,,,,2008-09-30,F,AU BOIS DE MON COEUR,,,,16.29Z,NAFRev2,N
302381132,00026,30238113200026,O,,NN,,,,true,1,,93,,RUE,GRISOLLE,83600,FREJUS,,,83061,,,,,,,,,,,,,,,,,,,1988-05-03,F,,,,,62.43,NAP,N
302381140,00029,30238114000029,O,1983-03-01,NN,,9523ZZ,2015-03-17T00:11:06,true,1,,4,,RUE,DE LA VERGNE,79300,BRESSUIRE,,,79049,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,93.0N,NAF1993,N
302381207,00018,30238120700018,O,,,,,,true,1,,38,,RUE,GRANDE,77550,LISSY,,,77253,,,,,,,,,,,,,,,,,,,1990-05-31,F,,,,,67.01,NAP,N
302381215,00011,30238121500011,O,,NN,,,,true,1,,38,,RUE,JEAN MOULIN,94370,SUCY-EN-BRIE,,,94071,,,,,,,,,,,,,,,,,,,1999-06-27,F,,,,,67.01,NAP,N
302381256,00015,30238125600015,O,,,,,2019-11-14T14:01:05,true,1,,15,,RUE,DU GENERAL LECLERC,94350,VILLIERS-SUR-MARNE,,,94079,,,,,,,,,,,,,,,,,,,1986-12-31,F,,,,,55.73,NAP,N
302381306,00018,30238130600018,O,,,,,,true,1,,,,BD,LEON FEIX,95100,ARGENTEUIL,,,95018,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,65.02,NAP,N
302381330,00018,30238133000018,O,,,,,,true,1,,,,RUE,SAINT FURSY,80200,PERONNE,,,80620,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.01,NAP,N
302381355,00015,30238135500015,O,,NN,,,,true,1,,,,,BOUCHEREAU,77167,POLIGNY,,,77370,,,,,,,,,,,,,,,,,,,,F,,,,,64.49,NAP,N
302381363,00019,30238136300019,O,,,,,,true,1,,7,,PL,DU PALAIS,87300,BELLAC,,,87011,,,,,,,,,,,,,,,,,,,1991-08-01,F,,,,,38.50,NAP,N
302381389,00030,30238138900030,O,1900-01-01,,,,2011-04-28T00:11:06,false,4,,,,RES,ILOT DU MOULIN,84700,SORGUES,,,84129,,,,,,,,,,,,,,,,,,,1989-12-25,F,,,,,87.04,NAP,N
302381389,00048,30238138900048,O,2010-01-01,,,,2021-02-23T10:36:16,true,1,,54,,CHE,ANDRE MESSAGER,84320,ENTRAIGUES-SUR-LA-SORGUE,,,84043,,,,,,,,,,,,,,,,,,,2010-01-01,A,,,,,90.03A,NAFRev2,N
302381397,00017,30238139700017,O,,,,,2019-11-14T14:00:58,true,1,,,,RUE,PASTEUR,77430,CHAMPAGNE-SUR-SEINE,,,77079,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
302381413,00012,30238141300012,O,,NN,,,,true,1,,14,,BD,DE LA CHAPELLE,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,,F,,,,,64.49,NAP,N
302381421,00015,30238142100015,O,,,,,2019-11-14T14:00:59,true,1,,,,RUE,DES CHAPELIERS,77130,MONTEREAU-FAULT-YONNE,,,77305,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
302381439,00017,30238143900017,O,,NN,,,,true,1,,13,,RUE,SAINTE CECILE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
302381454,00016,30238145400016,O,,NN,,,,true,1,,87,,RUE,DES PYRENEES,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,1987-12-28,F,,,,,52.4C,NAF1993,N
302381462,00019,30238146200019,O,,,,,,true,1,,,,RUE,GRANDE,77300,FONTAINEBLEAU,,,77186,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
302381470,00053,30238147000053,O,1996-03-01,NN,,,2006-11-25T09:14:36,true,3,,10,,RUE,BROCA,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2005-09-13,F,,,,,52.4R,NAFRev1,N
302381488,00014,30238148800014,O,,NN,,,2019-11-14T14:01:05,true,1,,25,,RUE,MAL DE LATTRE DE TASSIGNY,91100,CORBEIL-ESSONNES,,,91174,,,,,,,,,,,,,,,,,,,1989-11-17,F,,,,,59.08,NAP,N
302381496,00017,30238149600017,O,1900-01-01,NN,,,,true,4,,1,,RUE,DES TROPIQUES,94150,RUNGIS,,,94065,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,57.03,NAP,N
302381512,00011,30238151200011,O,,NN,,,,true,1,,34,,CRS,DU BERTEUIL,84600,VALREAS,,,84138,,,,,,,,,,,,,,,,,,,,F,,,,,55.72,NAP,N
302381538,00057,30238153800057,O,,NN,,,,true,1,,20,,RUE,DES ORMES,95290,L'ISLE ADAM,,,95313,,,,,,,,,,,,,,,,,,,1995-03-06,F,,,,,45.4M,NAF1993,N
302381546,00019,30238154600019,O,,NN,,,,true,1,,,,AV,PR GRACE ESTORIL MONTE CAR,,,,,,,,99138,MONACO,,,,,,,,,,,,,,,1986-12-25,F,,,,,77.14,NAP,N
302381553,00023,30238155300023,O,,,,,2019-11-14T14:01:05,true,1,,2,,ALL,DE LA ROCAILLE,93160,NOISY-LE-GRAND,,,93051,,,,,,,,,,,,,,,,,,,1988-01-05,F,,,,,79.01,NAP,N
302381579,00028,30238157900028,O,1900-01-01,NN,,,2019-11-14T14:00:53,true,5,,3,,RUE,CHARLES MARTIN,69190,SAINT-FONS,,,69199,,,,,,,,,,,,,,,,,,,2010-12-28,F,,,,,33.20A,NAFRev2,O
302381587,00013,30238158700013,O,,NN,,,,true,1,,,,,PLAINE DU PAL,46000,CAHORS,,,46042,,,,,,,,,,,,,,,,,,,1994-04-16,F,,,,,51.3A,NAF1993,O
302381629,00013,30238162900013,O,1975-01-01,NN,,4333ZZ,2016-04-26T01:41:31,true,4,,10,,RUE,DE PARIS,61100,FLERS,,,61169,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.52A,NAFRev2,O
302381637,00024,30238163700024,O,2003-11-30,NN,,,2019-11-14T14:00:49,true,7,,,,,LE BOURG,61430,MENIL-HUBERT-SUR-ORNE,,,61269,,,,,,,,,,,,,,,,,,,2018-01-12,A,,,,,68.20B,NAFRev2,N
302381637,00032,30238163700032,O,1988-11-07,NN,,,2008-04-26T08:37:31,false,5,,,,,TRA LE BOS,19300,EGLETONS,,,19073,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.22Z,NAFRev2,N
302381637,00040,30238163700040,O,1989-01-01,NN,,,2021-02-23T10:36:16,false,7,,,,LD,LE JARDINET,61100,LA SELLE-LA-FORGE,,,61466,,,,,,,,,,,,,,,,,,,2016-01-01,A,,,,,81.21Z,NAFRev2,N
302381637,00057,30238163700057,O,1999-01-01,NN,,,2019-11-14T14:00:34,false,3,ZA,,,RUE,DE RENNES,35590,SAINT-GILLES,,,35275,,,,,,,,,,,,,,,,,,,2005-06-27,F,,,,,45.2F,NAFRev1,O
302381637,00065,30238163700065,O,1996-01-01,NN,,,,false,4,,16,,RTE,DE BRUMATH,67670,MOMMENHEIM,,,67301,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,45.2F,NAFRev1,O
302381637,00073,30238163700073,O,1994-12-31,NN,,,2017-11-22T10:19:34,false,6,,32,,RUE,RENE CASSIN,83340,LE LUC,,,83073,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,42.22Z,NAFRev2,N
302381637,00081,30238163700081,O,1999-01-01,NN,,,2006-10-26T23:56:58,false,3,,17,,RUE,CONSTANT FORGET,14000,CAEN,,,14118,,,,,,,,,,,,,,,,,,,2004-07-04,F,,,,,45.2F,NAFRev1,N
302381637,00099,30238163700099,O,2001-05-01,NN,,,2019-11-14T14:01:02,false,5,ZI DES PLAYES,,,RUE,DU COMMERCE,83140,SIX-FOURS-LES-PLAGES,,,83129,,,,,,,,,,,,,,,,,,,2017-10-31,F,,,,,81.21Z,NAFRev2,O
302381637,00107,30238163700107,O,2005-06-27,NN,,,2019-11-14T14:00:34,false,4,,2,,RUE,DU GRIPAIL,35590,SAINT-GILLES,,,35275,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,42.22Z,NAFRev2,N
302381645,00035,30238164500035,O,1900-01-01,NN,,,2008-11-07T00:18:25,false,4,,16,,RUE,FERNAND FOREST,63540,ROMAGNAT,,BP 323,63307,63109,ROMAGNAT CEDEX,,,,,,,,,,,,,,,,,2003-07-28,F,,,,,74.2C,NAFRev1,O
302381645,00043,30238164500043,O,2003-07-28,12,2019,,2021-10-27T08:14:20,true,3,,10,,IMP,HENRI BECQUEREL,63110,BEAUMONT,,BP 123,63032,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,71.12B,NAFRev2,O
302381645,00050,30238164500050,O,2011-12-01,NN,,,2015-05-14T04:03:23,false,2,VILLA 709,1,,ALL,HENRI GUILLAUMET,31600,EAUNES,,,31165,,,,,,,,,,,,,,,,,,,2013-09-01,F,,,,,71.12B,NAFRev2,N
302381645,00068,30238164500068,O,2013-09-01,NN,,,2019-11-14T14:00:31,false,2,,172,,CHE,DE GABACHOU,31860,LABARTHE-SUR-LEZE,,,31248,,,,,,,,,,,,,,,,,,,2014-12-01,F,,,,,71.12B,NAFRev2,N
302381645,00076,30238164500076,O,2014-12-01,,,,2014-12-12T10:36:30,false,1,,19,,CHE,DE LA LOGE,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2014-12-01,A,,,,,71.12B,NAFRev2,N
302381645,00084,30238164500084,O,2019-03-01,,,,2019-04-30T08:35:15,false,1,CRAN-GEVRIER,7,,RUE,DES TISSERANDS,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2019-03-01,A,,,,,71.12B,NAFRev2,N
302381652,00031,30238165200031,O,1982-10-22,NN,,3212ZZ,2019-11-14T14:00:53,true,5,,91,,AV,CHARLES DE GAULLE,69160,TASSIN-LA-DEMI-LUNE,,,69244,,,,,,,,,,,,,,,,,,,2012-10-05,F,,,,,47.77Z,NAFRev2,O
302381652,00056,30238165200056,O,1988-01-27,NN,,,2019-11-14T14:00:53,false,3,,42,,AV,DE LA REPUBLIQUE,69160,TASSIN-LA-DEMI-LUNE,,,69244,,,,,,,,,,,,,,,,,,,1996-01-31,F,PAILLETTE,,,,52.4V,NAF1993,N
302381660,00018,30238166000018,O,,NN,,,,true,1,,3,,RUE,DE LA COURTINE,67000,STRASBOURG,,,67482,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
302381678,00028,30238167800028,O,,NN,,,,true,1,,,,RTE,DE RENNES,53400,CRAON,,,53084,,,,,,,,,,,,,,,,,,,,F,,,,,77.14,NAP,N
302381686,00013,30238168600013,O,1975-01-01,NN,,4776ZP,2015-05-14T04:03:23,true,6,,6,,PL,LEON BOURGEOIS,51200,EPERNAY,,,51230,,,,,,,,,,,,,,,,,,,2014-08-31,F,,,,,47.76Z,NAFRev2,N
