042302471,00018,04230247100018,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,4,,RUE,DE LA FAUCILLE,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302489,00010,04230248900010,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,4,,RUE,DU COMMERCE,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302497,00013,04230249700013,O,1995-12-25,NN,,,2011-04-23T04:05:04,true,3,,8,,RUE,DU MOLE,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2009-06-30,A,,,,,81.10Z,NAFRev2,N
042302513,00017,04230251300017,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,1,,RUE,DU COMMERCE,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302521,00010,04230252100010,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,5,,PL,DE LA LIBERATION,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302539,00012,04230253900012,O,1995-12-25,NN,,,2013-05-18T02:04:10,true,3,,10,,RUE,DU MARTINET,74240,GAILLARD,,,74133,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042302547,00015,04230254700015,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,3,,2,,RUE,DU PARC,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302554,00011,04230255400011,O,1995-12-25,NN,,,2014-06-13T23:06:59,true,3,,16,,RUE,DU CLOS FLEURY,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2012-09-30,A,,,,,81.10Z,NAFRev2,N
042302562,00014,04230256200014,O,1995-12-25,NN,,,2010-04-18T03:04:24,true,3,,38,,RTE,DE BONNEVILLE,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-12-31,A,,,,,81.10Z,NAFRev2,N
042302570,00017,04230257000017,O,1995-12-25,NN,,,2008-04-26T08:09:23,true,3,,15,,AV,PASTEUR,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302588,00019,04230258800019,O,1995-12-25,NN,,,2011-04-23T04:05:04,true,3,,1,,RUE,DU SENTIER,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2009-04-09,A,,,,,81.10Z,NAFRev2,N
042302612,00017,04230261200017,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,ET 8,6,,RUE,DU MERLE,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302620,00010,04230262000010,O,1995-12-25,NN,,,2016-04-26T01:06:10,true,3,,50,,AV,DE LA GARE,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2014-12-31,A,,,,,81.10Z,NAFRev2,N
042302646,00015,04230264600015,O,,,,,,true,1,,31,,RUE,DU LIEUTENANT YVAN GENOT,74240,GAILLARD,,,74133,,,,,,,,,,,,,,,,,,,1996-12-31,F,,,,,70.3C,NAF1993,N
042302661,00014,04230266100014,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,3,,65,,AV,DE LA GARE,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302679,00016,04230267900016,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,,,RUE,DES MONTHOUSES,74100,AMBILLY,,,74008,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302703,00014,04230270300014,O,1985-01-01,NN,,,2015-05-14T03:05:41,true,4,,,,,,74110,MORZINE,,,74191,,,,,,,,,,,,,,,,,,,2013-04-30,A,,,,,81.10Z,NAFRev2,N
042302737,00012,04230273700012,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,,,,LD,LE PIED DE L ADROIT,74260,LES GETS,,,74134,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042302745,00015,04230274500015,O,1995-12-25,,,,2008-01-04T18:04:50,true,2,,6,,PL,AUX BOIS,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302752,00011,04230275200011,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,3,,16,,RUE,LOUIS BOCH,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042302760,00014,04230276000014,O,,NN,,,,true,1,,5,,AV,DES ROMAINS,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,1997-03-31,F,,,,,70.3C,NAF1993,O
042302778,00016,04230277800016,O,1995-12-25,NN,,,2017-01-03T07:59:27,true,3,8 ET,6,,RUE,EMILE TYRODE,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302786,00019,04230278600019,O,1995-12-25,NN,,,2017-02-06T20:03:34,true,2,,31,,AV,DES ILES,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302794,00013,04230279400013,O,1995-12-25,NN,,,2013-05-18T02:04:10,true,3,ET 4,2,,RUE,DE RUMILLY,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2011-12-31,A,,,,,81.10Z,NAFRev2,N
042302802,00014,04230280200014,O,1995-12-25,NN,,,2017-01-03T09:58:57,true,3,,16,,RUE,DU LEVANT,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302810,00017,04230281000017,O,1995-12-25,NN,,,2015-05-14T03:05:41,true,3,,23,,RUE,DU PAQUIER,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2013-12-31,A,,,,,81.10Z,NAFRev2,N
042302828,00019,04230282800019,O,1995-12-25,NN,,,2017-01-03T10:29:52,true,3,A 20,18,,RUE,DE L AERODROME,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2010-09-19,A,,,,,81.10Z,NAFRev2,N
042302836,00012,04230283600012,O,1995-12-25,NN,,,2017-01-03T08:46:22,true,3,ET 17,15,,RUE,DE L HOPITAL,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2011-09-30,A,,,,,81.10Z,NAFRev2,N
042302851,00011,04230285100011,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,,,,CHE,DES PARONS,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042302869,00013,04230286900013,O,1995-12-25,NN,,,2017-01-03T10:10:21,true,2,,,,RTE,DE SACCONGES,74600,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302885,00019,04230288500019,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,16 ET 18,14,,RUE,JOSEPH BEARD,74150,RUMILLY,,,74225,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302893,00013,04230289300013,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,,16,,RUE,DE NARVIK,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042302919,00016,04230291900016,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,3,,23,,RUE,DE LA FRATERNITE,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2021-03-31,A,,,,,81.10Z,NAFRev2,N
042302927,00019,04230292700019,O,1995-12-25,NN,,,2018-09-29T12:01:19,true,3,,2,,RUE,LIONEL TERRAY,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2017-05-31,A,,,,,81.10Z,NAFRev2,N
042302935,00012,04230293500012,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,,2,,RUE,DES FLEURS,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042302943,00016,04230294300016,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,45,,AV,DE GENEVE,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302950,00011,04230295000011,O,1995-12-25,NN,,,2017-01-02T21:50:48,true,2,,5,,IMP,DES JARDINS,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302968,00013,04230296800013,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,,13,,RUE,EUGENE VERDUN,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042302976,00016,04230297600016,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,,2,,AV,DE LA REPUBLIQUE,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042302984,00010,04230298400010,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,47,,RUE,SOMMEILLER,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042302992,00013,04230299200013,O,1995-12-25,NN,,,2017-01-02T21:23:59,true,3,,15,,RUE,DU VERNAY,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303008,00017,04230300800017,O,1995-12-25,NN,,,2017-01-23T20:16:31,true,3,ET 43,41,,AV,DU PARC DES SPORTS,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303016,00010,04230301600010,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,3,77,71,,BD,DE LA ROCADE,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303024,00014,04230302400014,O,1995-12-25,NN,,,2017-01-23T20:13:37,true,2,,2,,AV,DU PARC DES SPORTS,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303032,00017,04230303200017,O,1995-12-25,NN,,,2017-01-11T17:10:44,true,3,,14,,RUE,HENRY BORDEAUX,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303040,00010,04230304000010,O,1995-12-25,NN,,,2019-03-20T10:02:25,true,2,,48,,RUE,DES MARQUISATS,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303057,00014,04230305700014,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,22,,RUE,SOMMEILLER,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303065,00017,04230306500017,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,4,,RUE,FABIEN CALLOUD,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303073,00011,04230307300011,O,1995-12-25,NN,,,2019-06-17T20:00:55,true,3,41 A 45,,,RUE,DE LA CRETE,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303081,00014,04230308100014,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,7 ET 9,,,RUE,FABIEN CALLOUD,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303107,00017,04230310700017,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,12,,RUE,DE L ANNEXION,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303115,00010,04230311500010,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,,11,,BD,DECOUZ,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303131,00017,04230313100017,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,79 81,,,BD,DU FIER,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303156,00014,04230315600014,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,3 ET 5,1,,AV,GERMAIN PERREARD,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303164,00018,04230316400018,O,1985-01-01,NN,,,2019-11-14T14:00:57,true,4,,,,,,74450,SAINT-JEAN-DE-SIXT,,,74239,,,,,,,,,,,,,,,,,,,2014-11-09,A,,,,,81.10Z,NAFRev2,N
042303172,00011,04230317200011,O,1995-12-25,NN,,,2011-04-23T04:05:04,true,3,,1,,AV,DU COTEAU,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2009-09-30,A,,,,,81.10Z,NAFRev2,N
042303198,00016,04230319800016,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,ET 25,23,,AV,DE NOVEL,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303222,00014,04230322200014,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,3,ET 11 BIS,11,,RUE,PRESIDENT FAVRE,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303230,00017,04230323000017,O,1995-12-25,NN,,,2013-05-18T02:04:10,true,3,A 78,72,,AV,DE BROGNY,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2011-11-30,A,,,,,81.10Z,NAFRev2,N
042303248,00019,04230324800019,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,7,,AV,DES ROMAINS,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303255,00014,04230325500014,O,1991-02-01,NN,,,2008-01-04T18:04:50,true,3,,18,B,BD,DU LYCEE,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303263,00018,04230326300018,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,2,,RUE,NOTRE DAME,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303271,00011,04230327100011,O,1995-12-25,NN,,,2009-06-27T03:10:55,true,3,,15,,AV,BERTHOLLET,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303297,00016,04230329700016,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,,55,,CHE,DES FINS NORD,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303305,00017,04230330500017,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,58,,AV,DES ROMAINS,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303313,00011,04230331300011,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,32,,AV,DES ROMAINS,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303321,00014,04230332100014,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,3,27 ET 29,25,,RUE,LOUIS CHAUMONTEL,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303339,00016,04230333900016,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,1,,AV,DES ROMAINS,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303347,00019,04230334700019,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,10,,RUE,DE LA REPUBLIQUE,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303354,00015,04230335400015,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,6,,RUE,DU PAQUIER,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303362,00018,04230336200018,O,1995-12-25,NN,,,2017-01-02T21:33:41,true,3,15 17,,,RUE,DU PRE FORNET,74600,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2009-11-01,A,,,,,81.10Z,NAFRev2,N
042303388,00013,04230338800013,O,1995-12-25,NN,,,2017-01-11T21:24:52,true,2,,9,Q,AV,DE LA REPUBLIQUE,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303396,00016,04230339600016,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,,15,,RUE,DE LA PREFECTURE,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303404,00018,04230340400018,O,1995-12-25,NN,,,2017-02-06T20:03:56,true,2,,49,,AV,DE CRAN,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303412,00011,04230341200011,O,1995-12-25,NN,,,2017-01-12T14:30:46,true,3,,36,,AV,DE LA MAVERIA,74940,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303438,00016,04230343800016,O,1995-12-25,NN,,,2016-04-26T01:06:10,true,3,,1,,BD,ST BERNARD DE MENTHON,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2014-12-31,A,,,,,81.10Z,NAFRev2,N
042303446,00019,04230344600019,O,1995-12-25,NN,,,2017-05-04T01:04:53,true,3,13 ET 15,11,,RUE,DE SEYSSEL,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2015-12-31,A,,,,,81.10Z,NAFRev2,N
042303453,00015,04230345300015,O,1995-12-25,NN,,,2009-06-27T03:10:55,true,3,,4,,RUE,BARON PIERRE DE COUBERTIN,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303487,00013,04230348700013,O,1995-12-25,NN,,,2017-01-03T08:44:01,true,2,,7,,RUE,DU JOURDIL,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303495,00016,04230349500016,O,1995-12-25,NN,,,2018-09-29T12:01:19,true,4,21 A 35,,,,COTE PERRIERE,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2016-06-30,A,,,,,81.10Z,NAFRev2,N
042303503,00017,04230350300017,O,1995-12-25,NN,,,2017-05-04T01:04:53,true,3,,22,,RUE,FRANCOIS VERNEX,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2016-08-01,A,,,,,81.10Z,NAFRev2,N
042303511,00010,04230351100010,O,1995-12-25,NN,,,2014-06-13T23:06:59,true,3,15 ET 15BIS,13,,CHE,DES FINS SUD,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2012-06-30,A,,,,,81.10Z,NAFRev2,N
042303529,00012,04230352900012,O,1995-12-25,NN,,,2017-01-12T11:40:56,true,2,ET 24,22,,AV,DU STADE,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303537,00015,04230353700015,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,3,ET 3,1,,RUE,DU ONZIEME BCA,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303552,00014,04230355200014,O,1995-12-25,NN,,,2008-01-04T18:04:50,true,2,,13,,RUE,THOMAS RUPHY,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303560,00017,04230356000017,O,1985-01-01,01,2019,,2021-10-27T08:02:52,true,3,,21,,AV,DES CARRES,74940,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303578,00019,04230357800019,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,3,,9,,AV,D ALBIGNY,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303594,00016,04230359400016,O,1995-12-25,NN,,,2008-01-04T18:04:51,true,2,,43,,CHE,DES FINS NORD,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303610,00010,04230361000010,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,ET 15,13,,RUE,FRANCOIS VERNEX,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303628,00012,04230362800012,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,ET 25,23,,RUE,DU PRE D AVRIL,74940,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303636,00015,04230363600015,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,23 ET,11,,RUE,DES JARDINS D ARCANA,74940,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303644,00019,04230364400019,O,1985-01-01,01,2019,,2021-10-27T08:02:52,true,3,,,,,,74370,ARGONAY,,,74019,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303669,00016,04230366900016,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,,3,,IMP,DE L ETANG,74940,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303677,00019,04230367700019,O,1995-12-25,NN,,,2015-05-14T03:05:41,true,3,,20,,AV,DE CHAMBERY,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2013-12-31,A,,,,,81.10Z,NAFRev2,N
042303685,00012,04230368500012,O,1995-12-25,NN,,,2008-01-04T18:04:51,true,2,ET 16,14,,RUE,ELOI SERAND,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303693,00016,04230369300016,O,1995-12-25,,,,2008-01-04T18:04:51,true,2,,6,,BD,ST BERNARD DE MENTHON,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303719,00019,04230371900019,O,1995-12-25,NN,,,2013-05-18T02:04:10,true,3,5 A 7,5,B,RUE,ARISTIDE BRIAND,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2011-03-31,A,,,,,81.10Z,NAFRev2,N
042303727,00012,04230372700012,O,1995-12-25,NN,,,2008-01-04T18:04:51,true,2,,34,,AV,DE BROGNY,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303735,00015,04230373500015,O,1995-12-25,NN,,,2014-06-13T23:06:59,true,3,,89,,AV,DE GENEVE,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2012-12-31,A,,,,,81.10Z,NAFRev2,N
042303768,00016,04230376800016,O,1995-12-25,NN,,,2017-01-03T08:00:14,true,3,,,,RUE,DES NOISETIERS,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303776,00019,04230377600019,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,3,,9,,RUE,THOMAS RUPHY,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303784,00013,04230378400013,O,1995-12-25,NN,,,2008-01-04T18:04:51,true,3,,4,,RUE,CAMILLE DUNANT,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303800,00017,04230380000017,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,,,,RUE,DU LAC,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303826,00012,04230382600012,O,1995-12-25,NN,,,2008-01-04T18:04:51,true,2,,2,,RUE,DE GENEVE,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303859,00013,04230385900013,O,1995-12-25,NN,,,2008-01-04T18:04:51,true,2,,4,,AV,DU LEMAN,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042303867,00016,04230386700016,O,1995-12-25,NN,,,2018-09-29T12:01:19,true,3,,1,,RUE,DU BUET,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2016-06-30,A,,,,,81.10Z,NAFRev2,N
042303909,00016,04230390900016,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,4,,,,RUE,DU JOROUX,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2009-07-01,A,,,,,81.10Z,NAFRev2,O
042303925,00012,04230392500012,O,1995-12-25,NN,,,2013-05-18T02:04:10,true,3,BAT A,26,,RUE,DE VALLARD,74240,GAILLARD,,,74133,,,,,,,,,,,,,,,,,,,2011-12-31,A,,,,,81.10Z,NAFRev2,N
042303941,00019,04230394100019,O,1995-12-25,NN,,,2018-09-29T12:01:19,true,4,,5,,IMP,DU FACHORET,74100,AMBILLY,,,74008,,,,,,,,,,,,,,,,,,,2016-05-11,A,,,,,81.10Z,NAFRev2,N
042303958,00013,04230395800013,O,1995-12-25,NN,,,2012-05-05T00:13:34,true,3,21  ET,19,,RUE,MASSENET,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2010-07-31,A,,,,,81.10Z,NAFRev2,N
042303966,00016,04230396600016,O,1995-12-25,01,2019,,2021-10-27T08:02:52,true,2,1 A 7,,,RUE,MASSENET,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
042303974,00010,04230397400010,O,1995-12-25,NN,,,2011-04-23T04:05:04,true,3,13 ET 17,,,RUE,MASSENET,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2009-09-30,A,,,,,81.10Z,NAFRev2,N
042303982,00013,04230398200013,O,1995-12-25,NN,,,2008-01-04T18:04:51,true,2,13  15 ET 17,13,,RUE,MASSENET,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
042304006,00010,04230400600010,O,1985-01-01,01,2019,,2021-10-27T08:02:52,true,3,,,,,,74160,COLLONGES-SOUS-SALEVE,,,74082,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
