069201507,00014,06920150700014,O,,,,,2019-11-14T14:00:40,true,1,,,,LD,GRIEUL,49220,GREZ-NEUVILLE,,,49155,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.06,NAP,N
069201515,00017,06920151500017,O,,NN,,,,true,1,,4,,RUE,DU PETIT MANOIR,49450,VILLEDIEU LA BLOUERE,,,49375,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
069201531,00014,06920153100014,O,1969-01-01,NN,,,2006-10-26T23:37:08,false,5,,57,,BD,GUSTAVE RICHARD,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,2005-01-01,F,,,,,51.1L,NAFRev1,O
069201531,00022,06920153100022,O,2005-01-01,01,2019,,2021-10-27T08:03:18,true,2,,62,,RUE,DE PINEAU,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.16Z,NAFRev2,O
069201549,00016,06920154900016,O,1969-01-01,NN,,,,true,1,,4,,RUE,CHAPERONNIERE,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2000-07-03,F,,,,,52.4C,NAF1993,O
069201580,00011,06920158000011,O,1900-01-01,NN,,,2008-10-26T03:51:24,true,4,,42,,RUE,SADI CARNOT,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,70.2C,NAF1993,N
069201598,00047,06920159800047,O,1900-01-01,NN,,,,false,4,,,,,,44310,SAINT-PHILBERT-DE-GRAND-LIEU,,,44188,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,70.2C,NAF1993,N
069201598,00054,06920159800054,O,1900-01-01,,,,,true,4,,45,,RUE,DU POIRIER,49450,SEVREMOINE,,BP 2,49301,,,,,,,,,,,,,,,,,,,2000-12-25,F,,,,,19.3Z,NAF1993,N
069201598,00062,06920159800062,O,1900-01-01,NN,,,2015-12-21T20:43:03,false,4,,2,,IMP,DU GRAND PRE,49600,BEAUPREAU-EN-MAUGES,,,49023,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,19.3Z,NAF1993,O
069201598,00070,06920159800070,O,1998-04-01,,,,2019-11-14T14:00:40,false,3,,,,,ZI LE BORDAGE,49122,LE MAY-SUR-ÈVRE,,,49193,,,,,,,,,,,,,,,,,,,1999-09-10,F,,,,,19.3Z,NAF1993,N
069201598,00088,06920159800088,O,1999-04-06,,,,2019-11-14T14:00:17,false,3,,114,,BD,DE DIJON,10800,SAINT-JULIEN-LES-VILLAS,,,10343,,,,,,,,,,,,,,,,,,,1999-12-25,F,THE SHOES FACTORY,,,,52.4E,NAF1993,N
069201606,00022,06920160600022,O,1900-01-01,,,,,false,3,,40,,BD,VICTOR HUGO,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,1998-07-28,F,,,,,70.2A,NAF1993,N
069201606,00030,06920160600030,O,1998-07-28,,,,,false,3,,25,,AV,DE NANTES,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,2002-01-01,F,RESIDENCE PLEIN CIEL,,,,70.2A,NAF1993,N
069201606,00048,06920160600048,O,2002-01-01,NN,,,2013-09-25T15:49:27,false,4,CHOLET,56,,RUE,DE SAINT MELAINE,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,2013-09-23,F,,,,,68.20A,NAFRev2,N
069201606,00055,06920160600055,O,2013-09-23,,,,2016-06-28T04:01:56,true,1,RESIDENCE ANJOU - BAT LE COUESNON,8,,ALL,DU MORBIHAN,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,2013-09-23,A,,,,,68.20A,NAFRev2,N
069201622,00011,06920162200011,O,1969-01-01,NN,,,2018-04-27T19:31:54,true,4,,54,,RUE,D'ANJOU,49110,MAUGES-SUR-LOIRE,,,49244,,,,,,,,,,,,,,,,,,,2003-04-01,F,,,,,50.2Z,NAFRev1,O
069201689,00010,06920168900010,O,1969-01-01,NN,,,,true,1,,72,,RUE,CHOLETAISE,49450,SEVREMOINE,,,49301,,,,,,,,,,,,,,,,,,,2002-04-30,F,,,,,19.3Z,NAF1993,O
069201705,00048,06920170500048,O,,NN,,,,true,1,,,,,Z I ECOUFLANT,49000,ECOUFLANT,,,49129,,,,,,,,,,,,,,,,,,,1995-12-29,F,,,,,14.2A,NAF1993,N
069201721,00011,06920172100011,O,,,,,,true,1,,,,RUE,SAINT BONAVENTURE,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,81.21,NAP,N
069201739,00013,06920173900013,O,,,,,,true,1,,80,,RUE,MAINDRON,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,,F,,,,,59.10,NAP,N
069201747,00024,06920174700024,O,,NN,,,2019-11-14T14:00:40,true,1,,38,,RUE,HALOPE FRERES,49130,LES PONTS-DE-CE,,,49246,,,,,,,,,,,,,,,,,,,1989-02-20,F,,,,,74.1J,NAF1993,N
069201754,00020,06920175400020,O,,NN,,,,true,1,,,,AV,DE NANTES,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,,F,,,,,65.03,NAP,N
069201770,00018,06920177000018,O,,NN,,,,true,1,,78,,AV,DU GENERAL DE GAULLE,49120,CHEMILLE-EN-ANJOU,,,49092,,,,,,,,,,,,,,,,,,,1992-12-30,F,,,,,70.2C,NAF1993,N
069201796,00070,06920179600070,O,1990-01-01,NN,,,2011-04-23T04:06:18,false,5,,1,,,ZA LES VIGNEROLLES,13330,PELISSANNE,,,13069,,,,,,,,,,,,,,,,,,,2010-01-01,F,,,,,46.73B,NAFRev2,O
069201796,00088,06920179600088,O,2010-01-01,00,2019,,2021-10-27T08:03:18,false,2,DE LA CRAU,,,AV,GABRIEL VOISIN,13300,SALON-DE-PROVENCE,,,13103,,,,,,,,,,,,,,,,,,,2019-04-25,F,,,,,46.73B,NAFRev2,O
069201796,00096,06920179600096,O,2019-04-25,02,2019,,2021-10-27T08:03:18,true,1,,2011,T,,VIEUX CHEMIN DE LAMBESC,13330,PELISSANNE,,,13069,,,,,,,,,,,,,,,,,,,2019-04-25,A,,,,,46.73B,NAFRev2,N
069201887,00028,06920188700028,O,,NN,,,,true,1,,8,,RUE,DE LA CROIX BLANCHE,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,,F,,,,,55.73,NAP,N
069201903,00015,06920190300015,O,1969-01-01,,,,2009-06-27T03:12:14,true,4,,5,,RUE,SAINT DENIS,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,55.4B,NAFRev1,O
069201945,00032,06920194500032,O,,NN,,,,true,1,,17,,RUE,LE NOTRE,49000,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1994-10-28,F,,,,,29.5P,NAF1993,O
069300036,00014,06930003600014,O,,,,,,true,1,,44,,RUE,DE LA LOIRE,49600,GESTE,,,49151,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.05,NAP,N
069300044,00018,06930004400018,O,,,,,,true,1,,,,,,49230,SAINT GERMAIN SUR MOINE,,,49285,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.14,NAP,N
069300085,00011,06930008500011,O,,,,,,true,1,,,,,,49270,OREE-D'ANJOU,,,49069,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.05,NAP,N
069400018,00011,06940001800011,O,,NN,,,2019-11-14T14:00:36,true,1,,,,LD,BOURG,38134,SAINT-JOSEPH-DE-RIVIERE,,,38405,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,52.1B,NAF1993,N
069400034,00018,06940003400018,O,1969-01-01,NN,,,2006-11-25T09:05:46,true,4,,6,,PL,HENRI CHAPAYS,38600,FONTAINE,,,38169,,,,,,,,,,,,,,,,,,,2004-09-09,F,,,,,52.3A,NAFRev1,O
069400091,00018,06940009100018,O,,,,,,true,1,,,,,,38140,RIVES,,,38337,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
069400141,00011,06940014100011,O,,,,,,true,1,,71,,RUE,DE LA REPUBLIQUE,38140,RIVES,,,38337,,,,,,,,,,,,,,,,,,,1987-06-06,F,,,,,93.0D,NAF1993,N
069400158,00015,06940015800015,O,,,,,,true,1,,1,,PL,DE LA MAIRIE,38400,SAINT MARTIN D'HERES,,,38421,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
069400182,00023,06940018200023,O,,NN,,,2019-11-14T14:00:19,true,1,,,,PL,DES PRECHEURS,13100,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,1995-10-30,F,,,,,52.4R,NAF1993,N
069400216,00011,06940021600011,O,1966-01-01,NN,,,2019-11-14T14:00:36,true,1,,,,,,38840,SAINT-HILAIRE-DU-ROSIER,,,38394,,,,,,,,,,,,,,,,,,,2001-01-23,F,,,,,70.2C,NAF1993,N
069400232,00026,06940023200026,O,,,,,,true,1,,,,CHE,DES EYSSAGNIERES,05000,GAP,,,05061,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,44.33,NAP,N
069400240,00011,06940024000011,O,,,,,,true,1,,4,,AV,DE SAVOIE,38530,PONTCHARRA,,,38314,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,62.11,NAP,N
069400265,00018,06940026500018,O,,NN,,,,true,1,,17,,ALL,ROGER CLAUDEL,38130,ECHIROLLES,,,38151,,,,,,,,,,,,,,,,,,,,F,,,,,62.41,NAP,N
069400273,00012,06940027300012,O,1965-01-01,NN,,,2008-11-07T00:16:16,true,4,,59,,RUE,DE LA REPUBLIQUE,38140,RIVES,,,38337,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,52.2C,NAFRev1,O
069400281,00015,06940028100015,O,,,,,,true,1,,,,RUE,M CHARLES,38420,DOMENE,,,38150,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
069400331,00018,06940033100018,O,,NN,,,,true,1,,,,,L ALPE DE VENOSC,38860,VENOSC,,,38534,,,,,,,,,,,,,,,,,,,1989-04-30,F,,,,,55.40,NAP,N
069400349,00010,06940034900010,O,,,,,,true,1,,,,AV,DE ROMANS,38360,SASSENAGE,,,38474,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
069400364,00035,06940036400035,O,,,,,,true,1,,13,,RUE,DE LA POSTE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1989-08-01,F,,,,,81.21,NAP,N
069400372,00012,06940037200012,O,,NN,,,,true,1,,7,,RUE,JEAN JACQUES ROUSSEAU,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1988-07-25,F,,,,,52.2N,NAF1993,N
069400430,00018,06940043000018,O,,NN,,,,true,1,,2,,RUE,DOMINIQUE VILLARS,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1986-01-31,F,,,,,64.13,NAP,N
069400455,00015,06940045500015,O,,,,,,true,1,,,,AV,DE LA REPUBLIQUE,38130,ECHIROLLES,,,38151,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,67.04,NAP,N
069400463,00019,06940046300019,O,,NN,,,,true,1,,1,,CRS,LIBERATION - GEN DE GAULLE,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1987-05-26,F,,,,,81.21,NAP,N
069400471,00012,06940047100012,O,1969-01-01,NN,,,,true,1,,41,,CRS,BERRIAT,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1998-09-29,F,,,,,52.4C,NAF1993,N
069400489,00014,06940048900014,O,,,,,2019-11-14T14:00:36,true,1,,,,,,38700,LE SAPPEY-EN-CHARTREUSE,,,38471,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.10,NAP,N
069400497,00017,06940049700017,O,,NN,,,2019-11-14T14:00:36,true,1,,,,,,38700,LE SAPPEY-EN-CHARTREUSE,,,38471,,,,,,,,,,,,,,,,,,,1996-12-31,F,,,,,52.4W,NAF1993,N
069400513,00011,06940051300011,O,,NN,,,,true,1,,23,,RUE,GENISSIEU,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1994-04-29,F,,,,,55.3A,NAF1993,N
069400547,00027,06940054700027,O,,NN,,,,true,1,,111,,CRS,JEAN JAURES,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1993-09-11,F,,,,,93.0E,NAF1993,N
069400554,00056,06940055400056,O,1989-09-01,NN,,,2019-11-14T14:01:02,true,9,,193,,RUE,LA PETITE COLLINE,83390,PUGET-VILLE,,,83100,,,,,,,,,,,,,,,,,,,2016-03-31,F,,,,,47.89Z,NAFRev2,O
069400570,00011,06940057000011,O,1964-01-01,NN,,,2009-08-23T04:25:45,true,4,,,,,GRANDE RUE,38660,LE TOUVET,,,38511,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,50.2Z,NAFRev1,O
069400588,00013,06940058800013,O,,,,,,true,1,,,,,,38140,REAUMONT,,,38331,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.05,NAP,N
069400612,00011,06940061200011,O,,,,,,true,1,,,,RUE,DES FOSSES,38350,LA MURE,,,38269,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
069400661,00018,06940066100018,O,,,,,,true,1,,,,RUE,CALEMARD,38350,LA MURE,,,38269,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
069400687,00013,06940068700013,O,,,,,,true,1,,127,,BD,MICHEL PERRET,38210,TULLINS,,,38517,,,,,,,,,,,,,,,,,,,1990-09-10,F,,,,,87.03,NAP,N
069400737,00024,06940073700024,O,1980-02-01,NN,,,2008-01-04T18:09:16,true,3,,,,RUE,MAURICE RAVEL,38360,SASSENAGE,,,38474,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.89Z,NAFRev2,N
069400760,00026,06940076000026,O,,NN,,,,true,1,,19,,RUE,CAPITAINE BELMONT,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,64.11,NAP,N
069400778,00010,06940077800010,O,,,,,,true,1,,,,RUE,DE LA REPUBLIQUE,38140,RIVES,,,38337,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.40,NAP,N
069400794,00017,06940079400017,O,1969-01-01,,,,2019-11-14T14:00:36,true,3,,129,,,GRANDE RUE,38650,MONESTIER-DE-CLERMONT,,,38242,,,,,,,,,,,,,,,,,,,1997-02-01,F,,,,,93.0B,NAF1993,N
069400802,00018,06940080200018,O,,NN,,,,true,1,,13,,RUE,DE LA LIBERTE,38130,ECHIROLLES,,,38151,,,,,,,,,,,,,,,,,,,1996-11-22,F,,,,,70.2C,NAF1993,N
069400836,00016,06940083600016,O,,NN,,,2019-11-14T14:00:36,true,1,,,,,,38160,SAINT-ROMANS,,,38453,,,,,,,,,,,,,,,,,,,1987-12-31,F,,,,,64.48,NAP,N
069400877,00028,06940087700028,O,,NN,,,,true,1,,,,,LES TROIS FONTAINES,38140,RIVES,,,38337,,,,,,,,,,,,,,,,,,,1995-10-03,F,,,,,52.6E,NAF1993,O
069400893,00025,06940089300025,O,1979-03-01,NN,,,2019-11-14T14:00:36,true,1,,,,LD,LES GARENNES,38680,SAINT-JUST-DE-CLAIX,,,38409,,,,,,,,,,,,,,,,,,,1999-08-02,F,,,,,70.2C,NAF1993,N
069400901,00018,06940090100018,O,,NN,,,2019-11-14T14:00:35,true,1,,,,BD,DE LA REPUBLIQUE,38190,LE CHAMP-PRES-FROGES,,,38070,,,,,,,,,,,,,,,,,,,1996-10-31,F,,,,,52.4R,NAF1993,O
069400935,00016,06940093500016,O,,NN,,,2019-11-14T14:00:36,true,1,,,,,,38160,SAINT-ROMANS,,,38453,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,51.1N,NAF1993,N
069400992,00017,06940099200017,O,1969-01-01,NN,,,2006-10-26T23:37:08,true,4,,,,,PRINCIPALE,38660,LUMBIN,,,38214,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.2C,NAF1993,N
069401008,00029,06940100800029,O,2001-01-01,NN,,,2008-01-04T18:09:16,true,3,,9,,QUAI,JONGKIND,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20A,NAFRev2,N
069401024,00018,06940102400018,O,,,,,2019-11-14T14:00:36,true,1,,,,RUE,AYMARD DURIVAIL,38160,SAINT-MARCELLIN,,,38416,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.06,NAP,N
069401032,00011,06940103200011,O,,,,,2019-11-14T14:00:36,true,1,,,,,,38650,MONESTIER-DE-CLERMONT,,,38242,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
069401040,00014,06940104000014,O,,NN,,,2019-11-14T14:00:36,true,1,,,,RUE,JEAN JAURES,38760,VARCES-ALLIERES-ET-RISSET,,,38524,,,,,,,,,,,,,,,,,,,1995-05-24,F,,,,,15.8C,NAF1993,O
069401057,00018,06940105700018,O,2002-01-10,NN,,,2006-11-25T09:05:46,true,3,,,,PL,DES BUTTES,38980,VIRIVILLE,,,38561,,,,,,,,,,,,,,,,,,,2004-01-31,F,,,,,52.4C,NAFRev1,N
069401073,00015,06940107300015,O,,NN,,,,true,1,,133,,RUE,DES ALLIES,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1990-11-29,F,,,,,81.21,NAP,N
069401081,00018,06940108100018,O,,,,,2019-11-14T14:00:36,true,1,,,,,,38160,SAINT-APPOLINARD,,,38360,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
069401164,00012,06940116400012,O,,,,,,true,1,,,,AV,PAUL VAILLANT COUTURIER,38130,ECHIROLLES,,,38151,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
069401180,00018,06940118000018,O,1964-01-01,NN,,,2019-11-14T14:00:36,true,1,,,,,GRANDE RUE,38680,PONT-EN-ROYANS,,,38319,,,,,,,,,,,,,,,,,,,1999-03-31,F,,,,,15.8C,NAF1993,O
069401222,00018,06940122200018,O,,,,,,true,1,,,,LD,NANTIZON,38350,SUSVILLE,,,38499,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
069401289,00017,06940128900017,O,,,,,,true,1,,,,RUE,AMPERE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
069401313,00015,06940131300015,O,,NN,,,2019-11-14T14:00:36,true,1,,,,,VAL DE MOLIERE,38250,VILLARD-DE-LANS,,,38548,,,,,,,,,,,,,,,,,,,1996-03-31,F,,,,,55.1A,NAF1993,N
069401321,00018,06940132100018,O,,,,,,true,1,,,,RUE,DE LA LIBERATION,38610,GIERES,,,38179,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
069401339,00010,06940133900010,O,,,,,,true,1,,,,LD,CHAGNEUX,38160,IZERON,,,38195,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
069401370,00015,06940137000015,O,,NN,,,,true,1,,97,,RUE,DE LA REPUBLIQUE,38430,MOIRANS,,,38239,,,,,,,,,,,,,,,,,,,1995-06-30,F,,,,,15.1F,NAF1993,N
069401396,00010,06940139600010,O,,,,,,true,1,,,,RUE,TRES CLOITRES,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,67.04,NAP,N
069401438,00028,06940143800028,O,1900-01-01,NN,,,2010-08-16T13:46:54,true,4,,3,,RUE,DU DAUPHINE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,2009-12-25,F,,,,,68.20B,NAFRev2,N
069401446,00013,06940144600013,O,,NN,,,2019-11-14T14:00:36,true,1,,,,,,38120,FONTANIL-CORNILLON,,,38170,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N
069401453,00027,06940145300027,O,1996-12-20,,,,2019-11-14T14:01:06,true,1,,17,A,RLE,GLISSANTE,97438,SAINTE-MARIE,,,97418,,,,,,,,,,,,,,,,,,,2000-06-30,F,,,,,85.1G,NAF1993,N
069401495,00010,06940149500010,O,1969-01-01,NN,,,2019-11-14T14:00:36,true,3,,,,,COL DE L'ARZELIER,38650,CHATEAU-BERNARD,,,38090,,,,,,,,,,,,,,,,,,,2004-03-25,F,,,,,55.3A,NAFRev1,N
069401503,00011,06940150300011,O,,,,,,true,1,,,,PL,DE L ETOILE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,29.11,NAP,N
069401511,00014,06940151100014,O,,NN,,,,true,1,,,,AV,DE STALINGRAD,38340,VOREPPE,,,38565,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,65.03,NAP,N
069401545,00012,06940154500012,O,,,,,,true,1,,,,LD,LE GACHE,38530,PONTCHARRA,,,38314,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
069401586,00032,06940158600032,O,1996-05-18,NN,,,,true,1,,106,,IMP,DU CHAMP CARRE,38340,VOREPPE,,,38565,,,,,,,,,,,,,,,,,,,1997-06-09,F,,,,,52.6E,NAF1993,N
069401651,00018,06940165100018,O,,,,,,true,1,,15,,RUE,MALLIFAUD,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1989-05-31,F,,,,,87.10,NAP,N
069401701,00011,06940170100011,O,,,,,,true,1,,,,,,38700,SARCENAS,,,38472,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,02.20,NAP,N
069401719,00021,06940171900021,O,,NN,,,2019-11-14T14:00:36,true,1,,,,,LES EPEES,38260,SAINT-HILAIRE-DE-LA-COTE,,,38393,,,,,,,,,,,,,,,,,,,1992-02-13,F,,,,,60.2E,NAF1993,N
069401727,00016,06940172700016,O,,,,,2019-11-14T14:00:36,true,1,,,,,,38380,ENTRE-DEUX-GUIERS,,,38155,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.06,NAP,N
069401768,00010,06940176800010,O,1964-01-01,NN,,,2008-01-04T18:09:16,true,3,,31,B,CRS,BERRIAT,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
069401768,00028,06940176800028,O,1988-01-01,NN,,,2008-01-04T18:09:16,false,3,,,,RES,LES CHALETS DU GRD MON,73620,HAUTELUCE,,,73132,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20A,NAFRev2,N
069401784,00025,06940178400025,O,1994-01-01,NN,,,2019-11-14T14:00:30,true,3,,285,,RTE,DE NIMES,30220,AIGUES-MORTES,,,30003,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.21Z,NAFRev2,N
069401792,00010,06940179200010,O,1964-01-01,NN,,,2008-11-07T00:16:16,true,3,,15,,BD,DR VALOISE,38140,RENAGE,,,38332,,,,,,,,,,,,,,,,,,,2004-10-08,F,,,,,52.2C,NAFRev1,N
069401800,00011,06940180000011,O,,,,,,true,1,,,,RUE,CONTAMINE,38140,RENAGE,,,38332,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,63.05,NAP,N
069401842,00021,06940184200021,O,,,,,,true,1,,,,RUE,DE LA REPUBLIQUE,38140,RIVES,,,38337,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,86.06,NAP,N
069401859,00017,06940185900017,O,,,,,,true,1,,24,,PL,PEROUZAT,38350,LA MURE,,,38269,,,,,,,,,,,,,,,,,,,1987-04-14,F,,,,,52.2N,NAF1993,N
069401891,00010,06940189100010,O,1963-01-01,NN,,,2019-11-14T14:00:36,true,1,,27,,RUE,DE SAINT ROBERT,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2001-09-03,F,,,,,70.2C,NAF1993,N
069401917,00013,06940191700013,O,,NN,,,,true,1,,58,,BD,JOSEPH VALLIER,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,,F,,,,,64.14,NAP,N
069401941,00013,06940194100013,O,,,,,,true,1,,,,QUAI,DU BOURG,38140,BEAUCROISSANT,,,38030,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,48.07,NAP,N
069401958,00017,06940195800017,O,,,,,,true,1,,,,RUE,DE STRASBOURG,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
069401966,00010,06940196600010,O,,NN,,1071CA,2015-03-17T00:10:41,true,1,,,,LD,MARECHALS,38190,BERNIN,,,38039,,,,,,,,,,,,,,,,,,,1992-11-30,F,,,,,55.3A,NAF1993,N
069401982,00017,06940198200017,O,,NN,,,,true,1,,,,,,38260,THODURE,,,38505,,,,,,,,,,,,,,,,,,,1986-03-31,F,,,,,01.80,NAP,N
069402006,00014,06940200600014,O,,,,,,true,1,,,,RUE,BLANCHE MONIER,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
069402048,00016,06940204800016,O,1963-01-01,NN,,,2012-02-24T14:03:35,false,4,,9,,RUE,MONTORGE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1998-06-30,F,,,,,52.4V,NAF1993,O
069402048,00032,06940204800032,O,2012-03-01,,,,2013-05-16T11:42:52,true,2,,3,,RUE,MARC TALLAVI,33310,LORMONT,,,33249,,,,,,,,,,,,,,,,,,,2013-05-15,F,,,,,47.99B,NAFRev2,N
069402055,00011,06940205500011,O,,,,,,true,1,,,,CRS,BERRIAT,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
069402071,00026,06940207100026,O,1982-08-01,NN,,,2019-11-14T14:00:36,true,3,,6,,RUE,DE BEAUVOIR,38160,SAINT-MARCELLIN,,,38416,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
069402097,00013,06940209700013,O,,,,,,true,1,,2,,PL,DE L ETOILE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1992-01-20,F,,,,,52.4F,NAF1993,N
069402105,00014,06940210500014,O,,NN,,,,true,1,,19,,RUE,JEAN PREVOST,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,38.40,NAP,N
069402139,00013,06940213900013,O,,,,,,true,1,,,,RUE,DES CHARMETTES,38600,FONTAINE,,,38169,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
069402147,00016,06940214700016,O,,NN,,,,true,1,,24,,PL,GRENETTE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1987-03-10,F,,,,,81.21,NAP,N
069402188,00028,06940218800028,O,,NN,,,,true,1,,9,,RUE,JEAN JACQUES ROUSSEAU,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,64.11,NAP,N
069402204,00015,06940220400015,O,1969-01-01,NN,,,2019-11-14T14:00:36,true,1,,25,,BD,DES FRERES DESAIRE,38170,SEYSSINET-PARISET,,,38485,,,,,,,,,,,,,,,,,,,2002-09-30,F,,,,,93.0D,NAF1993,O
069402212,00018,06940221200018,O,1969-01-01,NN,,,2006-10-26T23:37:08,true,4,,,,LD,LE CHALET,38450,VIF,,,38545,,,,,,,,,,,,,,,,,,,1990-12-25,F,,,,,70.2C,NAF1993,N
069402220,00011,06940222000011,O,,,,,,true,1,,,,LD,LA GARE,38770,LA MOTTE-D'AVEILLANS,,,38265,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,50.2Z,NAF1993,N
069402238,00013,06940223800013,O,1969-01-01,NN,,,2006-10-26T23:37:08,true,3,,,,,,38220,LAFFREY,,,38203,,,,,,,,,,,,,,,,,,,2004-12-01,F,,,,,70.2C,NAFRev1,N
