276200425,00011,27620042500011,O,,,,,2019-11-14T14:00:49,true,1,,,,RUE,JEAN JAURES,62420,BILLY-MONTIGNY,,,62133,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200433,00015,27620043300015,O,,,,,,true,1,,,,,,62173,BLAIRVILLE,,,62135,,,,,,,,,,,,,,,,,,,,F,,,,,08.01,NAP,N
276200441,00018,27620044100018,O,,,,,,true,1,,36,,,GRAND RUE,62270,BONNIERES,,,62154,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200458,00012,27620045800012,O,,,,,,true,1,,,,RUE,D'HEUCHIN,62134,BOYAVAL,,,62171,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200466,00015,27620046600015,O,,,,,,true,1,,,,PL,DES HEROS,62117,BREBIERES,,,62173,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200474,00019,27620047400019,O,,,,,,true,1,,,,PL,DES HEROS,62117,BREBIERES,,,62173,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200482,00012,27620048200012,O,,,,,,true,1,,,,PL,DE LA MAIRIE,62130,BRIAS,,,62180,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200490,00015,27620049000015,O,,,,,,true,1,,,,PL,DU 8 MAI 45,62128,BULLECOURT,,,62185,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200508,00014,27620050800014,O,,,,,,true,1,,,,,,62151,BURBURE,,,62188,,,,,,,,,,,,,,,,,,,1993-05-11,F,,,,,41.0Z,NAF1993,N
276200516,00017,27620051600017,O,,,,,,true,1,,,,,GRAND RUE,62124,BUS,,,62189,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200524,00011,27620052400011,O,,,,,,true,1,,,,PL,DU SOLDAT INCONNU,62100,CALAIS,,,62193,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200532,00014,27620053200014,O,,,,,2019-11-14T14:00:50,true,1,,,,PL,CHARLES DE GAULLE,62470,CAMBLAIN-CHATELAIN,,,62197,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200540,00017,27620054000017,O,,,,,,true,1,,12,,RUE,PRINCIPALE,62690,CAMBLIGNEUL,,,62198,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200557,00011,27620055700011,O,,,,,,true,1,,28,,RUE,DE L EGLISE,62690,CAMBLAIN L'ABBE,,,62199,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200565,00014,27620056500014,O,,,,,,true,1,,,,BD,L LESAGE,62149,CAMBRIN,,,62200,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200573,00018,27620057300018,O,,,,,2019-11-14T14:00:50,true,1,,,,RUE,DANIEL RANGER,62870,CAMPAGNE-LES-HESDIN,,,62204,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200581,00011,27620058100011,O,,,,,,true,1,,,,PL,DU 9 MAI,62144,CARENCY,,,62213,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200599,00013,27620059900013,O,,,,,,true,1,,,,RUE,THIBAUT,62220,CARVIN,,,62215,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200607,00014,27620060700014,O,,,,,2019-11-14T14:00:50,true,1,,,,,LA PLACE,62260,CAUCHY-À-LA-TOUR,,,62217,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200615,00017,27620061500017,O,,,,,,true,1,,,,PL,DE LA MAIRIE,62112,CORBEHEM,,,62240,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200623,00011,27620062300011,O,,,,,,true,1,,,,PL,DE LA MAIRIE,62112,CORBEHEM,,,62240,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200631,00014,27620063100014,O,,,,,2019-11-14T14:00:50,true,1,,3,,RUE,DE VERDUN,62121,COURCELLES-LE-COMTE,,,62248,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200649,00016,27620064900016,O,,,,,2019-11-14T14:00:50,true,1,,57,,PL,DE LA REPUBLIQUE,62110,HENIN-BEAUMONT,,,62427,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,93.0H,NAF1993,N
276200656,00011,27620065600011,O,,,,,2019-11-14T14:00:50,true,1,,,,PL,JEAN JAURES,62110,HENIN-BEAUMONT,,,62427,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200664,00015,27620066400015,O,,,,,2019-11-14T14:00:50,true,1,,,,PL,JEAN JAURES,62970,COURCELLES-LES-LENS,,,62249,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200672,00018,27620067200018,O,,,,,,true,1,,,,PL,JEAN TAILLIEZ,62710,COURRIERES,,,62250,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200680,00011,27620068000011,O,,,,,,true,1,,,,,GRAND PLACE,62128,CROISILLES,,,62259,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200698,00013,27620069800013,O,,,,,,true,1,,,,AV,DES SPORTS,62780,CUCQ,,,62261,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200706,00014,27620070600014,O,,,,,,true,1,,7,,RUE,MONSEIGNEUR ELOY,62460,DIEVAL,,,62269,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200714,00018,27620071400018,O,,,,,2019-11-14T14:00:50,true,1,,1,,RUE,DU VAL,62116,DOUCHY-LES-AYETTE,,,62272,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200722,00011,27620072200011,O,,,,,,true,1,,22,,RUE,LEON GAMBETTA,62119,DOURGES,,,62274,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200730,00014,27620073000014,O,,,,,,true,1,,22,,RUE,LEON GAMBETTA,62119,DOURGES,,,62274,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200748,00016,27620074800016,O,,,,,,true,1,,,,PL,BASLY,62138,DOUVRIN,,,62276,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200755,00011,27620075500011,O,,,,,,true,1,,,,RUE,JOSEPH NOEL,62320,DROCOURT,,,62277,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200763,00015,27620076300015,O,,,,,2019-11-14T14:00:50,true,1,,,,,GRANDE RUE,62128,ECOUST-SAINT-MEIN,,,62285,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200771,00018,27620077100018,O,,,,,,true,1,,61,,RUE,DE ROCLINCOURT,62223,ECURIE,,,62290,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200789,00010,27620078900010,O,,NN,,,,true,1,,,,RUE,LONGUE,62145,ENGUINEGATTE,,,62294,,,,,,,,,,,,,,,,,,,1996-12-31,F,,,,,41.0Z,NAF1993,O
276200797,00013,27620079700013,O,,,,,,true,1,,,,RUE,DE LA MAIRIE,62860,EPINOY,,,62298,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200805,00014,27620080500014,O,,,,,,true,1,,,,RUE,DE L EGLISE,62121,ERVILLERS,,,62306,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200813,00018,27620081300018,O,,,,,,true,1,,195,,RUE,DE LA MAIRIE,62380,ESQUERDES,,,62309,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200821,00011,27620082100011,O,,,,,,true,1,,,,RUE,DU 11 NOVEMBRE,62400,ESSARS,,,62310,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200839,00013,27620083900013,O,,,,,,true,1,,,,,GRANDE RUE,62880,ESTEVELLES,,,62311,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200847,00016,27620084700016,O,,,,,,true,1,,,,,GRANDE RUE,62880,ESTEVELLES,,,62311,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200854,00012,27620085400012,O,,,,,,true,1,,1,,PL,DU GENERAL DE GAULLE,62630,ETAPLES,,,62318,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200862,00015,27620086200015,O,,,,,2019-11-14T14:00:50,true,1,,,,RUE,EMILE BASLY,62141,EVIN-MALMAISON,,,62321,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200870,00018,27620087000018,O,,,,,,true,1,,,,RUE,DE MORY,62450,FAVREUIL,,,62326,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200888,00010,27620088800010,O,,,,,,true,1,,,,RUE,DE LILLE,62149,FESTUBERT,,,62330,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200896,00013,27620089600013,O,,,,,,true,1,,14,,RUE,HECTOR BONNEL,62173,FICHEUX,,,62332,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200904,00015,27620090400015,O,,,,,,true,1,,23,,RUE,DE FEBVIN,62134,FIEFS,,,62333,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200912,00018,27620091200018,O,,,,,,true,1,,,,RUE,AMAND MONTOIS,62550,FLORINGHEM,,,62340,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200920,00011,27620092000011,O,,,,,2019-11-14T14:00:50,true,1,,8,,RUE,ALBERT MICHEL,62128,FONTAINE-LES-CROISILLES,,,62343,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200938,00013,27620093800013,O,,,,,,true,1,,,,RUE,GASTON MIONT,62232,FOUQUEREUIL,,,62349,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200946,00016,27620094600016,O,,,,,,true,1,,,,,GRAND RUE,62450,FREMICOURT,,,62353,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200953,00012,27620095300012,O,,,,,2019-11-14T14:00:50,true,1,,1,,RUE,DE L EGLISE,62490,FRESNES-LES-MONTAUBAN,,,62355,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200961,00015,27620096100015,O,,,,,,true,1,,14,,RUE,BASSE,62127,FREVILLERS,,,62362,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200979,00017,27620097900017,O,,,,,,true,1,,,,PL,DU MARCHE AUX CHEVAUX,62310,FRUGES,,,62364,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276200987,00010,27620098700010,O,,,,,2019-11-14T14:00:50,true,1,,,,PL,DE LA MAIRIE,62530,GOUY-SERVINS,,,62380,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276200995,00013,27620099500013,O,,,,,2019-11-14T14:00:50,true,1,,3,,RUE,PAULETTE MARTIN,62127,GOUY-EN-TERNOIS,,,62381,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201001,00019,27620100100019,O,,,,,2019-11-14T14:00:50,true,1,,,,RUE,DE NOYELLES,62112,GOUY-SOUS-BELLONNE,,,62383,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201019,00011,27620101900011,O,,,,,2019-11-14T14:00:50,true,1,,,,PL,DU 8 MAI 45,62147,GRAINCOURT-LES-HAVRINCOURT,,,62384,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201027,00014,27620102700014,O,,,,,2019-11-14T14:00:50,true,1,,,,,,62147,GRAINCOURT-LES-HAVRINCOURT,,,62384,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201035,00017,27620103500017,O,,,,,,true,1,,,,,GRAND RUE,62450,GREVILLERS,,,62387,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201043,00011,27620104300011,O,,,,,,true,1,,,,RUE,DE LA MAIRIE,62121,HAMELINCOURT,,,62406,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201050,00016,27620105000016,O,,,,,,true,1,,7,,RUE,DE BIENVILLERS,62111,HANNESCAMPS,,,62409,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201068,00018,27620106800018,O,,,,,2019-11-14T14:00:50,true,1,,,,RUE,HENRI DUNANT,62110,HENIN-BEAUMONT,,,62427,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,85.3K,NAF1993,N
276201076,00011,27620107600011,O,,,,,,true,1,,,,,GRAND PLACE,62147,HAVRINCOURT,,,62421,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201084,00015,27620108400015,O,,,,,,true,1,,2,,,GRAND RUE,62111,HEBUTERNE,,,62422,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201092,00018,27620109200018,O,,,,,2019-11-14T14:00:50,true,1,,5,,RUE,SERGEANT,62175,HENDECOURT-LES-RANSART,,,62425,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201100,00019,27620110000019,O,,,,,2019-11-14T14:00:50,true,1,,,,PL,JEAN JAURES,62110,HENIN-BEAUMONT,,,62427,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201118,00011,27620111800011,O,,,,,,true,1,,3,,,GRAND RUE,62760,HENU,,,62430,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201126,00014,27620112600014,O,,,,,2019-11-14T14:00:50,true,1,,16,,RUE,DU VILLAGE,62130,HERLIN-LE-SEC,,,62436,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201134,00018,27620113400018,O,,,,,,true,1,,30,,,GRAND PLACE,62147,HERMIES,,,62440,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201142,00011,27620114200011,O,,,,,,true,1,,,,RUE,DE MERVILLE,62232,HINGES,,,62454,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201159,00015,27620115900015,O,,,,,2019-11-14T14:00:50,true,1,,1,,RUE,RICHARD PRUVOST,62270,HOUVIN-HOUVIGNEUL,,,62459,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201167,00018,27620116700018,O,,,,,,true,1,,,,,GRAND PLACE,62650,HUCQUELIERS,,,62463,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201175,00011,27620117500011,O,,,,,2019-11-14T14:00:50,true,1,,,,,GRAND PLACE,62860,INCHY-EN-ARTOIS,,,62469,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201183,00015,27620118300015,O,,,,,2019-11-14T14:00:50,true,1,,,,RUE,DE LA MAIRIE,62490,IZEL-LES-EQUERCHIN,,,62476,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201191,00018,27620119100018,O,,,,,,true,1,,8,,RUE,DES ECOLES,62690,IZEL-LES-HAMEAU,,,62477,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201209,00018,27620120900018,O,,,,,,true,1,,,,RUE,LEONARD MICHAUX,62122,LABEUVRIERE,,,62479,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201217,00011,27620121700011,O,,,,,2019-11-14T14:00:50,true,1,,,,RUE,DE LA PLACE,62159,LAGNICOURT-MARCEL,,,62484,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201225,00014,27620122500014,O,,,,,,true,1,,,,PL,DU 8 MAI,62840,LAVENTIE,,,62491,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201233,00018,27620123300018,O,,,,,,true,1,,,,RUE,D YTRES,62124,LECHELLE,,,62494,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201241,00011,27620124100011,O,,,,,,true,1,,10,,PL,ROGER SALENGRO,62790,LEFOREST,,,62497,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201258,00015,27620125800015,O,,,,,,true,1,,17,B,PL,JEAN JAURES,62300,LENS,,,62498,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201266,00018,27620126600018,O,,,,,,true,1,,,,PL,DE L HOTEL DE VILLE,62800,LIEVIN,,,62510,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201274,00012,27620127400012,O,,,,,2019-11-14T14:00:50,true,1,,,,RUE,DU RIETZ,62127,LIGNY-SAINT-FLOCHEL,,,62514,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201282,00015,27620128200015,O,,,,,2019-11-14T14:00:50,true,1,,15,,RUE,DE MIRAUMONT,62450,LIGNY-THILLOY,,,62515,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201290,00018,27620129000018,O,,,,,,true,1,,20,,,LA PLACE,62134,LISBOURG,,,62519,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201308,00018,27620130800018,O,,,,,2019-11-14T14:00:50,true,1,,,,PL,DE LA REPUBLIQUE,62750,LOOS-EN-GOHELLE,,,62528,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201316,00011,27620131600011,O,,,,,,true,1,,,,RUE,J CARLIER,62540,LOZINGHEM,,,62532,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201324,00015,27620132400015,O,,,,,,true,1,,,,RUE,DE L ECOLE,62127,MAIZIERES,,,62542,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201332,00018,27620133200018,O,,,,,,true,1,,,,RUE,DE LA MAIRIE,62860,MARQUION,,,62559,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201340,00011,27620134000011,O,,,,,,true,1,,30,,,GRAND RUE,62450,MARTINPUICH,,,62561,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201357,00015,27620135700015,O,,,,,,true,1,,,,RUE,DE LA MAIRIE,62217,MERCATEL,,,62568,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201365,00018,27620136500018,O,,,,,2019-11-14T14:00:50,true,1,,1,,PL,DE LA MAIRIE,62124,METZ-EN-COUTURE,,,62572,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201373,00012,27620137300012,O,,,,,,true,1,,,,PL,JEAN JAURES,62410,MEURCHIN,,,62573,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201381,00015,27620138100015,O,,,,,,true,1,,1,,RUE,PRINCIPALE,62123,MONCHIET,,,62578,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201399,00017,27620139900017,O,,,,,2019-11-14T14:00:50,true,1,,1,,PL,PUBLIQUE,62111,MONCHY-AU-BOIS,,,62579,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201407,00018,27620140700018,O,,,,,2019-11-14T14:00:50,true,1,,1,,PL,DE LA MAIRIE,62118,MONCHY-LE-PREUX,,,62582,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201415,00011,27620141500011,O,,,,,,true,1,,10,,,RDE LA GARE,62760,MONDICOURT,,,62583,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201423,00015,27620142300015,O,,,,,2019-11-14T14:00:50,true,1,,16,,RUE,URIANNE SORRIAUX,62640,MONTIGNY-EN-GOHELLE,,,62587,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201431,00018,27620143100018,O,,,,,,true,1,,16,,PL,GAMBETTA,62170,MONTREUIL,,,62588,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201449,00010,27620144900010,O,,,,,,true,1,,16,,PL,GAMBETTA,62170,MONTREUIL,,,62588,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201456,00015,27620145600015,O,,,,,2019-11-14T14:00:50,true,1,,2,,RUE,DE LA MAIRIE,62144,MONT-SAINT-ELOI,,,62589,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201464,00019,27620146400019,O,,,,,,true,1,,,,RUE,PRINCIPALE,62124,MORCHIES,,,62591,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201472,00012,27620147200012,O,,,,,,true,1,,2,,RUE,GINCHY,62450,MORVAL,,,62593,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201480,00015,27620148000015,O,,,,,,true,1,,3,,RUE,DE L ABBAYE,62159,MORY,,,62594,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201498,00017,27620149800017,O,,,,,,true,1,,8,,RUE,DU 11 NOVEMBRE,62121,MOYENNEVILLE,,,62597,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201506,00017,27620150600017,O,,,,,2019-11-14T14:00:50,true,1,,,,RUE,DE PERONNE,62124,NEUVILLE-BOURJONVAL,,,62608,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201514,00011,27620151400011,O,,,,,2019-11-14T14:00:50,true,1,,5,,RUE,DE BOULOGNE,62170,NEUVILLE-SOUS-MONTREUIL,,,62610,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201522,00014,27620152200014,O,,,,,2019-11-14T14:00:50,true,1,,14,,,GRAND RUE,62217,NEUVILLE-VITASSE,,,62611,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201530,00017,27620153000017,O,,,,,2019-11-21T10:43:30,true,1,,101,,RUE,NATIONALE,62290,NOEUX-LES-MINES,,,62617,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201548,00019,27620154800019,O,,,,,2019-11-21T10:43:30,true,1,,101,,RUE,NATIONALE,62290,NOEUX-LES-MINES,,,62617,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201555,00014,27620155500014,O,,,,,,true,1,,37,,,GRAND RUE,62128,NOREUIL,,,62619,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201563,00018,27620156300018,O,,,,,2019-11-14T14:00:50,true,1,,,,RUE,DE VERDUN,62950,NOYELLES-GODAULT,,,62624,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201571,00011,27620157100011,O,,,,,2019-11-14T14:00:50,true,1,,17,,AV,JEAN JAURES,62221,NOYELLES-SOUS-LENS,,,62628,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201589,00013,27620158900013,O,,,,,,true,1,,,,RUE,DE LA MAIRIE,62920,OBLINGHEM,,,62632,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201597,00016,27620159700016,O,,,,,,true,1,,,,PL,DE LA 4E REPUBLIQUE,62590,OIGNIES,,,62637,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201605,00017,27620160500017,O,,,,,2019-11-14T14:00:50,true,1,,1,,PL,DU GENERAL DESAILLY,62860,OISY-LE-VERGER,,,62638,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201613,00011,27620161300011,O,,,,,,true,1,,230,,RUE,DU CHANOINE MARTEL,62460,OURTON,,,62642,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201621,00014,27620162100014,O,,,,,,true,1,,1,,RUE,D ARRAS,62127,PENIN,,,62651,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201639,00016,27620163900016,O,,,,,,true,1,,1,,RUE,D ARRAS,62550,PERNES,,,62652,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201647,00019,27620164700019,O,,,,,,true,1,,1,,RUE,DES ECOLES,62118,PLOUVAIN,,,62660,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201654,00015,27620165400015,O,,,,,2019-11-14T14:00:50,true,1,,,1,RUE,WILLARD,62880,PONT-À-VENDIN,,,62666,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,90.0A,NAF1993,N
276201662,00018,27620166200018,O,,,,,,true,1,,,,RUE,DE QUEANT,62860,PRONVILLE-EN-ARTOIS,,,62671,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201670,00011,27620167000011,O,,,,,,true,1,,12,B,RUE,DU 11 NOVEMBRE,62116,PUISIEUX,,,62672,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201688,00013,27620168800013,O,,,,,,true,1,,,,RUE,DE LA MAIRIE,62860,QUEANT,,,62673,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201696,00016,27620169600016,O,,,,,2019-11-14T14:00:50,true,1,,1,,PL,DE L EGLISE,62140,LE QUESNOY-EN-ARTOIS,,,62677,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201704,00018,27620170400018,O,,,,,2019-11-14T14:00:50,true,1,,15,,RUE,DE L'EGLISE,62490,QUIERY-LA-MOTTE,,,62680,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
276201712,00011,27620171200011,O,,,,,,true,1,,88,,RUE,D HERLIN LE SEC,62130,RAMECOURT,,,62686,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,41.0Z,NAF1993,N
