072806680,00012,07280668000012,O,,NN,,,,true,1,,16,,RUE,FORTIA,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,1995-08-01,F,,,,,55.4B,NAF1993,O
072806706,00015,07280670600015,O,1972-01-01,NN,,,2019-11-14T14:00:19,true,4,,36,,BD,JEAN JACQUES ROUSSEAU,13821,LA PENNE-SUR-HUVEAUNE,,,13070,,,,,,,,,,,,,,,,,,,2006-03-31,F,,,,,85.3D,NAFRev1,O
072806730,00049,07280673000049,O,,,,,2019-11-14T14:00:19,true,1,,125,,RUE,HENRI BESSEMER,13290,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,1987-03-16,F,,,,,58.05,NAP,N
072806748,00025,07280674800025,O,,,,,,true,1,,17,,RUE,DU PETIT SAINT JEAN,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,1987-09-09,F,,,,,21.15,NAP,N
072806771,00019,07280677100019,O,,,,,,true,1,,12,,RUE,JULES MOULET,13006,MARSEILLE 6,,,13206,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
072806797,00014,07280679700014,O,,,,,,true,1,,102,,CHE,DE LA PARETTE,13012,MARSEILLE 12,,,13212,,,,,,,,,,,,,,,,,,,,F,,,,,55.71,NAP,N
072806813,00019,07280681300019,O,,NN,,,,true,1,,17,,RUE,BERARD,13005,MARSEILLE 5,,,13205,,,,,,,,,,,,,,,,,,,,F,,,,,77.10,NAP,N
072806854,00013,07280685400013,O,,,,,2019-11-14T14:00:19,true,1,,286,,CHE,CAVAOU,13380,PLAN-DE-CUQUES,,,13075,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
072806862,00024,07280686200024,O,,NN,,,,true,1,,70,,AV,SAINT JEROME,13013,MARSEILLE 13,,,13213,,,,,,,,,,,,,,,,,,,1996-07-19,F,,,,,45.3E,NAF1993,O
072806896,00014,07280689600014,O,,NN,,,,true,1,,6,,IMP,TONTINI,13012,MARSEILLE 12,,,13212,,,,,,,,,,,,,,,,,,,,F,,,,,55.73,NAP,N
072806904,00024,07280690400024,O,,,,,,true,1,,30,,CHE,DE GIBBES,13014,MARSEILLE 14,,,13214,,,,,,,,,,,,,,,,,,,1995-11-30,F,,,,,45.2A,NAF1993,N
072806912,00019,07280691200019,O,,NN,,,,true,1,,8,,RUE,PIERRE DOIZE,13010,MARSEILLE 10,,,13210,,,,,,,,,,,,,,,,,,,,F,,,,,58.09,NAP,N
072806938,00014,07280693800014,O,1900-01-01,,,,,true,4,,60,,RUE,LOUIS ASTRUC,13005,MARSEILLE 5,,,13205,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,50.3B,NAF1993,N
072806961,00057,07280696100057,O,,,,,,true,1,,20,,AV,ANDRE PROTHIN,92400,COURBEVOIE,,,92026,,,,,,,,,,,,,,,,,,,1991-11-29,F,,,,,50.5Z,NAF1993,N
072806979,00018,07280697900018,O,1972-01-01,NN,,,2010-06-21T15:18:53,true,4,,8,,CHE,DE SAINTE MARTHE,13014,MARSEILLE 14,,,13214,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,68.20B,NAFRev2,N
072806987,00011,07280698700011,O,1989-12-21,NN,,,,false,4,,9,,PL,MARCEAU,13002,MARSEILLE 2,,,13202,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,50.1Z,NAF1993,O
072806987,00029,07280698700029,O,1900-01-01,NN,,,2008-04-26T08:11:02,true,5,,78,,AV,DU PRADO,13006,MARSEILLE 6,,,13206,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,50.1Z,NAFRev1,N
072807050,00017,07280705000017,O,,,,,,true,1,,,,RUE,SERIE,13012,MARSEILLE 12,,,13212,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.72,NAP,N
072807068,00019,07280706800019,O,,,,,,true,1,,,,RUE,DE VILLAGE,13006,MARSEILLE 6,,,13206,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.03,NAP,N
072807084,00024,07280708400024,O,,NN,,,,true,1,,31,,BD,DE LA CORDERIE,13007,MARSEILLE 7,,,13207,,,,,,,,,,,,,,,,,,,,F,,,,,64.40,NAP,N
072807100,00010,07280710000010,O,1972-01-01,02,2019,,2021-10-27T08:03:21,true,4,,4,,BD,ANATOLE FRANCE,13600,LA CIOTAT,,,13028,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.31Z,NAFRev2,O
072807100,00028,07280710000028,O,1996-11-26,01,2019,,2021-10-27T08:03:21,false,4,,41,,AV,FONTSAINTE,13600,LA CIOTAT,,,13028,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.31Z,NAFRev2,O
072807118,00012,07280711800012,O,,NN,,,,true,1,,,,IMP,CHOUQUET,13011,MARSEILLE 11,,,13211,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
072807126,00023,07280712600023,O,1984-12-01,NN,,,,false,4,,395,,RUE,PARADIS,13008,MARSEILLE 8,,,13208,,,,,,,,,,,,,,,,,,,1998-08-31,F,,,,,74.1C,NAF1993,O
072807126,00031,07280712600031,O,1992-07-20,NN,,,,false,3,,65,,AV,KLEBER,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,1995-01-01,F,,,,,74.1C,NAF1993,N
072807126,00049,07280712600049,O,1998-08-31,,,,2015-07-28T16:27:40,true,5,LES DOCS ATRIUM 10.4,10,,PL,DE LA JOLIETTE,13002,MARSEILLE 2,,,13202,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,69.20Z,NAFRev2,N
072807142,00012,07280714200012,O,,,,,,true,1,,341,,BD,NATIONAL,13003,MARSEILLE 3,,,13203,,,,,,,,,,,,,,,,,,,1993-06-30,F,,,,,51.6K,NAF1993,N
072807159,00032,07280715900032,O,,NN,,,,true,1,,,,,BASTIDE BLANCHE,13127,VITROLLES,,,13117,,,,,,,,,,,,,,,,,,,1995-03-31,F,,,,,51.6K,NAF1993,O
072807167,00019,07280716700019,O,,NN,,,,true,1,,64,,RUE,DE LA JOLIETTE,13002,MARSEILLE 2,,,13202,,,,,,,,,,,,,,,,,,,1994-05-25,F,,,,,61.1A,NAF1993,N
072807175,00020,07280717500020,O,,NN,,,,true,1,,,,QUA,DE ROUMAGOUA,13600,LA CIOTAT,,,13028,,,,,,,,,,,,,,,,,,,,F,,,,,32.04,NAP,N
072807183,00032,07280718300032,O,,,,,,true,1,,28,,BD,FREDERIC SAUVAGE,13014,MARSEILLE 14,,,13214,,,,,,,,,,,,,,,,,,,1986-12-17,F,,,,,77.04,NAP,N
072807217,00038,07280721700038,O,1981-01-02,NN,,,2019-11-14T14:01:02,false,4,,,,AV,VINCENT PICAREAU,83140,SIX-FOURS-LES-PLAGES,,,83129,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,74.1C,NAF1993,O
072807217,00046,07280721700046,O,1983-01-04,NN,,,,false,4,3 LOT LES CAMPAGNES MOURET,,,CHE,DES MOURETS,13013,MARSEILLE 13,,,13213,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,74.1C,NAF1993,O
072807217,00053,07280721700053,O,1996-10-01,,,,,false,3,BUROPARC LA SOUDE BT E,18,,RUE,JACQUES REATTU,13009,MARSEILLE 9,,,13209,,,,,,,,,,,,,,,,,,,1997-08-01,F,,,,,74.1C,NAF1993,N
072807217,00061,07280721700061,O,1997-08-01,NN,,,,false,4,,11,,AV,FREDERIC MISTRAL,13008,MARSEILLE 8,,,13208,,,,,,,,,,,,,,,,,,,2002-06-21,F,,,,,74.1C,NAF1993,O
072807217,00079,07280721700079,O,2002-06-21,02,2019,,2021-10-27T08:03:21,true,3,NO 3 LES CAMPAGNES MOURETS,14,,RUE,POMMES D AMOUR,13013,MARSEILLE 13,,,13213,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,69.20Z,NAFRev2,O
072807225,00015,07280722500015,O,,NN,,,2019-11-14T14:00:19,true,1,,5,,AV,GEORGES BIZET,13470,CARNOUX-EN-PROVENCE,,,13119,,,,,,,,,,,,,,,,,,,,F,,,,,60.04,NAP,N
072807241,00020,07280724100020,O,1982-10-18,,,,,false,4,,257,,AV,DE ST ANTOINE,13015,MARSEILLE 15,,,13215,,,,,,,,,,,,,,,,,,,1992-09-01,F,,,,,45.1A,NAF1993,N
072807241,00038,07280724100038,O,1992-09-01,NN,,,2017-05-04T01:07:03,false,5,,,,,LES PIELETTES,13740,LE ROVE,,,13088,,,,,,,,,,,,,,,,,,,2015-11-01,F,,,,,43.99C,NAFRev2,O
072807241,00046,07280724100046,O,2015-11-01,03,2019,,2021-10-27T08:03:21,true,1,,7,,AV,LASCOS,13500,MARTIGUES,,,13056,,,,,,,,,,,,,,,,,,,2015-11-01,A,,,,,41.20A,NAFRev2,N
072807258,00016,07280725800016,O,,,,,,true,1,,,,QUAI,SAINT ROCH,13360,ROQUEVAIRE,,,13086,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.02,NAP,N
072807282,00016,07280728200016,O,,,,,,true,1,,32,,BD,PHILIPPON,13004,MARSEILLE 4,,,13204,,,,,,,,,,,,,,,,,,,1987-05-15,F,,,,,47.08,NAP,N
072807290,00027,07280729000027,O,1900-01-01,NN,,,2021-03-18T03:52:14,true,4,,88,,AV,DAVID DELLEPIANE,13007,MARSEILLE 7,,,13207,,,,,,,,,,,,,,,,,,,1992-11-23,F,,,,,70.3A,NAF1993,N
072807316,00020,07280731600020,O,1988-04-25,,,,2019-11-14T14:00:19,true,4,LAURE,11,,RUE,A DAUDET,13180,GIGNAC-LA-NERTHE,,,13043,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,22.29A,NAFRev2,N
072807316,00038,07280731600038,O,1990-02-01,,,,2008-01-04T18:10:03,false,4,,30,,RUE,GASPARD MONGE,13200,ARLES,,,13004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,22.29A,NAFRev2,N
072807332,00019,07280733200019,O,1972-01-01,NN,,,2009-06-27T03:12:26,true,5,,33,,RUE,TAPIS VERT,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,55.10Z,NAFRev2,O
072900020,00024,07290002000024,O,1986-10-01,,,,,true,4,,6,,BD,CAMILLE FLAMMARION,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,60.2N,NAF1993,N
072900061,00010,07290006100010,O,,,,,2021-02-09T10:08:09,true,1,,,,RTE,LEON LACHAMP,13009,MARSEILLE 9,,,13209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,59.08,NAP,N
072900079,00012,07290007900012,O,,,,,2021-02-09T08:57:16,true,1,,,,BD,DES DAMES,13002,MARSEILLE 2,,,13202,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,74.06,NAP,N
072900095,00018,07290009500018,O,,,,,,true,1,,,,CRS,H D ESTIENNE D ORVES,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,51.12,NAP,N
073100018,00016,07310001800016,O,,,,,,true,1,,,,,,49000,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
073100034,00021,07310003400021,O,,NN,,,,true,1,,,,PL,MONDAIN CHANLOUINEAU,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1996-11-06,F,,,,,52.2C,NAF1993,O
073100059,00010,07310005900010,O,1989-07-11,NN,,,,true,3,,64,,RUE,NATIONALE,49740,LA ROMAGNE,,,49260,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,50.5Z,NAF1993,N
073100067,00013,07310006700013,O,1973-01-01,NN,,,,true,1,,14,,AV,D ANJOU,49110,LE PIN EN MAUGES,,,49239,,,,,,,,,,,,,,,,,,,2002-03-31,F,,,,,52.1B,NAF1993,N
073100075,00016,07310007500016,O,1973-01-01,NN,,,2015-12-21T20:57:07,true,4,,14,,AV,D'ANJOU,49110,BEAUPREAU-EN-MAUGES,,,49023,,,,,,,,,,,,,,,,,,,2009-03-31,F,,,,,47.11B,NAFRev2,N
073100091,00013,07310009100013,O,,,,,2021-01-28T07:20:06,true,1,,,,PL,DE VERDUN,49110,MONTREVAULT-SUR-EVRE,,,49218,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.46,NAP,N
073100109,00013,07310010900013,O,1900-01-01,,,,2011-04-28T00:10:33,false,3,,19,,RUE,DU FAUBOURG GOURDON,49600,BEAUPREAU-EN-MAUGES,,,49023,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,01.1C,NAF1993,N
073100109,00021,07310010900021,O,1992-10-16,NN,,,2019-11-14T14:00:38,true,3,,65,,BD,DE L OCEAN,44250,SAINT-BREVIN-LES-PINS,,,44154,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,70.2A,NAF1993,N
073100117,00016,07310011700016,O,,,,,,true,1,,,,,,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,60.04,NAP,N
073100125,00019,07310012500019,O,1900-01-01,NN,,,2015-12-23T10:59:08,true,3,,,,,LE BORDAGE,49120,CHEMILLE-EN-ANJOU,,,49092,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,01.10,NAP,N
073100174,00017,07310017400017,O,1973-01-01,NN,,,2010-08-24T10:13:31,true,4,,2,,RUE,DE TUNIS,49000,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2009-12-25,F,,,,,68.20B,NAFRev2,N
073100190,00013,07310019000013,O,,NN,,,,true,1,,253,,RUE,JEAN JAURES,49800,TRELAZE,,,49353,,,,,,,,,,,,,,,,,,,1988-03-30,F,,,,,67.05,NAP,N
073100216,00016,07310021600016,O,,NN,,,2009-10-14T04:04:58,true,1,,66,,RUE,D ANJOU,49450,VILLEDIEU LA BLOUERE,,,49375,,,,,,,,,,,,,,,,,,,1993-09-14,F,,,,,70.2C,NAF1993,N
073100224,00010,07310022400010,O,,,,,,true,1,,,,,BOURG,49270,SAINT SAUVEUR DE LANDEMONT,,,49320,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.71,NAP,N
073100240,00016,07310024000016,O,1973-01-01,NN,,,2012-07-28T09:33:58,true,4,,,,,LE BOURG,49124,SAINT BARTHELEMY D'ANJOU,,,49267,,,,,,,,,,,,,,,,,,,2010-12-25,F,,,,,01.13Z,NAFRev2,N
073100257,00010,07310025700010,O,,NN,,,2019-11-14T14:00:40,true,1,,140,,RTE,DE LA PYRAMIDE,49130,LES PONTS-DE-CE,,,49246,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,62.42,NAP,N
073100299,00020,07310029900020,O,,NN,,,,true,1,,,,,LES ROSES DU CORMIER,49500,AVIRE,,,49014,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,55.10,NAP,N
073100315,00040,07310031500040,O,1984-09-30,,,,,true,3,,,,,LES VARENNES,49125,TIERCE,,,49347,,,,,,,,,,,,,,,,,,,1997-07-17,F,,,,,55.3A,NAF1993,N
073100323,00010,07310032300010,O,,,,,,true,1,,7,,RUE,DE L ABBE POIRIER,49110,SAINT QUENTIN EN MAUGES,,,49314,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
073100331,00013,07310033100013,O,1964-01-01,NN,,,2008-11-07T00:16:20,false,4,,141,,AV,PIERRE MENDES FRANCE,49240,AVRILLE,,,49015,,,,,,,,,,,,,,,,,,,2003-12-25,F,,,,,45.4C,NAFRev1,O
073100331,00021,07310033100021,O,2003-10-26,NN,,,2019-11-14T14:00:40,true,3,,,,,LE GRAND VAU,49610,MOZE-SUR-LOUET,,,49222,,,,,,,,,,,,,,,,,,,2005-08-31,F,,,,,45.4C,NAFRev1,N
073100349,00015,07310034900015,O,,NN,,,2019-11-14T14:00:40,true,1,,,,,BOURG,49280,SAINT-LEGER-SOUS-CHOLET,,,49299,,,,,,,,,,,,,,,,,,,1987-12-31,F,,,,,62.11,NAP,N
073100356,00010,07310035600010,O,,,,,,true,1,,12,,RUE,MARCEAU,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1997-03-31,F,,,,,51.4N,NAF1993,N
073100372,00017,07310037200017,O,,NN,,,,true,1,,41,,RUE,BEAUREPAIRE,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,52.4C,NAF1993,N
073100430,00013,07310043000013,O,,NN,,,,true,1,,1,,RUE,MANTELON,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1988-09-02,F,,,,,79.06,NAP,N
073100455,00051,07310045500051,O,,NN,,,,true,1,,85,,RUE,DES BONS ENFANTS,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,67.04,NAP,N
073100463,00014,07310046300014,O,1973-01-01,NN,,,,true,1,,24,,RUE,LOUIS MORON,49250,BRISSAC LOIRE AUBANCE,,,49050,,,,,,,,,,,,,,,,,,,1998-06-30,F,,,,,52.4R,NAF1993,O
073100497,00012,07310049700012,O,,,,,,true,1,,,,RUE,DELAAGE,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
073100505,00012,07310050500012,O,,,,,,true,1,,,,RUE,NOTRE DAME,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
073100513,00024,07310051300024,O,,NN,,,2019-11-14T14:00:40,true,1,,28,,RUE,NATIONALE,49140,SEICHES-SUR-LE-LOIR,,,49333,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,84.13,NAP,N
073100521,00043,07310052100043,O,1997-01-02,NN,,,2015-12-21T21:24:03,true,4,,15,,RUE,DE LA LOIRE,49410,MAUGES-SUR-LOIRE,,,49244,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,47.89Z,NAFRev2,N
073100554,00028,07310055400028,O,1900-01-01,NN,,,2018-08-20T20:01:37,false,4,,21,,AV,DU GENERAL DE GAULLE,49120,CHEMILLE-EN-ANJOU,,,49092,,,,,,,,,,,,,,,,,,,2000-12-28,F,GERANT DE LA SARL ELECTRONIC SERVICE,,,,74.1J,NAF1993,N
073100554,00036,07310055400036,O,1988-12-20,NN,,,2008-01-04T18:10:03,true,3,RES CALYSTO,,,,BELLE PLAGNE,73210,LA PLAGNE TARENTAISE,,,73150,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20A,NAFRev2,N
073100554,00044,07310055400044,O,2003-01-06,NN,,,2019-01-14T20:00:34,false,3,SARL CHOU CHOU,14,,QUAI,EMMANUEL GARNIER,85100,LES SABLES D'OLONNE,,,85194,,,,,,,,,,,,,,,,,,,2005-12-15,F,,,,,74.1J,NAFRev1,N
073100570,00016,07310057000016,O,1964-01-01,,,,2019-11-14T14:00:40,true,1,,,,LD,LA RIVEE,49123,SAINT-SIGISMOND,,,49321,,,,,,,,,,,,,,,,,,,2000-01-07,F,,,,,15.6A,NAF1993,N
073100596,00029,07310059600029,O,,NN,,,,true,1,,106,,RUE,DU PRE PIGEON,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1989-10-06,F,,,,,81.21,NAP,N
073100620,00019,07310062000019,O,,NN,,,,true,1,,,,LD,LA CROIX,49125,CHEFFES,,,49090,,,,,,,,,,,,,,,,,,,,F,,,,,02.20,NAP,N
073100653,00010,07310065300010,O,,NN,,,2019-11-14T14:00:40,true,1,,,,,BOURG,49440,CHALLAIN-LA-POTHERIE,,,49061,,,,,,,,,,,,,,,,,,,,F,,,,,01.00,NAP,N
073100687,00018,07310068700018,O,,,,,,true,1,,,,AV,PASTEUR,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.02,NAP,N
073100695,00029,07310069500029,O,1900-01-01,,,,2006-10-26T23:37:33,true,4,,39,,RUE,BEAUREPAIRE,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2005-12-28,F,,,,,55.3A,NAFRev1,N
073100703,00013,07310070300013,O,1966-01-01,NN,,9602AA,2014-06-27T00:10:23,true,5,,9,,RUE,DU PONT,49123,INGRANDES-LE FRESNE SUR LOIRE,,,49160,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,96.02A,NAFRev2,N
073100729,00059,07310072900059,O,,NN,,,,true,1,,43,,RUE,ST ALMAND,49320,SAINT JEAN DES MAUVRETS,,,49290,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,52.6E,NAF1993,N
073100745,00030,07310074500030,O,1986-07-01,NN,,,2019-11-14T14:01:02,true,1,,,,,LE PETIT BOIS MASSUYEAU,85000,LA ROCHE-SUR-YON,,,85191,,,,,,,,,,,,,,,,,,,1995-03-07,F,,,,,55.3A,NAF1993,O
073100760,00013,07310076000013,O,,,,,,true,1,,,,RUE,SAINT LEONARD,49000,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
073100778,00023,07310077800023,O,,,,,,true,1,,2,,RUE,CHAPERONNIERE,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,,F,,,,,64.14,NAP,N
073100794,00038,07310079400038,O,1994-12-31,NN,,,2008-01-04T18:10:03,true,3,,186,,RUE,DE LORRAINE,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
073100794,00046,07310079400046,O,1987-08-17,,,,,false,4,,13,,RUE,D ANJOU,49110,MAUGES-SUR-LOIRE,,,49244,,,,,,,,,,,,,,,,,,,1994-07-27,F,,,,,52.4R,NAF1993,N
073100802,00021,07310080200021,O,,NN,,,,true,1,,58,,AV,GEORGES CLEMENCEAU,49280,LA TESSOUALLE,,,49343,,,,,,,,,,,,,,,,,,,1988-03-11,F,,,,,22.02,NAP,N
073100810,00024,07310081000024,O,,,,,2019-11-14T14:00:40,true,1,,,,,LA PROMENADE,49750,BEAULIEU-SUR-LAYON,,,49022,,,,,,,,,,,,,,,,,,,1992-12-09,F,,,,,01.4B,NAF1993,N
073100851,00010,07310085100010,O,,,,,,true,1,,,,LD,BEL AIR,49520,COMBREE,,,49103,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
073100927,00018,07310092700018,O,1964-01-01,NN,,,2021-01-28T07:20:06,true,6,,,,LD,LA REBIONNIERE,49270,MONTREVAULT-SUR-EVRE,,,49218,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
073100950,00010,07310095000010,O,,NN,,,,true,1,,12,,QUAI,ROBERT FEVRE,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,52.4J,NAF1993,N
073100976,00023,07310097600023,O,1986-05-01,NN,,,2006-12-15T00:14:49,false,3,,11,,PL,MONPROFIT,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1994-03-31,F,,,,,52.3A,NAF1993,N
073100976,00031,07310097600031,O,1994-06-01,NN,,,2014-01-31T14:34:05,true,4,,5,,AV,DOCTEUR FONTAN,83200,TOULON,,,83137,,,,,,,,,,,,,,,,,,,2014-01-04,F,,,,,47.73Z,NAFRev2,N
073100992,00012,07310099200012,O,,,,,,true,1,,,,RUE,SAUMUROISE,49000,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
073101024,00013,07310102400013,O,,,,,,true,1,,,,RUE,SAINT GILLES,49600,BEAUPREAU-EN-MAUGES,,,49023,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.11,NAP,N
073101032,00016,07310103200016,O,1973-01-01,,,,2015-12-21T20:53:01,true,4,,,,LD,LA COINDASSIERE,49270,OREE-D'ANJOU,,,49069,,,,,,,,,,,,,,,,,,,2006-06-30,F,,,,,01.1C,NAFRev1,N
073101057,00013,07310105700013,O,,,,,,true,1,,,,LD,LA CROIX BLANCHE,49800,ANDARD,,,49004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.02,NAP,N
073101065,00016,07310106500016,O,1965-01-01,NN,,,2015-12-21T21:11:07,true,4,,12,,RUE,LOUIS MONNIER,49230,SEVREMOINE,,,49301,,,,,,,,,,,,,,,,,,,2004-08-25,F,,,,,15.1F,NAFRev1,O
073101073,00010,07310107300010,O,,,,,,true,1,,305,,RUE,SAINT LEONARD,49000,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1997-04-01,F,,,,,70.2C,NAF1993,N
073101099,00015,07310109900015,O,,,,,,true,1,,,,,,49370,VILLEMOISAN,,,49376,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
073101107,00032,07310110700032,O,,NN,,,,true,1,,,,,LE BOURG,49150,PONTIGNE,,,49245,,,,,,,,,,,,,,,,,,,1996-03-31,F,,,,,55.3A,NAF1993,O
073101123,00021,07310112300021,O,,,,,,true,1,,61,,AV,PASTEUR,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,87.03,NAP,N
073101164,00017,07310116400017,O,,NN,,,,true,1,,5,,PL,PIERRE SEMARD,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
073101198,00031,07310119800031,O,1993-03-30,NN,,,2006-10-26T23:37:33,false,3,,13,,SQ,WINSTON CHURCHILL,49000,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2005-01-28,F,ASSURANCES UAP,,,,67.2Z,NAFRev1,N
073101198,00049,07310119800049,O,2005-01-28,,,,2021-02-23T10:28:05,true,2,BAT A RES PARC FLEURI,37,,RUE,DU DOCTEUR GUICHARD,49000,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,66.22Z,NAFRev2,N
073101255,00013,07310125500013,O,,,,,2019-11-14T14:00:40,true,1,,,,LD,PLAISANCE,49170,SAINT-GEORGES-SUR-LOIRE,,,49283,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.02,NAP,N
073101263,00017,07310126300017,O,,,,,,true,1,,,,PL,DE L EGLISE,49290,SAINT LAURENT DE LA PLAINE,,,49295,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
073101271,00010,07310127100010,O,1973-01-01,NN,,,2015-12-22T08:22:08,true,5,ET 3,1,,RUE,JEAN DE SAYMOND,49510,BEAUPREAU-EN-MAUGES,,,49023,,,,,,3,,RUE,JEAN DE SAYMOND,49510,BEAUPREAU-EN-MAUGES,,,49023,,,,,2005-03-31,F,,,,,70.2C,NAFRev1,N
073101297,00015,07310129700015,O,,,,,,true,1,,,,RUE,SAINT LAUD,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.43,NAP,N
073101313,00044,07310131300044,O,1985-04-01,NN,,,,true,1,,,,,LE CORMIER,49300,CHOLET,,,49099,,,,,,,,,,,,,,,,,,,1995-06-12,F,,,,,70.2C,NAF1993,N
073101321,00013,07310132100013,O,,,,,2021-01-28T07:20:06,true,1,,20,,RUE,DU CHATEAU,49110,MONTREVAULT-SUR-EVRE,,,49218,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.04,NAP,N
073101339,00015,07310133900015,O,,NN,,,,true,1,,,,,LA FLEUR DE LYS,49500,SAINT MARTIN DU BOIS,,,49305,,,,,,,,,,,,,,,,,,,1991-07-31,F,,,,,67.01,NAP,N
073101347,00026,07310134700026,O,,,,,,true,1,,,,RUE,LIONNAISE,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.47,NAP,N
